"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",31.4555171497253,46.5060036224424,52.3654645386974,41.179258804157,26.7762756415554,93.2640491756175,43.3200074701822,22.611881723353,172.453036645447,58.2719191549055,56.2337561998061,-4.73552905294723,101.622530089918,99.588438209803,54.1131475020582
"2",170.002036508831,180.844957346755,122.665176150238,128.242410936141,130.679979290968,119.667275490679,155.873052241447,82.1002359254532,105.751184883682,92.4801362688442,111.199195540736,98.7087028634942,126.282226049057,158.249721682698,98.8760685887205
"3",170.174801980062,180.978947546973,121.833415140624,129.373061547042,131.745181946998,120.897528763089,155.968761824285,82.1026421565966,104.002435633325,90.7060276319005,111.158766994494,97.9156758295859,125.217390337788,157.648348537644,96.1031654962157
"4",169.11842906851,178.813743843902,118.420053716964,129.515084038673,132.27928851933,118.685126054719,155.294485921985,79.711635499935,99.5154664349089,85.3975722466712,109.866295795259,94.8246039778319,120.750513228311,153.36819164902,79.0546606016679
"5",170.028699406089,180.803441565223,122.471320093481,129.774940286449,132.358126990688,121.280632064218,155.760863548866,82.5550779277684,105.438044571492,93.3813293446404,111.030470678226,99.4065609404236,126.048046615085,157.860719358358,105.376721632333
"6",164.901860028895,190.228766195787,131.845079014191,133.149690900044,125.202108845714,137.165289122339,170.739356544837,77.725942862261,144.981590560424,99.4204028850087,119.961184478495,83.6929714524431,148.389684536794,175.810381244385,108.367365209924
"7",134.147142006182,159.42252904342,116.920644678094,108.46348758042,99.7343416768488,126.781828407262,148.654338230775,59.4670289645326,169.122655208456,88.9930051093754,107.701436011718,54.1891814686285,143.086763789936,160.218666488849,92.6944853655163
"8",132.331944636368,158.061750522073,112.48599985418,108.308319038581,98.1788863996081,129.123344408246,145.008022242377,60.1482043869272,169.565960876762,87.7626541795435,106.111830912152,50.7406284005048,143.21175736898,162.004612688473,91.4522048428469
"9",127.739498242287,153.420979725972,101.124060286577,107.111285146778,94.5624892211855,131.431765488536,135.164635486872,60.7508989904255,169.345909444256,84.7317326686073,102.557515624268,46.2319567348257,141.160334453811,163.756434305085,85.9232067096753
