,participant,set,ID,IDe,MT,d,w,D,W
1702,3,46,4.0,4.508829831022112,0.6599999999999966,353.38137472283813,23.558758314855876,12.721729490022174,8.481152993348115
1703,3,46,4.0,4.508829831022112,0.6700000000000017,353.38137472283813,23.558758314855876,12.721729490022174,8.481152993348115
1704,3,46,4.0,4.508829831022112,0.720000000000006,353.38137472283813,23.558758314855876,12.721729490022174,8.481152993348115
1705,3,46,4.0,4.508829831022112,0.8399999999999963,353.38137472283813,23.558758314855876,12.721729490022174,8.481152993348115
1706,3,46,4.0,4.508829831022112,0.7000000000000028,353.38137472283813,23.558758314855876,12.721729490022174,8.481152993348115
1707,3,46,4.0,4.508829831022112,0.6400000000000006,353.38137472283813,23.558758314855876,12.721729490022174,8.481152993348115
1708,3,46,4.0,4.508829831022112,0.7199999999999989,353.38137472283813,23.558758314855876,12.721729490022174,8.481152993348115
1709,3,46,4.0,4.508829831022112,0.7000000000000028,353.38137472283813,23.558758314855876,12.721729490022174,8.481152993348115
1710,3,46,4.0,4.508829831022112,0.8499999999999943,353.38137472283813,23.558758314855876,12.721729490022174,8.481152993348115
1711,3,47,2.0,3.2504595613215934,0.5300000000000002,353.38137472283813,117.79379157427938,12.721729490022174,42.40576496674058
1712,3,47,2.0,3.2504595613215934,0.5,353.38137472283813,117.79379157427938,12.721729490022174,42.40576496674058
1713,3,47,2.0,3.2504595613215934,0.54,353.38137472283813,117.79379157427938,12.721729490022174,42.40576496674058
1714,3,47,2.0,3.2504595613215934,0.54,353.38137472283813,117.79379157427938,12.721729490022174,42.40576496674058
1715,3,47,2.0,3.2504595613215934,0.54,353.38137472283813,117.79379157427938,12.721729490022174,42.40576496674058
1716,3,47,2.0,3.2504595613215934,0.5600000000000005,353.38137472283813,117.79379157427938,12.721729490022174,42.40576496674058
1717,3,47,2.0,3.2504595613215934,0.5499999999999989,353.38137472283813,117.79379157427938,12.721729490022174,42.40576496674058
1718,3,47,2.0,3.2504595613215934,0.7300000000000004,353.38137472283813,117.79379157427938,12.721729490022174,42.40576496674058
1719,3,47,2.0,3.2504595613215934,0.6799999999999997,353.38137472283813,117.79379157427938,12.721729490022174,42.40576496674058
1720,3,47,2.0,3.2504595613215934,0.6100000000000012,353.38137472283813,117.79379157427938,12.721729490022174,42.40576496674058
1721,3,47,2.0,3.2504595613215934,0.629999999999999,353.38137472283813,117.79379157427938,12.721729490022174,42.40576496674058
1722,3,47,2.0,3.2504595613215934,0.5500000000000007,353.38137472283813,117.79379157427938,12.721729490022174,42.40576496674058
1723,3,47,2.0,3.2504595613215934,0.6500000000000021,353.38137472283813,117.79379157427938,12.721729490022174,42.40576496674058
1724,3,47,2.0,3.2504595613215934,0.6500000000000021,353.38137472283813,117.79379157427938,12.721729490022174,42.40576496674058
1725,3,47,2.0,3.2504595613215934,0.6600000000000001,353.38137472283813,117.79379157427938,12.721729490022174,42.40576496674058
1726,3,47,2.0,3.2504595613215934,0.6699999999999982,353.38137472283813,117.79379157427938,12.721729490022174,42.40576496674058
1727,3,47,2.0,3.2504595613215934,0.620000000000001,353.38137472283813,117.79379157427938,12.721729490022174,42.40576496674058
1728,3,47,2.0,3.2504595613215934,0.6499999999999986,353.38137472283813,117.79379157427938,12.721729490022174,42.40576496674058
1729,3,47,2.0,3.2504595613215934,0.6499999999999986,353.38137472283813,117.79379157427938,12.721729490022174,42.40576496674058
1730,3,47,2.0,3.2504595613215934,0.6999999999999993,353.38137472283813,117.79379157427938,12.721729490022174,42.40576496674058
1731,3,47,2.0,3.2504595613215934,0.6099999999999994,353.38137472283813,117.79379157427938,12.721729490022174,42.40576496674058
