"",Participant,MT,strategy,repetition,IDe
5956,8,1.3600000000000003,3,5,5.712482368108149
5957,8,2.1500000000000004,3,5,5.712482368108149
5958,8,2.130000000000001,3,5,5.712482368108149
5959,8,1.209999999999999,3,5,5.712482368108149
5960,8,0.870000000000001,3,5,5.712482368108149
5961,8,1.9500000000000028,3,5,5.712482368108149
5962,8,1.6499999999999986,3,5,5.712482368108149
5963,8,2.129999999999999,3,5,5.712482368108149
5964,8,1.8900000000000006,3,5,5.712482368108149
5965,8,1.1600000000000037,3,5,5.712482368108149
5966,8,2.239999999999995,3,5,5.712482368108149
5967,8,1.5500000000000043,3,5,5.712482368108149
5968,8,1.5100000000000051,3,5,5.712482368108149
5969,8,1.3900000000000006,3,5,5.712482368108149
5970,8,1.1800000000000068,3,5,5.712482368108149
5971,8,0.9499999999999957,3,5,5.712482368108149
5972,8,2.45,4,5,4.472814135448334
5973,8,2.0400000000000005,4,5,4.472814135448334
5974,8,2.0600000000000005,4,5,4.472814135448334
5975,8,1.67,4,5,4.472814135448334
5976,8,1.6300000000000008,4,5,4.472814135448334
5977,8,0.7699999999999996,4,5,4.472814135448334
5978,8,2.6400000000000006,4,5,4.472814135448334
5979,8,2.299999999999997,4,5,4.472814135448334
5980,8,1.5800000000000018,4,5,4.472814135448334
5981,8,1.9600000000000009,4,5,4.472814135448334
5982,8,1.8900000000000006,4,5,4.472814135448334
5983,8,1.769999999999996,4,5,4.472814135448334
5984,8,2.0600000000000023,4,5,4.472814135448334
5985,8,1.6300000000000026,4,5,4.472814135448334
5986,8,1.8599999999999994,4,5,4.472814135448334
5987,8,1.7900000000000063,4,5,4.472814135448334
6116,8,2.5999999999999996,2,5,3.6333606961994143
6117,8,1.4900000000000002,2,5,3.6333606961994143
6118,8,1.709999999999999,2,5,3.6333606961994143
6119,8,1.4999999999999982,2,5,3.6333606961994143
6120,8,1.0199999999999996,2,5,3.6333606961994143
6121,8,1.379999999999999,2,5,3.6333606961994143
6122,8,1.3399999999999999,2,5,3.6333606961994143
6123,8,0.8499999999999979,2,5,3.6333606961994143
6124,8,1.740000000000002,2,5,3.6333606961994143
6125,8,1.1400000000000006,2,5,3.6333606961994143
6126,8,1.6500000000000057,2,5,3.6333606961994143
6127,8,1.1799999999999997,2,5,3.6333606961994143
6128,8,1.2900000000000063,2,5,3.6333606961994143
6129,8,1.6799999999999997,2,5,3.6333606961994143
6130,8,1.9299999999999997,2,5,3.6333606961994143
6131,8,1.5,2,5,3.6333606961994143
6181,8,8.13,5,5,6.4759337834558295
6182,8,3.4299999999999997,5,5,6.4759337834558295
6183,8,2.3900000000000006,5,5,6.4759337834558295
6184,8,3.129999999999999,5,5,6.4759337834558295
6185,8,3.059999999999995,5,5,6.4759337834558295
6186,8,4.43,5,5,6.4759337834558295
6187,8,2.0,5,5,6.4759337834558295
6188,8,2.5,5,5,6.4759337834558295
6189,8,2.3699999999999974,5,5,6.4759337834558295
6190,8,1.9599999999999937,5,5,6.4759337834558295
6191,8,2.210000000000001,5,5,6.4759337834558295
6192,8,3.0600000000000023,5,5,6.4759337834558295
6193,8,2.25,5,5,6.4759337834558295
6194,8,2.719999999999999,5,5,6.4759337834558295
6195,8,2.969999999999999,5,5,6.4759337834558295
6196,8,3.3700000000000045,5,5,6.4759337834558295
6249,8,1.1,1,5,3.1921230911437877
6250,8,1.21,1,5,3.1921230911437877
6251,8,0.9399999999999995,1,5,3.1921230911437877
6252,8,1.4400000000000013,1,5,3.1921230911437877
6253,8,1.379999999999999,1,5,3.1921230911437877
6254,8,1.3599999999999977,1,5,3.1921230911437877
6255,8,1.5299999999999976,1,5,3.1921230911437877
6256,8,0.990000000000002,1,5,3.1921230911437877
6257,8,1.5500000000000007,1,5,3.1921230911437877
6258,8,1.629999999999999,1,5,3.1921230911437877
6259,8,0.9499999999999957,1,5,3.1921230911437877
6260,8,1.0,1,5,3.1921230911437877
6261,8,0.8999999999999986,1,5,3.1921230911437877
6262,8,1.2399999999999949,1,5,3.1921230911437877
6263,8,1.4200000000000017,1,5,3.1921230911437877
6264,8,1.0900000000000034,1,5,3.1921230911437877
