"",Participant,MT,strategy,repetition,IDe
5597,5,1.25,4,4,7.11761961263444
5598,5,1.1399999999999997,4,4,7.11761961263444
5599,5,1.5700000000000012,4,4,7.11761961263444
5600,5,1.1199999999999992,4,4,7.11761961263444
5601,5,1.0899999999999999,4,4,7.11761961263444
5602,5,1.2699999999999996,4,4,7.11761961263444
5603,5,1.3500000000000014,4,4,7.11761961263444
5604,5,1.3599999999999994,4,4,7.11761961263444
5605,5,1.3999999999999986,4,4,7.11761961263444
5606,5,1.25,4,4,7.11761961263444
5607,5,0.9600000000000009,4,4,7.11761961263444
5608,5,1.480000000000004,4,4,7.11761961263444
5609,5,1.3900000000000006,4,4,7.11761961263444
5610,5,1.6199999999999974,4,4,7.11761961263444
5611,5,1.3699999999999974,4,4,7.11761961263444
5612,5,2.1500000000000057,4,4,7.11761961263444
5722,5,1.4000000000000004,3,4,5.292669902542846
5723,5,1.3599999999999999,3,4,5.292669902542846
5724,5,0.71,3,4,5.292669902542846
5725,5,1.08,3,4,5.292669902542846
5726,5,1.2399999999999984,3,4,5.292669902542846
5727,5,1.1899999999999977,3,4,5.292669902542846
5728,5,1.0399999999999991,3,4,5.292669902542846
5729,5,1.3999999999999986,3,4,5.292669902542846
5730,5,1.4600000000000009,3,4,5.292669902542846
5731,5,1.3000000000000007,3,4,5.292669902542846
5732,5,1.1400000000000006,3,4,5.292669902542846
5733,5,1.2199999999999989,3,4,5.292669902542846
5734,5,1.3500000000000014,3,4,5.292669902542846
5735,5,0.980000000000004,3,4,5.292669902542846
5736,5,1.3000000000000043,3,4,5.292669902542846
5737,5,1.4799999999999969,3,4,5.292669902542846
5756,5,0.8499999999999999,2,4,3.440824228658122
5757,5,1.1899999999999995,2,4,3.440824228658122
5758,5,1.4099999999999993,2,4,3.440824228658122
5759,5,1.0899999999999999,2,4,3.440824228658122
5760,5,0.9499999999999993,2,4,3.440824228658122
5761,5,1.0300000000000011,2,4,3.440824228658122
5762,5,0.9400000000000013,2,4,3.440824228658122
5763,5,0.7699999999999996,2,4,3.440824228658122
5764,5,1.1500000000000021,2,4,3.440824228658122
5765,5,1.1099999999999994,2,4,3.440824228658122
5766,5,1.5700000000000003,2,4,3.440824228658122
5767,5,1.2399999999999984,2,4,3.440824228658122
5768,5,0.9000000000000057,2,4,3.440824228658122
5769,5,0.8499999999999943,2,4,3.440824228658122
5770,5,0.8900000000000006,2,4,3.440824228658122
5771,5,1.3299999999999983,2,4,3.440824228658122
5772,5,1.1199999999999974,2,4,3.440824228658122
5873,5,0.9099999999999999,1,4,2.128149879990943
5874,5,0.46999999999999975,1,4,2.128149879990943
5875,5,0.40000000000000036,1,4,2.128149879990943
5876,5,0.6599999999999993,1,4,2.128149879990943
5877,5,0.8399999999999999,1,4,2.128149879990943
5878,5,0.6699999999999999,1,4,2.128149879990943
5879,5,0.5,1,4,2.128149879990943
5880,5,0.5800000000000018,1,4,2.128149879990943
5881,5,0.9400000000000013,1,4,2.128149879990943
5882,5,0.8000000000000007,1,4,2.128149879990943
5883,5,0.6999999999999993,1,4,2.128149879990943
5884,5,1.3099999999999987,1,4,2.128149879990943
5885,5,0.8499999999999979,1,4,2.128149879990943
5886,5,0.5200000000000031,1,4,2.128149879990943
5887,5,0.7999999999999972,1,4,2.128149879990943
5888,5,0.9500000000000028,1,4,2.128149879990943
5889,5,0.730000000000004,1,4,2.128149879990943
