"",Participant,MT,strategy,repetition,IDe
879,13,1.37,2,3,2.569478727180488
880,13,0.7799999999999998,2,3,2.569478727180488
881,13,0.6100000000000003,2,3,2.569478727180488
882,13,0.9299999999999997,2,3,2.569478727180488
883,13,0.9400000000000013,2,3,2.569478727180488
884,13,0.6799999999999997,2,3,2.569478727180488
885,13,0.7600000000000016,2,3,2.569478727180488
886,13,0.9200000000000017,2,3,2.569478727180488
887,13,0.5199999999999996,2,3,2.569478727180488
888,13,0.7800000000000011,2,3,2.569478727180488
889,13,0.9100000000000001,2,3,2.569478727180488
890,13,0.759999999999998,2,3,2.569478727180488
891,13,1.0899999999999999,2,3,2.569478727180488
892,13,0.5699999999999967,2,3,2.569478727180488
893,13,1.1099999999999994,2,3,2.569478727180488
894,13,0.5799999999999983,2,3,2.569478727180488
929,13,1.47,5,3,6.730555464464634
930,13,1.6600000000000001,5,3,6.730555464464634
931,13,1.21,5,3,6.730555464464634
932,13,0.9399999999999995,5,3,6.730555464464634
933,13,1.0500000000000007,5,3,6.730555464464634
934,13,1.129999999999999,5,3,6.730555464464634
935,13,1.4500000000000028,5,3,6.730555464464634
936,13,1.0199999999999996,5,3,6.730555464464634
937,13,1.6900000000000013,5,3,6.730555464464634
938,13,1.0599999999999987,5,3,6.730555464464634
939,13,1.4100000000000001,5,3,6.730555464464634
940,13,1.5399999999999991,5,3,6.730555464464634
941,13,1.3200000000000003,5,3,6.730555464464634
942,13,1.8399999999999963,5,3,6.730555464464634
943,13,1.3300000000000054,5,3,6.730555464464634
944,13,1.9799999999999969,5,3,6.730555464464634
961,13,1.23,4,3,3.249517717089274
962,13,0.7199999999999998,4,3,3.249517717089274
963,13,0.7199999999999998,4,3,3.249517717089274
964,13,0.45000000000000107,4,3,3.249517717089274
965,13,0.8699999999999992,4,3,3.249517717089274
966,13,0.870000000000001,4,3,3.249517717089274
967,13,0.5800000000000001,4,3,3.249517717089274
968,13,0.990000000000002,4,3,3.249517717089274
969,13,1.1000000000000014,4,3,3.249517717089274
970,13,1.0700000000000003,4,3,3.249517717089274
971,13,0.8999999999999986,4,3,3.249517717089274
972,13,0.8000000000000007,4,3,3.249517717089274
973,13,0.8200000000000003,4,3,3.249517717089274
974,13,0.980000000000004,4,3,3.249517717089274
975,13,1.2899999999999991,4,3,3.249517717089274
976,13,0.6700000000000017,4,3,3.249517717089274
1073,13,0.8200000000000001,3,3,2.730781912576657
1074,13,1.4400000000000004,3,3,2.730781912576657
1075,13,1.25,3,3,2.730781912576657
1076,13,0.7900000000000009,3,3,2.730781912576657
1077,13,0.8100000000000005,3,3,2.730781912576657
1078,13,1.0500000000000007,3,3,2.730781912576657
1079,13,0.47000000000000064,3,3,2.730781912576657
1080,13,0.5899999999999999,3,3,2.730781912576657
1081,13,0.6499999999999986,3,3,2.730781912576657
1082,13,0.7100000000000009,3,3,2.730781912576657
1083,13,0.6000000000000014,3,3,2.730781912576657
1084,13,0.6099999999999994,3,3,2.730781912576657
1085,13,0.509999999999998,3,3,2.730781912576657
1086,13,0.7800000000000011,3,3,2.730781912576657
1087,13,0.8100000000000023,3,3,2.730781912576657
1088,13,0.6899999999999977,3,3,2.730781912576657
