"",Participant,MT,strategy,repetition,IDe
798,13,1.7200000000000002,5,5,5.8461301053385135
799,13,1.81,5,5,5.8461301053385135
800,13,1.3200000000000003,5,5,5.8461301053385135
801,13,1.209999999999999,5,5,5.8461301053385135
802,13,1.2899999999999991,5,5,5.8461301053385135
803,13,1.3299999999999983,5,5,5.8461301053385135
804,13,1.2500000000000036,5,5,5.8461301053385135
805,13,1.4499999999999993,5,5,5.8461301053385135
806,13,1.259999999999998,5,5,5.8461301053385135
807,13,1.0800000000000018,5,5,5.8461301053385135
808,13,0.5700000000000003,5,5,5.8461301053385135
809,13,1.129999999999999,5,5,5.8461301053385135
810,13,1.7099999999999973,5,5,5.8461301053385135
811,13,2.0,5,5,5.8461301053385135
812,13,1.259999999999998,5,5,5.8461301053385135
813,13,1.730000000000004,5,5,5.8461301053385135
814,13,1.1800000000000002,2,5,2.5464357580856234
815,13,0.5,2,5,2.5464357580856234
816,13,0.71,2,5,2.5464357580856234
817,13,0.7900000000000009,2,5,2.5464357580856234
818,13,0.8499999999999996,2,5,2.5464357580856234
819,13,1.040000000000001,2,5,2.5464357580856234
820,13,0.7200000000000006,2,5,2.5464357580856234
821,13,0.5999999999999996,2,5,2.5464357580856234
822,13,0.870000000000001,2,5,2.5464357580856234
823,13,0.39000000000000057,2,5,2.5464357580856234
824,13,0.75,2,5,2.5464357580856234
825,13,0.4400000000000013,2,5,2.5464357580856234
826,13,0.5700000000000003,2,5,2.5464357580856234
827,13,0.8000000000000007,2,5,2.5464357580856234
828,13,0.8999999999999986,2,5,2.5464357580856234
829,13,0.5000000000000036,2,5,2.5464357580856234
830,13,0.509999999999998,2,5,2.5464357580856234
831,13,0.9900000000000002,4,5,3.580282224935193
832,13,0.5899999999999999,4,5,3.580282224935193
833,13,1.1399999999999997,4,5,3.580282224935193
834,13,1.0099999999999998,4,5,3.580282224935193
835,13,1.4800000000000004,4,5,3.580282224935193
836,13,0.5800000000000001,4,5,3.580282224935193
837,13,0.4400000000000013,4,5,3.580282224935193
838,13,0.8200000000000003,4,5,3.580282224935193
839,13,0.879999999999999,4,5,3.580282224935193
840,13,0.46000000000000085,4,5,3.580282224935193
841,13,0.6000000000000014,4,5,3.580282224935193
842,13,1.3000000000000007,4,5,3.580282224935193
843,13,0.75,4,5,3.580282224935193
844,13,1.1400000000000006,4,5,3.580282224935193
845,13,0.7700000000000031,4,5,3.580282224935193
846,13,0.509999999999998,4,5,3.580282224935193
945,13,0.65,3,5,2.9011989024816924
946,13,0.6700000000000004,3,5,2.9011989024816924
947,13,0.54,3,5,2.9011989024816924
948,13,0.7599999999999998,3,5,2.9011989024816924
949,13,0.5800000000000001,3,5,2.9011989024816924
950,13,0.7100000000000009,3,5,2.9011989024816924
951,13,0.3600000000000012,3,5,2.9011989024816924
952,13,0.45000000000000107,3,5,2.9011989024816924
953,13,0.5600000000000005,3,5,2.9011989024816924
954,13,0.6899999999999995,3,5,2.9011989024816924
955,13,0.5199999999999996,3,5,2.9011989024816924
956,13,0.5199999999999996,3,5,2.9011989024816924
957,13,0.8699999999999974,3,5,2.9011989024816924
958,13,0.7399999999999984,3,5,2.9011989024816924
959,13,0.8399999999999999,3,5,2.9011989024816924
960,13,1.0599999999999987,3,5,2.9011989024816924
