"",Participant,MT,strategy,repetition,IDe
1201,10,0.97,2,3,5.115504812656123
1202,10,1.0299999999999994,2,3,5.115504812656123
1203,10,1.2400000000000002,2,3,5.115504812656123
1204,10,1.1799999999999997,2,3,5.115504812656123
1205,10,0.9600000000000009,2,3,5.115504812656123
1206,10,1.3500000000000014,2,3,5.115504812656123
1207,10,0.9499999999999993,2,3,5.115504812656123
1208,10,0.9800000000000004,2,3,5.115504812656123
1209,10,0.6699999999999982,2,3,5.115504812656123
1210,10,1.3900000000000006,2,3,5.115504812656123
1211,10,1.3999999999999986,2,3,5.115504812656123
1212,10,1.4099999999999966,2,3,5.115504812656123
1213,10,1.0799999999999983,2,3,5.115504812656123
1214,10,1.230000000000004,2,3,5.115504812656123
1215,10,1.0999999999999943,2,3,5.115504812656123
1216,10,0.9399999999999977,2,3,5.115504812656123
1249,10,1.7,4,3,8.239667486019595
1250,10,2.5599999999999996,4,3,8.239667486019595
1251,10,1.0500000000000007,4,3,8.239667486019595
1252,10,1.8899999999999988,4,3,8.239667486019595
1253,10,1.5300000000000011,4,3,8.239667486019595
1254,10,1.7800000000000011,4,3,8.239667486019595
1255,10,2.1099999999999994,4,3,8.239667486019595
1256,10,1.2800000000000011,4,3,8.239667486019595
1257,10,2.3200000000000003,4,3,8.239667486019595
1258,10,2.049999999999997,4,3,8.239667486019595
1259,10,1.740000000000002,4,3,8.239667486019595
1260,10,1.5600000000000023,4,3,8.239667486019595
1261,10,2.0799999999999983,4,3,8.239667486019595
1262,10,3.0500000000000043,4,3,8.239667486019595
1263,10,1.5999999999999943,4,3,8.239667486019595
1264,10,1.6100000000000136,4,3,8.239667486019595
1311,10,1.16,5,3,7.605325222241153
1312,10,1.7299999999999995,5,3,7.605325222241153
1313,10,1.5999999999999996,5,3,7.605325222241153
1314,10,4.3100000000000005,5,3,7.605325222241153
1315,10,2.280000000000001,5,3,7.605325222241153
1316,10,1.9200000000000017,5,3,7.605325222241153
1317,10,1.3900000000000006,5,3,7.605325222241153
1318,10,4.3700000000000045,5,3,7.605325222241153
1319,10,2.1499999999999986,5,3,7.605325222241153
1320,10,2.1899999999999977,5,3,7.605325222241153
1321,10,2.510000000000005,5,3,7.605325222241153
1322,10,4.200000000000003,5,3,7.605325222241153
1323,10,3.960000000000001,5,3,7.605325222241153
1324,10,3.0799999999999983,5,3,7.605325222241153
1325,10,1.6400000000000006,5,3,7.605325222241153
1326,10,0.99,3,3,5.824523265356746
1327,10,1.1500000000000004,3,3,5.824523265356746
1328,10,1.4400000000000013,3,3,5.824523265356746
1329,10,1.120000000000001,3,3,5.824523265356746
1330,10,1.0500000000000007,3,3,5.824523265356746
1331,10,1.4899999999999984,3,3,5.824523265356746
1332,10,1.7099999999999973,3,3,5.824523265356746
1333,10,1.110000000000003,3,3,5.824523265356746
1334,10,1.1799999999999997,3,3,5.824523265356746
1335,10,0.7900000000000027,3,3,5.824523265356746
1336,10,1.4499999999999993,3,3,5.824523265356746
1337,10,0.5799999999999983,3,3,5.824523265356746
1338,10,1.1700000000000017,3,3,5.824523265356746
1339,10,0.9099999999999966,3,3,5.824523265356746
1340,10,1.6799999999999997,3,3,5.824523265356746
1341,10,1.6799999999999997,3,3,5.824523265356746
1533,10,0.7800000000000002,1,3,1.638733450100069
1534,10,0.4800000000000004,1,3,1.638733450100069
1535,10,0.4800000000000004,1,3,1.638733450100069
1536,10,0.5199999999999996,1,3,1.638733450100069
1537,10,0.5199999999999996,1,3,1.638733450100069
1538,10,0.9200000000000017,1,3,1.638733450100069
1539,10,0.4200000000000017,1,3,1.638733450100069
1540,10,0.5399999999999991,1,3,1.638733450100069
1541,10,0.5200000000000031,1,3,1.638733450100069
1542,10,0.379999999999999,1,3,1.638733450100069
1543,10,0.45000000000000284,1,3,1.638733450100069
1544,10,0.46999999999999886,1,3,1.638733450100069
1545,10,0.46999999999999886,1,3,1.638733450100069
1546,10,0.3999999999999986,1,3,1.638733450100069
1547,10,0.5700000000000003,1,3,1.638733450100069
1548,10,0.6599999999999966,1,3,1.638733450100069
