"",Participant,MT,strategy,repetition,IDe
1137,10,1.7100000000000004,5,4,7.572341342708332
1138,10,2.9799999999999995,5,4,7.572341342708332
1139,10,1.370000000000001,5,4,7.572341342708332
1140,10,1.6000000000000014,5,4,7.572341342708332
1141,10,2.1900000000000013,5,4,7.572341342708332
1142,10,1.7600000000000016,5,4,7.572341342708332
1143,10,1.629999999999999,5,4,7.572341342708332
1144,10,1.4100000000000001,5,4,7.572341342708332
1145,10,1.3400000000000034,5,4,7.572341342708332
1146,10,2.030000000000001,5,4,7.572341342708332
1147,10,2.700000000000003,5,4,7.572341342708332
1148,10,1.3500000000000014,5,4,7.572341342708332
1149,10,1.7299999999999969,5,4,7.572341342708332
1150,10,1.9500000000000028,5,4,7.572341342708332
1151,10,1.2800000000000011,5,4,7.572341342708332
1152,10,1.5100000000000051,5,4,7.572341342708332
1265,10,1.5199999999999998,3,4,4.753631974331817
1266,10,1.5200000000000005,3,4,4.753631974331817
1267,10,1.4700000000000006,3,4,4.753631974331817
1268,10,1.4099999999999984,3,4,4.753631974331817
1269,10,1.6099999999999994,3,4,4.753631974331817
1270,10,1.490000000000002,3,4,4.753631974331817
1271,10,0.9399999999999977,3,4,4.753631974331817
1272,10,1.0999999999999979,3,4,4.753631974331817
1273,10,1.4800000000000004,3,4,4.753631974331817
1274,10,2.620000000000001,3,4,4.753631974331817
1275,10,1.4399999999999977,3,4,4.753631974331817
1276,10,1.759999999999998,3,4,4.753631974331817
1277,10,0.8499999999999943,3,4,4.753631974331817
1278,10,1.6000000000000014,3,4,4.753631974331817
1279,10,2.1799999999999997,3,4,4.753631974331817
1432,10,1.53,1,4,2.8588098921385274
1433,10,0.75,1,4,2.8588098921385274
1434,10,0.8199999999999994,1,4,2.8588098921385274
1435,10,0.8999999999999995,1,4,2.8588098921385274
1436,10,0.5599999999999987,1,4,2.8588098921385274
1437,10,0.8200000000000003,1,4,2.8588098921385274
1438,10,0.5999999999999996,1,4,2.8588098921385274
1439,10,0.6099999999999994,1,4,2.8588098921385274
1440,10,0.45000000000000284,1,4,2.8588098921385274
1441,10,0.5,1,4,2.8588098921385274
1442,10,0.870000000000001,1,4,2.8588098921385274
1443,10,0.9599999999999973,1,4,2.8588098921385274
1444,10,0.4800000000000004,1,4,2.8588098921385274
1445,10,0.9200000000000017,1,4,2.8588098921385274
1446,10,0.75,1,4,2.8588098921385274
1447,10,0.6400000000000006,1,4,2.8588098921385274
1479,10,1.03,2,4,5.829067671552737
1480,10,0.8900000000000001,2,4,5.829067671552737
1481,10,1.12,2,4,5.829067671552737
1482,10,0.8800000000000008,2,4,5.829067671552737
1483,10,1.370000000000001,2,4,5.829067671552737
1484,10,0.8900000000000006,2,4,5.829067671552737
1485,10,1.4200000000000017,2,4,5.829067671552737
1486,10,0.8099999999999987,2,4,5.829067671552737
1487,10,1.0800000000000018,2,4,5.829067671552737
1488,10,0.9500000000000028,2,4,5.829067671552737
1489,10,1.4400000000000013,2,4,5.829067671552737
1490,10,0.5700000000000038,2,4,5.829067671552737
1491,10,1.2299999999999969,2,4,5.829067671552737
1492,10,1.9699999999999989,2,4,5.829067671552737
1493,10,1.6600000000000037,2,4,5.829067671552737
1494,10,0.8100000000000023,2,4,5.829067671552737
1511,10,0.99,4,4,7.37355751033292
1512,10,1.4799999999999995,4,4,7.37355751033292
1513,10,1.1900000000000004,4,4,7.37355751033292
1514,10,1.4399999999999995,4,4,7.37355751033292
1515,10,2.660000000000002,4,4,7.37355751033292
1516,10,1.1999999999999993,4,4,7.37355751033292
1517,10,1.2800000000000011,4,4,7.37355751033292
1518,10,1.259999999999998,4,4,7.37355751033292
1519,10,1.7800000000000011,4,4,7.37355751033292
1520,10,1.7300000000000004,4,4,7.37355751033292
1521,10,1.4200000000000017,4,4,7.37355751033292
1522,10,2.960000000000001,4,4,7.37355751033292
1523,10,2.1600000000000037,4,4,7.37355751033292
1524,10,2.960000000000001,4,4,7.37355751033292
1525,10,1.5399999999999991,4,4,7.37355751033292
1526,10,2.3900000000000006,4,4,7.37355751033292
1527,10,2.4399999999999977,4,4,7.37355751033292
1528,10,1.230000000000004,4,4,7.37355751033292
1529,10,1.5799999999999983,4,4,7.37355751033292
1530,10,3.0600000000000023,4,4,7.37355751033292
1531,10,0.8599999999999994,4,4,7.37355751033292
1532,10,2.549999999999997,4,4,7.37355751033292
