"",participant,day,iteration,A,W,ID,IDe(2d),Duration
17520,3,2,2,1024,128,3.1699,2.8396,0.994
17521,3,2,2,1024,128,3.1699,2.8396,1.066
17522,3,2,2,1024,128,3.1699,2.8396,1.282
17523,3,2,2,1024,128,3.1699,2.8396,1.003
17524,3,2,2,1024,128,3.1699,2.8396,1.083
17525,3,2,2,1024,128,3.1699,2.8396,1.266
17526,3,2,2,1024,128,3.1699,2.8396,1.164
17527,3,2,2,1024,128,3.1699,2.8396,1.076
17528,3,2,2,1024,128,3.1699,2.8396,1.085
17529,3,2,2,1024,128,3.1699,2.8396,1.244
17530,3,2,2,1024,128,3.1699,2.8396,1.05
17531,3,2,2,1024,128,3.1699,2.8396,1.255
17532,3,2,2,1024,128,3.1699,2.8396,1.302
17533,3,2,2,1024,128,3.1699,2.8396,1.202
17534,3,2,2,1024,128,3.1699,2.8396,1.001
17535,3,2,2,1024,128,3.1699,2.8396,1.083
17536,3,2,2,1024,128,3.1699,2.8396,1.228
17537,3,2,2,1024,128,3.1699,2.8396,1.256
17538,3,2,2,1024,128,3.1699,2.8396,1.682
17539,3,2,2,1024,128,3.1699,2.8396,1.492
17540,3,2,2,1024,96,3.5443,3.3206,2.142
17541,3,2,2,1024,96,3.5443,3.3206,1.272
17542,3,2,2,1024,96,3.5443,3.3206,1.372
17543,3,2,2,1024,96,3.5443,3.3206,1.121
17544,3,2,2,1024,96,3.5443,3.3206,1.663
17545,3,2,2,1024,96,3.5443,3.3206,1.039
17546,3,2,2,1024,96,3.5443,3.3206,1.345
17547,3,2,2,1024,96,3.5443,3.3206,1.312
17548,3,2,2,1024,96,3.5443,3.3206,1.31
17549,3,2,2,1024,96,3.5443,3.3206,1.229
17550,3,2,2,1024,96,3.5443,3.3206,1.148
17551,3,2,2,1024,96,3.5443,3.3206,1.363
17552,3,2,2,1024,96,3.5443,3.3206,1.157
17553,3,2,2,1024,96,3.5443,3.3206,1.11
17554,3,2,2,1024,96,3.5443,3.3206,1.075
17555,3,2,2,1024,96,3.5443,3.3206,1.537
17556,3,2,2,1024,96,3.5443,3.3206,1.744
17557,3,2,2,1024,96,3.5443,3.3206,1.635
17558,3,2,2,1024,96,3.5443,3.3206,1.455
17559,3,2,2,1024,96,3.5443,3.3206,1.257
17560,3,2,2,1024,64,4.0875,3.8441,1.428
17561,3,2,2,1024,64,4.0875,3.8441,1.392
17562,3,2,2,1024,64,4.0875,3.8441,1.364
17563,3,2,2,1024,64,4.0875,3.8441,1.365
17564,3,2,2,1024,64,4.0875,3.8441,2.946
17565,3,2,2,1024,64,4.0875,3.8441,1.355
17566,3,2,2,1024,64,4.0875,3.8441,1.299
17567,3,2,2,1024,64,4.0875,3.8441,1.301
17568,3,2,2,1024,64,4.0875,3.8441,1.166
17569,3,2,2,1024,64,4.0875,3.8441,1.691
17570,3,2,2,1024,64,4.0875,3.8441,2.646
17571,3,2,2,1024,64,4.0875,3.8441,2.323
17572,3,2,2,1024,64,4.0875,3.8441,1.202
17573,3,2,2,1024,64,4.0875,3.8441,2.431
17574,3,2,2,1024,64,4.0875,3.8441,1.157
17575,3,2,2,1024,64,4.0875,3.8441,2.647
17576,3,2,2,1024,64,4.0875,3.8441,1.23
17577,3,2,2,1024,64,4.0875,3.8441,2.16
17578,3,2,2,1024,64,4.0875,3.8441,1.202
17579,3,2,2,1024,64,4.0875,3.8441,2.078
17580,3,2,2,256,128,1.585,1.7266,0.695
17581,3,2,2,256,128,1.585,1.7266,0.741
17582,3,2,2,256,128,1.585,1.7266,0.876
17583,3,2,2,256,128,1.585,1.7266,0.695
17584,3,2,2,256,128,1.585,1.7266,0.804
17585,3,2,2,256,128,1.585,1.7266,0.587
17586,3,2,2,256,128,1.585,1.7266,0.586
17587,3,2,2,256,128,1.585,1.7266,0.569
17588,3,2,2,256,128,1.585,1.7266,0.533
17589,3,2,2,256,128,1.585,1.7266,0.633
17590,3,2,2,256,128,1.585,1.7266,0.46
17591,3,2,2,256,128,1.585,1.7266,0.523
17592,3,2,2,256,128,1.585,1.7266,0.615
17593,3,2,2,256,128,1.585,1.7266,1.771
17594,3,2,2,256,128,1.585,1.7266,1.401
17595,3,2,2,256,128,1.585,1.7266,1.003
17596,3,2,2,256,128,1.585,1.7266,0.615
17597,3,2,2,256,128,1.585,1.7266,0.786
17598,3,2,2,256,128,1.585,1.7266,0.759
17599,3,2,2,256,128,1.585,1.7266,0.606
17600,3,2,2,256,96,1.8745,1.9052,0.659
17601,3,2,2,256,96,1.8745,1.9052,0.732
17602,3,2,2,256,96,1.8745,1.9052,0.678
17603,3,2,2,256,96,1.8745,1.9052,1.038
17604,3,2,2,256,96,1.8745,1.9052,0.588
17605,3,2,2,256,96,1.8745,1.9052,0.723
17606,3,2,2,256,96,1.8745,1.9052,0.687
17607,3,2,2,256,96,1.8745,1.9052,0.57
17608,3,2,2,256,96,1.8745,1.9052,0.687
17609,3,2,2,256,96,1.8745,1.9052,0.642
17610,3,2,2,256,96,1.8745,1.9052,0.551
17611,3,2,2,256,96,1.8745,1.9052,0.823
17612,3,2,2,256,96,1.8745,1.9052,0.542
17613,3,2,2,256,96,1.8745,1.9052,0.661
17614,3,2,2,256,96,1.8745,1.9052,0.723
17615,3,2,2,256,96,1.8745,1.9052,0.561
17616,3,2,2,256,96,1.8745,1.9052,0.632
17617,3,2,2,256,96,1.8745,1.9052,0.615
17618,3,2,2,256,96,1.8745,1.9052,0.614
17619,3,2,2,256,96,1.8745,1.9052,0.605
17620,3,2,2,256,64,2.3219,2.3275,0.985
17621,3,2,2,256,64,2.3219,2.3275,1.076
17622,3,2,2,256,64,2.3219,2.3275,0.714
17623,3,2,2,256,64,2.3219,2.3275,0.806
17624,3,2,2,256,64,2.3219,2.3275,1.003
17625,3,2,2,256,64,2.3219,2.3275,0.723
17626,3,2,2,256,64,2.3219,2.3275,0.632
17627,3,2,2,256,64,2.3219,2.3275,0.668
17628,3,2,2,256,64,2.3219,2.3275,0.642
17629,3,2,2,256,64,2.3219,2.3275,0.633
17630,3,2,2,256,64,2.3219,2.3275,0.894
17631,3,2,2,256,64,2.3219,2.3275,0.812
17632,3,2,2,256,64,2.3219,2.3275,0.651
17633,3,2,2,256,64,2.3219,2.3275,0.758
17634,3,2,2,256,64,2.3219,2.3275,0.724
17635,3,2,2,256,64,2.3219,2.3275,0.551
17636,3,2,2,256,64,2.3219,2.3275,0.678
17637,3,2,2,256,64,2.3219,2.3275,0.597
17638,3,2,2,256,64,2.3219,2.3275,0.722
17639,3,2,2,256,64,2.3219,2.3275,0.858
17640,3,2,2,1408,128,3.585,3.4896,1.119
17641,3,2,2,1408,128,3.585,3.4896,1.284
17642,3,2,2,1408,128,3.585,3.4896,1.259
17643,3,2,2,1408,128,3.585,3.4896,1.047
17644,3,2,2,1408,128,3.585,3.4896,1.075
17645,3,2,2,1408,128,3.585,3.4896,1.311
17646,3,2,2,1408,128,3.585,3.4896,0.876
17647,3,2,2,1408,128,3.585,3.4896,1.382
17648,3,2,2,1408,128,3.585,3.4896,0.904
17649,3,2,2,1408,128,3.585,3.4896,0.936
17650,3,2,2,1408,128,3.585,3.4896,1.745
17651,3,2,2,1408,128,3.585,3.4896,1.117
17652,3,2,2,1408,128,3.585,3.4896,0.895
17653,3,2,2,1408,128,3.585,3.4896,3.335
