"",participant,day,iteration,A,W,ID,IDe(2d),Duration
1440,6,2,2,512,96,2.663,2.3942,1.31
1441,6,2,2,512,96,2.663,2.3942,0.769
1442,6,2,2,512,96,2.663,2.3942,0.813
1443,6,2,2,512,96,2.663,2.3942,1.03
1444,6,2,2,512,96,2.663,2.3942,0.687
1445,6,2,2,512,96,2.663,2.3942,0.793
1446,6,2,2,512,96,2.663,2.3942,0.768
1447,6,2,2,512,96,2.663,2.3942,1.147
1448,6,2,2,512,96,2.663,2.3942,1.085
1449,6,2,2,512,96,2.663,2.3942,1.147
1450,6,2,2,512,96,2.663,2.3942,0.65
1451,6,2,2,512,96,2.663,2.3942,0.659
1452,6,2,2,512,96,2.663,2.3942,0.858
1453,6,2,2,512,96,2.663,2.3942,0.686
1454,6,2,2,512,96,2.663,2.3942,0.696
1455,6,2,2,512,96,2.663,2.3942,0.732
1456,6,2,2,512,96,2.663,2.3942,0.705
1457,6,2,2,512,96,2.663,2.3942,1.654
1458,6,2,2,512,96,2.663,2.3942,0.995
1459,6,2,2,512,96,2.663,2.3942,0.977
1460,6,2,2,512,64,3.1699,2.8465,1.22
1461,6,2,2,512,64,3.1699,2.8465,1.102
1462,6,2,2,512,64,3.1699,2.8465,0.939
1463,6,2,2,512,64,3.1699,2.8465,0.778
1464,6,2,2,512,64,3.1699,2.8465,1.039
1465,6,2,2,512,64,3.1699,2.8465,1.51
1466,6,2,2,512,64,3.1699,2.8465,1.582
1467,6,2,2,512,64,3.1699,2.8465,0.957
1468,6,2,2,512,64,3.1699,2.8465,1.191
1469,6,2,2,512,64,3.1699,2.8465,1.075
1470,6,2,2,512,64,3.1699,2.8465,0.931
1471,6,2,2,512,64,3.1699,2.8465,1.13
1472,6,2,2,512,64,3.1699,2.8465,0.723
1473,6,2,2,512,64,3.1699,2.8465,0.777
1474,6,2,2,512,64,3.1699,2.8465,1.113
1475,6,2,2,512,64,3.1699,2.8465,1.084
1476,6,2,2,512,64,3.1699,2.8465,0.967
1477,6,2,2,512,64,3.1699,2.8465,1.083
1478,6,2,2,512,64,3.1699,2.8465,0.742
1479,6,2,2,512,64,3.1699,2.8465,0.732
1480,6,2,2,512,128,2.3219,2.3102,0.649
1481,6,2,2,512,128,2.3219,2.3102,0.687
1482,6,2,2,512,128,2.3219,2.3102,0.733
1483,6,2,2,512,128,2.3219,2.3102,0.596
1484,6,2,2,512,128,2.3219,2.3102,0.804
1485,6,2,2,512,128,2.3219,2.3102,0.651
1486,6,2,2,512,128,2.3219,2.3102,0.633
1487,6,2,2,512,128,2.3219,2.3102,0.614
1488,6,2,2,512,128,2.3219,2.3102,0.677
1489,6,2,2,512,128,2.3219,2.3102,0.615
1490,6,2,2,512,128,2.3219,2.3102,0.551
1491,6,2,2,512,128,2.3219,2.3102,0.597
1492,6,2,2,512,128,2.3219,2.3102,0.659
1493,6,2,2,512,128,2.3219,2.3102,0.65
1494,6,2,2,512,128,2.3219,2.3102,0.614
1495,6,2,2,512,128,2.3219,2.3102,0.533
1496,6,2,2,512,128,2.3219,2.3102,0.614
1497,6,2,2,512,128,2.3219,2.3102,0.604
1498,6,2,2,512,128,2.3219,2.3102,0.667
1499,6,2,2,512,128,2.3219,2.3102,0.55
1500,6,2,2,1024,96,3.5443,3.3057,1.147
1501,6,2,2,1024,96,3.5443,3.3057,1.166
1502,6,2,2,1024,96,3.5443,3.3057,0.822
1503,6,2,2,1024,96,3.5443,3.3057,0.76
1504,6,2,2,1024,96,3.5443,3.3057,1.031
1505,6,2,2,1024,96,3.5443,3.3057,1.002
1506,6,2,2,1024,96,3.5443,3.3057,1.011
1507,6,2,2,1024,96,3.5443,3.3057,1.166
1508,6,2,2,1024,96,3.5443,3.3057,1.04
1509,6,2,2,1024,96,3.5443,3.3057,0.768
1510,6,2,2,1024,96,3.5443,3.3057,0.796
1511,6,2,2,1024,96,3.5443,3.3057,0.932
1512,6,2,2,1024,96,3.5443,3.3057,0.767
1513,6,2,2,1024,96,3.5443,3.3057,0.984
1514,6,2,2,1024,96,3.5443,3.3057,0.796
1515,6,2,2,1024,96,3.5443,3.3057,1.118
1516,6,2,2,1024,96,3.5443,3.3057,0.723
1517,6,2,2,1024,96,3.5443,3.3057,0.967
1518,6,2,2,1024,96,3.5443,3.3057,1.013
1519,6,2,2,1024,96,3.5443,3.3057,1.247
1520,6,2,2,1024,64,4.0875,3.9761,1.139
1521,6,2,2,1024,64,4.0875,3.9761,0.787
1522,6,2,2,1024,64,4.0875,3.9761,1.634
1523,6,2,2,1024,64,4.0875,3.9761,1.473
1524,6,2,2,1024,64,4.0875,3.9761,1.283
1525,6,2,2,1024,64,4.0875,3.9761,1.112
1526,6,2,2,1024,64,4.0875,3.9761,2.384
1527,6,2,2,1024,64,4.0875,3.9761,1.265
1528,6,2,2,1024,64,4.0875,3.9761,1.085
1529,6,2,2,1024,64,4.0875,3.9761,1.13
1530,6,2,2,1024,64,4.0875,3.9761,1.193
1531,6,2,2,1024,64,4.0875,3.9761,1.003
1532,6,2,2,1024,64,4.0875,3.9761,0.977
1533,6,2,2,1024,64,4.0875,3.9761,1.11
1534,6,2,2,1024,64,4.0875,3.9761,1.048
1535,6,2,2,1024,64,4.0875,3.9761,1.084
1536,6,2,2,1024,64,4.0875,3.9761,0.93
1537,6,2,2,1024,64,4.0875,3.9761,0.661
1538,6,2,2,1024,64,4.0875,3.9761,1.5
1539,6,2,2,1024,64,4.0875,3.9761,1.012
1540,6,2,2,1024,128,3.1699,3.0903,0.849
1541,6,2,2,1024,128,3.1699,3.0903,0.992
1542,6,2,2,1024,128,3.1699,3.0903,1.084
1543,6,2,2,1024,128,3.1699,3.0903,0.941
1544,6,2,2,1024,128,3.1699,3.0903,0.958
1545,6,2,2,1024,128,3.1699,3.0903,0.994
1546,6,2,2,1024,128,3.1699,3.0903,0.796
1547,6,2,2,1024,128,3.1699,3.0903,1.039
1548,6,2,2,1024,128,3.1699,3.0903,0.731
1549,6,2,2,1024,128,3.1699,3.0903,0.768
1550,6,2,2,1024,128,3.1699,3.0903,0.741
1551,6,2,2,1024,128,3.1699,3.0903,0.767
1552,6,2,2,1024,128,3.1699,3.0903,0.741
1553,6,2,2,1024,128,3.1699,3.0903,0.795
1554,6,2,2,1024,128,3.1699,3.0903,0.669
1555,6,2,2,1024,128,3.1699,3.0903,0.771
1556,6,2,2,1024,128,3.1699,3.0903,0.895
1557,6,2,2,1024,128,3.1699,3.0903,0.722
1558,6,2,2,1024,128,3.1699,3.0903,0.769
1559,6,2,2,1024,128,3.1699,3.0903,0.712
1560,6,2,2,256,96,1.8745,1.6269,0.633
1561,6,2,2,256,96,1.8745,1.6269,0.614
1562,6,2,2,256,96,1.8745,1.6269,0.541
1563,6,2,2,256,96,1.8745,1.6269,0.579
1564,6,2,2,256,96,1.8745,1.6269,0.949
1565,6,2,2,256,96,1.8745,1.6269,0.659
1566,6,2,2,256,96,1.8745,1.6269,0.57
1567,6,2,2,256,96,1.8745,1.6269,0.541
1568,6,2,2,256,96,1.8745,1.6269,0.506
1569,6,2,2,256,96,1.8745,1.6269,0.416
1570,6,2,2,256,96,1.8745,1.6269,0.641
1571,6,2,2,256,96,1.8745,1.6269,0.461
1572,6,2,2,256,96,1.8745,1.6269,0.487
1573,6,2,2,256,96,1.8745,1.6269,0.506
1574,6,2,2,256,96,1.8745,1.6269,0.542
1575,6,2,2,256,96,1.8745,1.6269,0.46
1576,6,2,2,256,96,1.8745,1.6269,0.506
1577,6,2,2,256,96,1.8745,1.6269,0.514
1578,6,2,2,256,96,1.8745,1.6269,1.671
1579,6,2,2,256,96,1.8745,1.6269,0.443
