"",participant,day,iteration,A,W,ID,IDe(2d),Duration
21360,14,1,1,1024,128,3.1699,3.1681,1.074
21361,14,1,1,1024,128,3.1699,3.1681,1.11
21362,14,1,1,1024,128,3.1699,3.1681,0.814
21363,14,1,1,1024,128,3.1699,3.1681,1.006
21364,14,1,1,1024,128,3.1699,3.1681,0.925
21365,14,1,1,1024,128,3.1699,3.1681,1.005
21366,14,1,1,1024,128,3.1699,3.1681,0.849
21367,14,1,1,1024,128,3.1699,3.1681,1.006
21368,14,1,1,1024,128,3.1699,3.1681,1.005
21369,14,1,1,1024,128,3.1699,3.1681,1.032
21370,14,1,1,1024,128,3.1699,3.1681,1.1
21371,14,1,1,1024,128,3.1699,3.1681,1.264
21372,14,1,1,1024,128,3.1699,3.1681,1.24
21373,14,1,1,1024,128,3.1699,3.1681,1.36
21374,14,1,1,1024,128,3.1699,3.1681,0.969
21375,14,1,1,1024,128,3.1699,3.1681,1.179
21376,14,1,1,1024,128,3.1699,3.1681,0.779
21377,14,1,1,1024,128,3.1699,3.1681,1.153
21378,14,1,1,1024,128,3.1699,3.1681,1.196
21379,14,1,1,1024,128,3.1699,3.1681,1.005
21380,14,1,1,1024,64,4.0875,4.0622,0.91
21381,14,1,1,1024,64,4.0875,4.0622,1.24
21382,14,1,1,1024,64,4.0875,4.0622,1.422
21383,14,1,1,1024,64,4.0875,4.0622,0.893
21384,14,1,1,1024,64,4.0875,4.0622,1.032
21385,14,1,1,1024,64,4.0875,4.0622,1.336
21386,14,1,1,1024,64,4.0875,4.0622,1.265
21387,14,1,1,1024,64,4.0875,4.0622,1.067
21388,14,1,1,1024,64,4.0875,4.0622,1.032
21389,14,1,1,1024,64,4.0875,4.0622,1.604
21390,14,1,1,1024,64,4.0875,4.0622,1.37
21391,14,1,1,1024,64,4.0875,4.0622,1.31
21392,14,1,1,1024,64,4.0875,4.0622,1.24
21393,14,1,1,1024,64,4.0875,4.0622,1.162
21394,14,1,1,1024,64,4.0875,4.0622,1.197
21395,14,1,1,1024,64,4.0875,4.0622,1.379
21396,14,1,1,1024,64,4.0875,4.0622,1.136
21397,14,1,1,1024,64,4.0875,4.0622,1.507
21398,14,1,1,1024,64,4.0875,4.0622,1.032
21399,14,1,1,1024,64,4.0875,4.0622,1.206
21400,14,1,1,1024,96,3.5443,3.4165,0.971
21401,14,1,1,1024,96,3.5443,3.4165,1.784
21402,14,1,1,1024,96,3.5443,3.4165,1.237
21403,14,1,1,1024,96,3.5443,3.4165,1.144
21404,14,1,1,1024,96,3.5443,3.4165,0.841
21405,14,1,1,1024,96,3.5443,3.4165,0.954
21406,14,1,1,1024,96,3.5443,3.4165,1.082
21407,14,1,1,1024,96,3.5443,3.4165,1.232
21408,14,1,1,1024,96,3.5443,3.4165,1.378
21409,14,1,1,1024,96,3.5443,3.4165,1.197
21410,14,1,1,1024,96,3.5443,3.4165,1.109
21411,14,1,1,1024,96,3.5443,3.4165,1.414
21412,14,1,1,1024,96,3.5443,3.4165,0.997
21413,14,1,1,1024,96,3.5443,3.4165,1.111
21414,14,1,1,1024,96,3.5443,3.4165,1.239
21415,14,1,1,1024,96,3.5443,3.4165,2.13
21416,14,1,1,1024,96,3.5443,3.4165,1.829
21417,14,1,1,1024,96,3.5443,3.4165,1.743
21418,14,1,1,1024,96,3.5443,3.4165,1.299
21419,14,1,1,1024,96,3.5443,3.4165,1.057
21420,14,1,1,256,128,1.585,1.5561,0.52
21421,14,1,1,256,128,1.585,1.5561,0.424
21422,14,1,1,256,128,1.585,1.5561,0.442
21423,14,1,1,256,128,1.585,1.5561,0.581
21424,14,1,1,256,128,1.585,1.5561,0.467
21425,14,1,1,256,128,1.585,1.5561,0.408
21426,14,1,1,256,128,1.585,1.5561,0.451
21427,14,1,1,256,128,1.585,1.5561,0.433
21428,14,1,1,256,128,1.585,1.5561,0.389
21429,14,1,1,256,128,1.585,1.5561,0.693
21430,14,1,1,256,128,1.585,1.5561,0.468
21431,14,1,1,256,128,1.585,1.5561,0.51
21432,14,1,1,256,128,1.585,1.5561,0.425
21433,14,1,1,256,128,1.585,1.5561,0.364
21434,14,1,1,256,128,1.585,1.5561,0.798
21435,14,1,1,256,128,1.585,1.5561,0.511
21436,14,1,1,256,128,1.585,1.5561,0.486
21437,14,1,1,256,128,1.585,1.5561,0.537
21438,14,1,1,256,128,1.585,1.5561,0.615
21439,14,1,1,256,128,1.585,1.5561,0.45
21440,14,1,1,256,64,2.3219,2.2153,0.701
21441,14,1,1,256,64,2.3219,2.2153,0.712
21442,14,1,1,256,64,2.3219,2.2153,2.211
21443,14,1,1,256,64,2.3219,2.2153,0.711
21444,14,1,1,256,64,2.3219,2.2153,0.988
21445,14,1,1,256,64,2.3219,2.2153,0.754
21446,14,1,1,256,64,2.3219,2.2153,0.433
21447,14,1,1,256,64,2.3219,2.2153,0.694
21448,14,1,1,256,64,2.3219,2.2153,0.789
21449,14,1,1,256,64,2.3219,2.2153,0.787
