"",participant,day,iteration,A,W,ID,IDe(2d),Duration
5520,11,2,2,1408,96,3.9696,3.7963,1.519
5521,11,2,2,1408,96,3.9696,3.7963,1.058
5522,11,2,2,1408,96,3.9696,3.7963,1.265
5523,11,2,2,1408,96,3.9696,3.7963,1.057
5524,11,2,2,1408,96,3.9696,3.7963,1.301
5525,11,2,2,1408,96,3.9696,3.7963,1.13
5526,11,2,2,1408,96,3.9696,3.7963,1.13
5527,11,2,2,1408,96,3.9696,3.7963,1.781
5528,11,2,2,1408,96,3.9696,3.7963,1.861
5529,11,2,2,1408,96,3.9696,3.7963,1.545
5530,11,2,2,1408,96,3.9696,3.7963,1.345
5531,11,2,2,1408,96,3.9696,3.7963,1.817
5532,11,2,2,1408,96,3.9696,3.7963,1.518
5533,11,2,2,1408,96,3.9696,3.7963,1.78
5534,11,2,2,1408,96,3.9696,3.7963,1.634
5535,11,2,2,1408,96,3.9696,3.7963,1.463
5536,11,2,2,1408,96,3.9696,3.7963,1.274
5537,11,2,2,1408,96,3.9696,3.7963,1.319
5538,11,2,2,1408,96,3.9696,3.7963,1.22
5539,11,2,2,1408,96,3.9696,3.7963,1.87
5540,11,2,2,1408,64,4.5236,4.2658,2.675
5541,11,2,2,1408,64,4.5236,4.2658,1.826
5542,11,2,2,1408,64,4.5236,4.2658,1.553
5543,11,2,2,1408,64,4.5236,4.2658,1.862
5544,11,2,2,1408,64,4.5236,4.2658,1.319
5545,11,2,2,1408,64,4.5236,4.2658,1.329
5546,11,2,2,1408,64,4.5236,4.2658,1.247
5547,11,2,2,1408,64,4.5236,4.2658,1.337
5548,11,2,2,1408,64,4.5236,4.2658,2.062
5549,11,2,2,1408,64,4.5236,4.2658,1.536
5550,11,2,2,1408,64,4.5236,4.2658,1.862
5551,11,2,2,1408,64,4.5236,4.2658,1.555
5552,11,2,2,1408,64,4.5236,4.2658,1.78
5553,11,2,2,1408,64,4.5236,4.2658,1.988
5554,11,2,2,1408,64,4.5236,4.2658,1.881
5555,11,2,2,1408,64,4.5236,4.2658,2.829
5556,11,2,2,1408,64,4.5236,4.2658,1.895
5557,11,2,2,1408,64,4.5236,4.2658,1.716
5558,11,2,2,1408,64,4.5236,4.2658,1.744
5559,11,2,2,1408,64,4.5236,4.2658,1.863
5560,11,2,2,1408,128,3.585,3.6561,1.762
