"",participant,day,iteration,A,W,ID,IDe(2d),Duration
5760,5,1,1,256,96,1.8745,1.9164,0.768
5761,5,1,1,256,96,1.8745,1.9164,0.903
5762,5,1,1,256,96,1.8745,1.9164,0.795
5763,5,1,1,256,96,1.8745,1.9164,1.274
5764,5,1,1,256,96,1.8745,1.9164,0.687
5765,5,1,1,256,96,1.8745,1.9164,0.867
5766,5,1,1,256,96,1.8745,1.9164,1.302
5767,5,1,1,256,96,1.8745,1.9164,0.83
5768,5,1,1,256,96,1.8745,1.9164,0.832
5769,5,1,1,256,96,1.8745,1.9164,0.506
5770,5,1,1,256,96,1.8745,1.9164,0.649
5771,5,1,1,256,96,1.8745,1.9164,0.569
5772,5,1,1,256,96,1.8745,1.9164,0.497
5773,5,1,1,256,96,1.8745,1.9164,0.768
5774,5,1,1,256,96,1.8745,1.9164,1.356
5775,5,1,1,256,96,1.8745,1.9164,0.696
5776,5,1,1,256,96,1.8745,1.9164,0.904
5777,5,1,1,256,96,1.8745,1.9164,1.148
5778,5,1,1,256,96,1.8745,1.9164,1.229
5779,5,1,1,256,96,1.8745,1.9164,0.741
5780,5,1,1,256,64,2.3219,1.9846,0.822
5781,5,1,1,256,64,2.3219,1.9846,1.428
5782,5,1,1,256,64,2.3219,1.9846,1.057
5783,5,1,1,256,64,2.3219,1.9846,1.236
5784,5,1,1,256,64,2.3219,1.9846,0.66
5785,5,1,1,256,64,2.3219,1.9846,1.003
5786,5,1,1,256,64,2.3219,1.9846,0.994
5787,5,1,1,256,64,2.3219,1.9846,1.003
5788,5,1,1,256,64,2.3219,1.9846,1.085
5789,5,1,1,256,64,2.3219,1.9846,1.012
5790,5,1,1,256,64,2.3219,1.9846,1.066
5791,5,1,1,256,64,2.3219,1.9846,1.509
5792,5,1,1,256,64,2.3219,1.9846,1.471
5793,5,1,1,256,64,2.3219,1.9846,1.375
5794,5,1,1,256,64,2.3219,1.9846,0.696
5795,5,1,1,256,64,2.3219,1.9846,0.768
5796,5,1,1,256,64,2.3219,1.9846,0.93
5797,5,1,1,256,64,2.3219,1.9846,2.755
5798,5,1,1,256,64,2.3219,1.9846,0.931
5799,5,1,1,256,64,2.3219,1.9846,0.841
5800,5,1,1,256,128,1.585,1.6941,0.552
5801,5,1,1,256,128,1.585,1.6941,0.56
5802,5,1,1,256,128,1.585,1.6941,0.54
5803,5,1,1,256,128,1.585,1.6941,0.568
5804,5,1,1,256,128,1.585,1.6941,0.813
5805,5,1,1,256,128,1.585,1.6941,0.561
5806,5,1,1,256,128,1.585,1.6941,0.497
5807,5,1,1,256,128,1.585,1.6941,0.45
5808,5,1,1,256,128,1.585,1.6941,0.443
5809,5,1,1,256,128,1.585,1.6941,0.425
5810,5,1,1,256,128,1.585,1.6941,1.238
5811,5,1,1,256,128,1.585,1.6941,1.265
5812,5,1,1,256,128,1.585,1.6941,0.541
5813,5,1,1,256,128,1.585,1.6941,0.488
5814,5,1,1,256,128,1.585,1.6941,0.487
5815,5,1,1,256,128,1.585,1.6941,0.488
5816,5,1,1,256,128,1.585,1.6941,0.534
5817,5,1,1,256,128,1.585,1.6941,0.541
5818,5,1,1,256,128,1.585,1.6941,0.531
5819,5,1,1,256,128,1.585,1.6941,0.587
5820,5,1,1,1408,96,3.9696,3.9474,1.355
5821,5,1,1,1408,96,3.9696,3.9474,1.157
5822,5,1,1,1408,96,3.9696,3.9474,0.739
5823,5,1,1,1408,96,3.9696,3.9474,1.384
5824,5,1,1,1408,96,3.9696,3.9474,1.598
5825,5,1,1,1408,96,3.9696,3.9474,1.202
5826,5,1,1,1408,96,3.9696,3.9474,1.22
5827,5,1,1,1408,96,3.9696,3.9474,1.22
