"",participant,day,iteration,A,W,ID,IDe(2d),Duration
12720,3,2,3,512,128,2.3219,2.2555,0.822
12721,3,2,3,512,128,2.3219,2.2555,0.931
12722,3,2,3,512,128,2.3219,2.2555,0.777
12723,3,2,3,512,128,2.3219,2.2555,0.949
12724,3,2,3,512,128,2.3219,2.2555,0.793
12725,3,2,3,512,128,2.3219,2.2555,0.804
12726,3,2,3,512,128,2.3219,2.2555,0.976
12727,3,2,3,512,128,2.3219,2.2555,0.693
12728,3,2,3,512,128,2.3219,2.2555,0.723
12729,3,2,3,512,128,2.3219,2.2555,0.804
12730,3,2,3,512,128,2.3219,2.2555,0.967
12731,3,2,3,512,128,2.3219,2.2555,1.084
12732,3,2,3,512,128,2.3219,2.2555,1.319
12733,3,2,3,512,128,2.3219,2.2555,1.157
12734,3,2,3,512,128,2.3219,2.2555,0.884
12735,3,2,3,512,128,2.3219,2.2555,0.85
12736,3,2,3,512,128,2.3219,2.2555,1.012
12737,3,2,3,512,128,2.3219,2.2555,0.921
12738,3,2,3,512,128,2.3219,2.2555,0.66
12739,3,2,3,512,128,2.3219,2.2555,0.803
12740,3,2,3,512,96,2.663,2.8226,1.238
12741,3,2,3,512,96,2.663,2.8226,1.32
12742,3,2,3,512,96,2.663,2.8226,0.867
12743,3,2,3,512,96,2.663,2.8226,0.796
12744,3,2,3,512,96,2.663,2.8226,1.121
12745,3,2,3,512,96,2.663,2.8226,1.095
12746,3,2,3,512,96,2.663,2.8226,0.931
12747,3,2,3,512,96,2.663,2.8226,0.895
12748,3,2,3,512,96,2.663,2.8226,0.994
12749,3,2,3,512,96,2.663,2.8226,1.22
12750,3,2,3,512,96,2.663,2.8226,0.741
12751,3,2,3,512,96,2.663,2.8226,0.958
12752,3,2,3,512,96,2.663,2.8226,1.075
12753,3,2,3,512,96,2.663,2.8226,1.21
12754,3,2,3,512,96,2.663,2.8226,1.075
12755,3,2,3,512,96,2.663,2.8226,0.851
12756,3,2,3,512,96,2.663,2.8226,1.148
12757,3,2,3,512,96,2.663,2.8226,0.75
12758,3,2,3,512,96,2.663,2.8226,0.877
12759,3,2,3,512,96,2.663,2.8226,1.283
12760,3,2,3,512,64,3.1699,2.9511,1.627
12761,3,2,3,512,64,3.1699,2.9511,1.247
12762,3,2,3,512,64,3.1699,2.9511,1.1
12763,3,2,3,512,64,3.1699,2.9511,1.346
12764,3,2,3,512,64,3.1699,2.9511,0.886
12765,3,2,3,512,64,3.1699,2.9511,1.383
12766,3,2,3,512,64,3.1699,2.9511,1.383
12767,3,2,3,512,64,3.1699,2.9511,0.886
12768,3,2,3,512,64,3.1699,2.9511,1.003
12769,3,2,3,512,64,3.1699,2.9511,1.264
12770,3,2,3,512,64,3.1699,2.9511,0.804
12771,3,2,3,512,64,3.1699,2.9511,1.021
12772,3,2,3,512,64,3.1699,2.9511,1.076
12773,3,2,3,512,64,3.1699,2.9511,2.35
12774,3,2,3,512,64,3.1699,2.9511,1.51
12775,3,2,3,512,64,3.1699,2.9511,1.147
12776,3,2,3,512,64,3.1699,2.9511,1.084
12777,3,2,3,512,64,3.1699,2.9511,1.012
12778,3,2,3,512,64,3.1699,2.9511,0.867
12779,3,2,3,512,64,3.1699,2.9511,1.292
12780,3,2,3,1408,128,3.585,3.6379,1.78
12781,3,2,3,1408,128,3.585,3.6379,1.545
12782,3,2,3,1408,128,3.585,3.6379,1.752
12783,3,2,3,1408,128,3.585,3.6379,1.572
12784,3,2,3,1408,128,3.585,3.6379,1.147
12785,3,2,3,1408,128,3.585,3.6379,1.284
12786,3,2,3,1408,128,3.585,3.6379,1.066
12787,3,2,3,1408,128,3.585,3.6379,1.184
12788,3,2,3,1408,128,3.585,3.6379,1.319
12789,3,2,3,1408,128,3.585,3.6379,1.392
12790,3,2,3,1408,128,3.585,3.6379,1.057
12791,3,2,3,1408,128,3.585,3.6379,1.248
12792,3,2,3,1408,128,3.585,3.6379,1.003
12793,3,2,3,1408,128,3.585,3.6379,1.221
12794,3,2,3,1408,128,3.585,3.6379,0.982
12795,3,2,3,1408,128,3.585,3.6379,1.28
12796,3,2,3,1408,128,3.585,3.6379,1.191
12797,3,2,3,1408,128,3.585,3.6379,1.274
12798,3,2,3,1408,128,3.585,3.6379,1.182
12799,3,2,3,1408,128,3.585,3.6379,1.862
12800,3,2,3,1408,96,3.9696,3.7352,1.435
12801,3,2,3,1408,96,3.9696,3.7352,1.318
