"",participant,day,iteration,A,W,ID,IDe(2d),Duration
6480,11,1,0,1024,96,3.5443,3.5014,1.392
6481,11,1,0,1024,96,3.5443,3.5014,1.067
6482,11,1,0,1024,96,3.5443,3.5014,1.21
6483,11,1,0,1024,96,3.5443,3.5014,1.655
6484,11,1,0,1024,96,3.5443,3.5014,1.048
6485,11,1,0,1024,96,3.5443,3.5014,1.112
6486,11,1,0,1024,96,3.5443,3.5014,1.292
6487,11,1,0,1024,96,3.5443,3.5014,1.311
6488,11,1,0,1024,96,3.5443,3.5014,0.976
6489,11,1,0,1024,96,3.5443,3.5014,1.129
6490,11,1,0,1024,96,3.5443,3.5014,1.228
6491,11,1,0,1024,96,3.5443,3.5014,1.219
6492,11,1,0,1024,96,3.5443,3.5014,0.841
6493,11,1,0,1024,96,3.5443,3.5014,1.292
6494,11,1,0,1024,96,3.5443,3.5014,1.084
6495,11,1,0,1024,96,3.5443,3.5014,1.147
6496,11,1,0,1024,96,3.5443,3.5014,1.164
6497,11,1,0,1024,96,3.5443,3.5014,1.256
6498,11,1,0,1024,96,3.5443,3.5014,1.283
6499,11,1,0,1024,96,3.5443,3.5014,1.464
6500,11,1,0,1024,128,3.1699,2.9209,1.166
6501,11,1,0,1024,128,3.1699,2.9209,0.893
6502,11,1,0,1024,128,3.1699,2.9209,1.127
6503,11,1,0,1024,128,3.1699,2.9209,0.895
6504,11,1,0,1024,128,3.1699,2.9209,1.012
6505,11,1,0,1024,128,3.1699,2.9209,0.84
6506,11,1,0,1024,128,3.1699,2.9209,1.049
6507,11,1,0,1024,128,3.1699,2.9209,1.048
6508,11,1,0,1024,128,3.1699,2.9209,1.31
6509,11,1,0,1024,128,3.1699,2.9209,1.083
6510,11,1,0,1024,128,3.1699,2.9209,0.795
6511,11,1,0,1024,128,3.1699,2.9209,1.075
6512,11,1,0,1024,128,3.1699,2.9209,1.221
6513,11,1,0,1024,128,3.1699,2.9209,2.043
6514,11,1,0,1024,128,3.1699,2.9209,1.411
6515,11,1,0,1024,128,3.1699,2.9209,1.455
6516,11,1,0,1024,128,3.1699,2.9209,1.058
6517,11,1,0,1024,128,3.1699,2.9209,1.292
6518,11,1,0,1024,128,3.1699,2.9209,0.958
6519,11,1,0,1024,128,3.1699,2.9209,1.274
6520,11,1,0,1024,64,4.0875,3.9226,1.049
6521,11,1,0,1024,64,4.0875,3.9226,1.292
6522,11,1,0,1024,64,4.0875,3.9226,1.636
6523,11,1,0,1024,64,4.0875,3.9226,1.744
6524,11,1,0,1024,64,4.0875,3.9226,1.239
6525,11,1,0,1024,64,4.0875,3.9226,1.148
6526,11,1,0,1024,64,4.0875,3.9226,0.93
6527,11,1,0,1024,64,4.0875,3.9226,1.744
6528,11,1,0,1024,64,4.0875,3.9226,1.356
6529,11,1,0,1024,64,4.0875,3.9226,1.085
6530,11,1,0,1024,64,4.0875,3.9226,1.193
6531,11,1,0,1024,64,4.0875,3.9226,1.545
6532,11,1,0,1024,64,4.0875,3.9226,1.429
6533,11,1,0,1024,64,4.0875,3.9226,1.265
6534,11,1,0,1024,64,4.0875,3.9226,1.283
6535,11,1,0,1024,64,4.0875,3.9226,1.662
6536,11,1,0,1024,64,4.0875,3.9226,2.458
6537,11,1,0,1024,64,4.0875,3.9226,1.754
6538,11,1,0,1024,64,4.0875,3.9226,1.501
6539,11,1,0,1024,64,4.0875,3.9226,1.519
6540,11,1,0,256,96,1.8745,1.7341,0.588
6541,11,1,0,256,96,1.8745,1.7341,0.669
6542,11,1,0,256,96,1.8745,1.7341,0.533
6543,11,1,0,256,96,1.8745,1.7341,0.66
6544,11,1,0,256,96,1.8745,1.7341,0.616
6545,11,1,0,256,96,1.8745,1.7341,0.651
6546,11,1,0,256,96,1.8745,1.7341,0.679
6547,11,1,0,256,96,1.8745,1.7341,0.777
6548,11,1,0,256,96,1.8745,1.7341,0.56
6549,11,1,0,256,96,1.8745,1.7341,0.723
6550,11,1,0,256,96,1.8745,1.7341,0.722
6551,11,1,0,256,96,1.8745,1.7341,0.606
6552,11,1,0,256,96,1.8745,1.7341,0.776
6553,11,1,0,256,96,1.8745,1.7341,0.56
6554,11,1,0,256,96,1.8745,1.7341,0.687
6555,11,1,0,256,96,1.8745,1.7341,0.578
6556,11,1,0,256,96,1.8745,1.7341,0.588
6557,11,1,0,256,96,1.8745,1.7341,0.696
6558,11,1,0,256,96,1.8745,1.7341,0.757
6559,11,1,0,256,96,1.8745,1.7341,0.534
6560,11,1,0,256,128,1.585,1.7131,0.633
6561,11,1,0,256,128,1.585,1.7131,0.659
6562,11,1,0,256,128,1.585,1.7131,0.542
6563,11,1,0,256,128,1.585,1.7131,0.614
6564,11,1,0,256,128,1.585,1.7131,0.541
6565,11,1,0,256,128,1.585,1.7131,0.497
6566,11,1,0,256,128,1.585,1.7131,0.605
6567,11,1,0,256,128,1.585,1.7131,0.469
6568,11,1,0,256,128,1.585,1.7131,0.506
6569,11,1,0,256,128,1.585,1.7131,0.569
6570,11,1,0,256,128,1.585,1.7131,0.525
6571,11,1,0,256,128,1.585,1.7131,0.533
6572,11,1,0,256,128,1.585,1.7131,0.462
6573,11,1,0,256,128,1.585,1.7131,0.641
6574,11,1,0,256,128,1.585,1.7131,0.524
6575,11,1,0,256,128,1.585,1.7131,0.497
6576,11,1,0,256,128,1.585,1.7131,0.524
6577,11,1,0,256,128,1.585,1.7131,0.524
6578,11,1,0,256,128,1.585,1.7131,0.587
6579,11,1,0,256,128,1.585,1.7131,0.597
6580,11,1,0,256,64,2.3219,2.2408,0.777
6581,11,1,0,256,64,2.3219,2.2408,0.932
6582,11,1,0,256,64,2.3219,2.2408,0.741
6583,11,1,0,256,64,2.3219,2.2408,1.048
6584,11,1,0,256,64,2.3219,2.2408,0.722
6585,11,1,0,256,64,2.3219,2.2408,0.751
