"",participant,day,iteration,A,W,ID,IDe(2d),Duration
13680,10,1,1,1408,96,3.9696,3.8775,1.446
13681,10,1,1,1408,96,3.9696,3.8775,1.31
13682,10,1,1,1408,96,3.9696,3.8775,1.49
13683,10,1,1,1408,96,3.9696,3.8775,2.367
13684,10,1,1,1408,96,3.9696,3.8775,1.518
13685,10,1,1,1408,96,3.9696,3.8775,1.905
13686,10,1,1,1408,96,3.9696,3.8775,2.657
13687,10,1,1,1408,96,3.9696,3.8775,1.889
13688,10,1,1,1408,96,3.9696,3.8775,1.743
13689,10,1,1,1408,96,3.9696,3.8775,1.761
13690,10,1,1,1408,96,3.9696,3.8775,3.136
13691,10,1,1,1408,96,3.9696,3.8775,3.707
13692,10,1,1,1408,96,3.9696,3.8775,2.159
13693,10,1,1,1408,96,3.9696,3.8775,1.772
13694,10,1,1,1408,96,3.9696,3.8775,1.755
13695,10,1,1,1408,96,3.9696,3.8775,1.751
13696,10,1,1,1408,96,3.9696,3.8775,1.833
13697,10,1,1,1408,96,3.9696,3.8775,2.07
13698,10,1,1,1408,96,3.9696,3.8775,2.015
13699,10,1,1,1408,96,3.9696,3.8775,1.354
13700,10,1,1,1408,128,3.585,3.4798,1.318
13701,10,1,1,1408,128,3.585,3.4798,1.509
13702,10,1,1,1408,128,3.585,3.4798,1.688
13703,10,1,1,1408,128,3.585,3.4798,1.319
13704,10,1,1,1408,128,3.585,3.4798,1.175
13705,10,1,1,1408,128,3.585,3.4798,0.984
13706,10,1,1,1408,128,3.585,3.4798,1.682
13707,10,1,1,1408,128,3.585,3.4798,2.567
13708,10,1,1,1408,128,3.585,3.4798,1.265
13709,10,1,1,1408,128,3.585,3.4798,1.239
13710,10,1,1,1408,128,3.585,3.4798,0.876
13711,10,1,1,1408,128,3.585,3.4798,1.183
13712,10,1,1,1408,128,3.585,3.4798,1.192
13713,10,1,1,1408,128,3.585,3.4798,1.202
13714,10,1,1,1408,128,3.585,3.4798,1.272
13715,10,1,1,1408,128,3.585,3.4798,1.364
13716,10,1,1,1408,128,3.585,3.4798,0.939
13717,10,1,1,1408,128,3.585,3.4798,1.048
13718,10,1,1,1408,128,3.585,3.4798,1.056
13719,10,1,1,1408,128,3.585,3.4798,1.157
13720,10,1,1,1408,64,4.5236,4.1377,1.679
13721,10,1,1,1408,64,4.5236,4.1377,1.392
13722,10,1,1,1408,64,4.5236,4.1377,1.083
13723,10,1,1,1408,64,4.5236,4.1377,1.663
13724,10,1,1,1408,64,4.5236,4.1377,1.382
13725,10,1,1,1408,64,4.5236,4.1377,1.329
13726,10,1,1,1408,64,4.5236,4.1377,1.744
13727,10,1,1,1408,64,4.5236,4.1377,3.578
13728,10,1,1,1408,64,4.5236,4.1377,1.67
13729,10,1,1,1408,64,4.5236,4.1377,2.567
13730,10,1,1,1408,64,4.5236,4.1377,1.238
13731,10,1,1,1408,64,4.5236,4.1377,1.518
13732,10,1,1,1408,64,4.5236,4.1377,1.598
13733,10,1,1,1408,64,4.5236,4.1377,2.252
13734,10,1,1,1408,64,4.5236,4.1377,2.214
13735,10,1,1,1408,64,4.5236,4.1377,1.753
13736,10,1,1,1408,64,4.5236,4.1377,1.274
13737,10,1,1,1408,64,4.5236,4.1377,1.708
13738,10,1,1,1408,64,4.5236,4.1377,1.283
13739,10,1,1,1408,64,4.5236,4.1377,1.456
13740,10,1,1,256,96,1.8745,1.791,0.488
13741,10,1,1,256,96,1.8745,1.791,0.541
13742,10,1,1,256,96,1.8745,1.791,0.551
