"",participant,day,iteration,A,W,ID,IDe(2d),Duration
12240,10,2,3,1024,128,3.1699,3.1758,1.175
12241,10,2,3,1024,128,3.1699,3.1758,1.19
12242,10,2,3,1024,128,3.1699,3.1758,0.877
12243,10,2,3,1024,128,3.1699,3.1758,1.093
12244,10,2,3,1024,128,3.1699,3.1758,0.859
12245,10,2,3,1024,128,3.1699,3.1758,0.958
12246,10,2,3,1024,128,3.1699,3.1758,1.193
12247,10,2,3,1024,128,3.1699,3.1758,0.912
12248,10,2,3,1024,128,3.1699,3.1758,1.302
12249,10,2,3,1024,128,3.1699,3.1758,0.985
12250,10,2,3,1024,128,3.1699,3.1758,1.618
12251,10,2,3,1024,128,3.1699,3.1758,1.228
12252,10,2,3,1024,128,3.1699,3.1758,1.229
12253,10,2,3,1024,128,3.1699,3.1758,1.165
12254,10,2,3,1024,128,3.1699,3.1758,1.862
12255,10,2,3,1024,128,3.1699,3.1758,1.156
12256,10,2,3,1024,128,3.1699,3.1758,1.525
12257,10,2,3,1024,128,3.1699,3.1758,1.499
12258,10,2,3,1024,128,3.1699,3.1758,1.003
12259,10,2,3,1024,128,3.1699,3.1758,0.975
12260,10,2,3,1024,96,3.5443,3.4513,1.102
12261,10,2,3,1024,96,3.5443,3.4513,1.679
12262,10,2,3,1024,96,3.5443,3.4513,1.21
12263,10,2,3,1024,96,3.5443,3.4513,0.894
12264,10,2,3,1024,96,3.5443,3.4513,1.023
12265,10,2,3,1024,96,3.5443,3.4513,0.958
12266,10,2,3,1024,96,3.5443,3.4513,0.975
12267,10,2,3,1024,96,3.5443,3.4513,0.723
12268,10,2,3,1024,96,3.5443,3.4513,2.178
12269,10,2,3,1024,96,3.5443,3.4513,1.148
12270,10,2,3,1024,96,3.5443,3.4513,0.994
12271,10,2,3,1024,96,3.5443,3.4513,0.967
12272,10,2,3,1024,96,3.5443,3.4513,1.129
12273,10,2,3,1024,96,3.5443,3.4513,1.183
12274,10,2,3,1024,96,3.5443,3.4513,1.082
12275,10,2,3,1024,96,3.5443,3.4513,0.929
12276,10,2,3,1024,96,3.5443,3.4513,1.04
12277,10,2,3,1024,96,3.5443,3.4513,1.255
12278,10,2,3,1024,96,3.5443,3.4513,0.74
12279,10,2,3,1024,96,3.5443,3.4513,0.904
12280,10,2,3,1024,64,4.0875,3.7433,1.094
12281,10,2,3,1024,64,4.0875,3.7433,1.356
12282,10,2,3,1024,64,4.0875,3.7433,0.904
12283,10,2,3,1024,64,4.0875,3.7433,1.5
12284,10,2,3,1024,64,4.0875,3.7433,1.446
12285,10,2,3,1024,64,4.0875,3.7433,1.02
12286,10,2,3,1024,64,4.0875,3.7433,1.29
12287,10,2,3,1024,64,4.0875,3.7433,1.013
12288,10,2,3,1024,64,4.0875,3.7433,0.733
12289,10,2,3,1024,64,4.0875,3.7433,1.436
12290,10,2,3,1024,64,4.0875,3.7433,1.129
12291,10,2,3,1024,64,4.0875,3.7433,1.138
12292,10,2,3,1024,64,4.0875,3.7433,1.048
12293,10,2,3,1024,64,4.0875,3.7433,1.138
12294,10,2,3,1024,64,4.0875,3.7433,1.023
12295,10,2,3,1024,64,4.0875,3.7433,1.128
12296,10,2,3,1024,64,4.0875,3.7433,1.509
12297,10,2,3,1024,64,4.0875,3.7433,1.445
12298,10,2,3,1024,64,4.0875,3.7433,0.93
12299,10,2,3,1024,64,4.0875,3.7433,1.906
12300,10,2,3,256,128,1.585,1.562,0.415
12301,10,2,3,256,128,1.585,1.562,0.425
12302,10,2,3,256,128,1.585,1.562,0.533
12303,10,2,3,256,128,1.585,1.562,0.488
12304,10,2,3,256,128,1.585,1.562,0.425
12305,10,2,3,256,128,1.585,1.562,0.461
12306,10,2,3,256,128,1.585,1.562,0.569
12307,10,2,3,256,128,1.585,1.562,0.398
12308,10,2,3,256,128,1.585,1.562,0.488
12309,10,2,3,256,128,1.585,1.562,0.488
12310,10,2,3,256,128,1.585,1.562,0.389
12311,10,2,3,256,128,1.585,1.562,1.5
12312,10,2,3,256,128,1.585,1.562,0.497
12313,10,2,3,256,128,1.585,1.562,0.425
12314,10,2,3,256,128,1.585,1.562,0.416
12315,10,2,3,256,128,1.585,1.562,1.192
12316,10,2,3,256,128,1.585,1.562,0.479
12317,10,2,3,256,128,1.585,1.562,0.434
12318,10,2,3,256,128,1.585,1.562,0.578
12319,10,2,3,256,128,1.585,1.562,0.377
12320,10,2,3,256,96,1.8745,1.758,0.487
12321,10,2,3,256,96,1.8745,1.758,0.433
12322,10,2,3,256,96,1.8745,1.758,0.57
12323,10,2,3,256,96,1.8745,1.758,1.283
12324,10,2,3,256,96,1.8745,1.758,0.605
12325,10,2,3,256,96,1.8745,1.758,0.424
