"",participant,day,iteration,A,W,ID,IDe(2d),Duration
14880,8,1,1,512,96,2.663,2.4603,1.401
14881,8,1,1,512,96,2.663,2.4603,1.164
14882,8,1,1,512,96,2.663,2.4603,1.193
14883,8,1,1,512,96,2.663,2.4603,0.767
14884,8,1,1,512,96,2.663,2.4603,0.677
14885,8,1,1,512,96,2.663,2.4603,0.932
14886,8,1,1,512,96,2.663,2.4603,0.651
14887,8,1,1,512,96,2.663,2.4603,1.904
14888,8,1,1,512,96,2.663,2.4603,1.056
14889,8,1,1,512,96,2.663,2.4603,0.822
14890,8,1,1,512,96,2.663,2.4603,1.167
14891,8,1,1,512,96,2.663,2.4603,0.921
14892,8,1,1,512,96,2.663,2.4603,1.085
14893,8,1,1,512,96,2.663,2.4603,0.985
14894,8,1,1,512,96,2.663,2.4603,1.086
14895,8,1,1,512,96,2.663,2.4603,0.813
14896,8,1,1,512,96,2.663,2.4603,0.569
14897,8,1,1,512,96,2.663,2.4603,1.147
14898,8,1,1,512,96,2.663,2.4603,1.012
14899,8,1,1,512,96,2.663,2.4603,0.705
14900,8,1,1,512,64,3.1699,3.1846,0.75
14901,8,1,1,512,64,3.1699,3.1846,0.905
14902,8,1,1,512,64,3.1699,3.1846,0.913
14903,8,1,1,512,64,3.1699,3.1846,1.157
14904,8,1,1,512,64,3.1699,3.1846,0.85
14905,8,1,1,512,64,3.1699,3.1846,0.877
14906,8,1,1,512,64,3.1699,3.1846,1.202
14907,8,1,1,512,64,3.1699,3.1846,1.699
14908,8,1,1,512,64,3.1699,3.1846,1.5
14909,8,1,1,512,64,3.1699,3.1846,1.221
14910,8,1,1,512,64,3.1699,3.1846,1.193
14911,8,1,1,512,64,3.1699,3.1846,1.102
14912,8,1,1,512,64,3.1699,3.1846,1.338
14913,8,1,1,512,64,3.1699,3.1846,1.175
14914,8,1,1,512,64,3.1699,3.1846,1.129
14915,8,1,1,512,64,3.1699,3.1846,1.102
14916,8,1,1,512,64,3.1699,3.1846,1.019
14917,8,1,1,512,64,3.1699,3.1846,1.048
14918,8,1,1,512,64,3.1699,3.1846,0.995
14919,8,1,1,512,64,3.1699,3.1846,0.948
14920,8,1,1,512,128,2.3219,2.0405,0.659
14921,8,1,1,512,128,2.3219,2.0405,0.751
14922,8,1,1,512,128,2.3219,2.0405,1.49
14923,8,1,1,512,128,2.3219,2.0405,0.795
14924,8,1,1,512,128,2.3219,2.0405,0.639
14925,8,1,1,512,128,2.3219,2.0405,0.759
14926,8,1,1,512,128,2.3219,2.0405,0.614
14927,8,1,1,512,128,2.3219,2.0405,0.847
14928,8,1,1,512,128,2.3219,2.0405,0.542
14929,8,1,1,512,128,2.3219,2.0405,0.623
14930,8,1,1,512,128,2.3219,2.0405,0.804
14931,8,1,1,512,128,2.3219,2.0405,0.705
14932,8,1,1,512,128,2.3219,2.0405,0.586
14933,8,1,1,512,128,2.3219,2.0405,0.804
14934,8,1,1,512,128,2.3219,2.0405,0.579
14935,8,1,1,512,128,2.3219,2.0405,0.93
14936,8,1,1,512,128,2.3219,2.0405,0.569
14937,8,1,1,512,128,2.3219,2.0405,0.894
14938,8,1,1,512,128,2.3219,2.0405,0.958
14939,8,1,1,512,128,2.3219,2.0405,0.814
14940,8,1,1,256,96,1.8745,1.8489,0.487
14941,8,1,1,256,96,1.8745,1.8489,0.614
14942,8,1,1,256,96,1.8745,1.8489,0.576
14943,8,1,1,256,96,1.8745,1.8489,0.56
14944,8,1,1,256,96,1.8745,1.8489,0.569
14945,8,1,1,256,96,1.8745,1.8489,0.569
14946,8,1,1,256,96,1.8745,1.8489,0.452
14947,8,1,1,256,96,1.8745,1.8489,0.515
14948,8,1,1,256,96,1.8745,1.8489,0.694
14949,8,1,1,256,96,1.8745,1.8489,0.461
14950,8,1,1,256,96,1.8745,1.8489,1.519
14951,8,1,1,256,96,1.8745,1.8489,2.169
14952,8,1,1,256,96,1.8745,1.8489,0.75
14953,8,1,1,256,96,1.8745,1.8489,0.541
14954,8,1,1,256,96,1.8745,1.8489,0.66
14955,8,1,1,256,96,1.8745,1.8489,0.696
14956,8,1,1,256,96,1.8745,1.8489,0.533
14957,8,1,1,256,96,1.8745,1.8489,0.588
14958,8,1,1,256,96,1.8745,1.8489,0.641
14959,8,1,1,256,96,1.8745,1.8489,0.696
14960,8,1,1,256,64,2.3219,2.4317,1.083
14961,8,1,1,256,64,2.3219,2.4317,1.139
14962,8,1,1,256,64,2.3219,2.4317,0.967
14963,8,1,1,256,64,2.3219,2.4317,0.768
14964,8,1,1,256,64,2.3219,2.4317,1.002
14965,8,1,1,256,64,2.3219,2.4317,0.723
14966,8,1,1,256,64,2.3219,2.4317,1.175
14967,8,1,1,256,64,2.3219,2.4317,0.668
14968,8,1,1,256,64,2.3219,2.4317,0.832
14969,8,1,1,256,64,2.3219,2.4317,1.039
14970,8,1,1,256,64,2.3219,2.4317,0.985
14971,8,1,1,256,64,2.3219,2.4317,0.94
14972,8,1,1,256,64,2.3219,2.4317,0.776
14973,8,1,1,256,64,2.3219,2.4317,1.093
14974,8,1,1,256,64,2.3219,2.4317,0.514
14975,8,1,1,256,64,2.3219,2.4317,0.695
14976,8,1,1,256,64,2.3219,2.4317,0.787
14977,8,1,1,256,64,2.3219,2.4317,0.677
14978,8,1,1,256,64,2.3219,2.4317,0.668
14979,8,1,1,256,64,2.3219,2.4317,0.768
14980,8,1,1,256,128,1.585,1.5705,0.496
14981,8,1,1,256,128,1.585,1.5705,0.551
14982,8,1,1,256,128,1.585,1.5705,0.486
14983,8,1,1,256,128,1.585,1.5705,1.347
14984,8,1,1,256,128,1.585,1.5705,1.238
14985,8,1,1,256,128,1.585,1.5705,0.424
14986,8,1,1,256,128,1.585,1.5705,1.87
14987,8,1,1,256,128,1.585,1.5705,0.397
14988,8,1,1,256,128,1.585,1.5705,0.524
14989,8,1,1,256,128,1.585,1.5705,0.506
14990,8,1,1,256,128,1.585,1.5705,0.488
14991,8,1,1,256,128,1.585,1.5705,0.471
14992,8,1,1,256,128,1.585,1.5705,0.497
14993,8,1,1,256,128,1.585,1.5705,0.461
14994,8,1,1,256,128,1.585,1.5705,0.479
14995,8,1,1,256,128,1.585,1.5705,0.579
14996,8,1,1,256,128,1.585,1.5705,0.506
14997,8,1,1,256,128,1.585,1.5705,0.524
14998,8,1,1,256,128,1.585,1.5705,0.524
14999,8,1,1,256,128,1.585,1.5705,0.379
15000,8,1,1,1024,96,3.5443,3.427,0.903
15001,8,1,1,1024,96,3.5443,3.427,1.121
15002,8,1,1,1024,96,3.5443,3.427,0.984
15003,8,1,1,1024,96,3.5443,3.427,0.974
15004,8,1,1,1024,96,3.5443,3.427,0.804
15005,8,1,1,1024,96,3.5443,3.427,0.967
15006,8,1,1,1024,96,3.5443,3.427,1.743
