"",participant,day,iteration,A,W,ID,IDe(2d),Duration
9120,11,1,1,1024,64,4.0875,3.7942,1.336
9121,11,1,1,1024,64,4.0875,3.7942,1.202
9122,11,1,1,1024,64,4.0875,3.7942,1.627
9123,11,1,1,1024,64,4.0875,3.7942,0.958
9124,11,1,1,1024,64,4.0875,3.7942,1.157
9125,11,1,1,1024,64,4.0875,3.7942,1.103
9126,11,1,1,1024,64,4.0875,3.7942,1.121
9127,11,1,1,1024,64,4.0875,3.7942,2.178
9128,11,1,1,1024,64,4.0875,3.7942,1.553
9129,11,1,1,1024,64,4.0875,3.7942,1.807
9130,11,1,1,1024,64,4.0875,3.7942,1.888
9131,11,1,1,1024,64,4.0875,3.7942,1.474
9132,11,1,1,1024,64,4.0875,3.7942,1.399
9133,11,1,1,1024,64,4.0875,3.7942,1.22
9134,11,1,1,1024,64,4.0875,3.7942,1.726
9135,11,1,1,1024,64,4.0875,3.7942,2.35
9136,11,1,1,1024,64,4.0875,3.7942,2.612
9137,11,1,1,1024,64,4.0875,3.7942,1.031
9138,11,1,1,1024,64,4.0875,3.7942,1.392
9139,11,1,1,1024,64,4.0875,3.7942,1.346
9140,11,1,1,1024,96,3.5443,3.4289,1.082
9141,11,1,1,1024,96,3.5443,3.4289,1.121
9142,11,1,1,1024,96,3.5443,3.4289,1.357
9143,11,1,1,1024,96,3.5443,3.4289,1.31
9144,11,1,1,1024,96,3.5443,3.4289,1.04
9145,11,1,1,1024,96,3.5443,3.4289,1.174
9146,11,1,1,1024,96,3.5443,3.4289,0.967
9147,11,1,1,1024,96,3.5443,3.4289,1.03
9148,11,1,1,1024,96,3.5443,3.4289,1.229
9149,11,1,1,1024,96,3.5443,3.4289,1.157
9150,11,1,1,1024,96,3.5443,3.4289,1.429
9151,11,1,1,1024,96,3.5443,3.4289,1.003
9152,11,1,1,1024,96,3.5443,3.4289,1.61
9153,11,1,1,1024,96,3.5443,3.4289,0.922
9154,11,1,1,1024,96,3.5443,3.4289,0.994
9155,11,1,1,1024,96,3.5443,3.4289,0.994
9156,11,1,1,1024,96,3.5443,3.4289,1.021
9157,11,1,1,1024,96,3.5443,3.4289,1.184
9158,11,1,1,1024,96,3.5443,3.4289,1.057
9159,11,1,1,1024,96,3.5443,3.4289,1.085
9160,11,1,1,1024,128,3.1699,3.2121,0.967
9161,11,1,1,1024,128,3.1699,3.2121,1.031
9162,11,1,1,1024,128,3.1699,3.2121,0.931
9163,11,1,1,1024,128,3.1699,3.2121,1.121
9164,11,1,1,1024,128,3.1699,3.2121,0.886
9165,11,1,1,1024,128,3.1699,3.2121,1.103
9166,11,1,1,1024,128,3.1699,3.2121,1.02
9167,11,1,1,1024,128,3.1699,3.2121,0.949
9168,11,1,1,1024,128,3.1699,3.2121,0.932
9169,11,1,1,1024,128,3.1699,3.2121,0.885
9170,11,1,1,1024,128,3.1699,3.2121,1.066
