"",participant,day,iteration,A,W,ID,IDe(2d),Duration
17040,7,2,2,256,64,2.3219,1.9766,0.948
17041,7,2,2,256,64,2.3219,1.9766,1.274
17042,7,2,2,256,64,2.3219,1.9766,0.678
17043,7,2,2,256,64,2.3219,1.9766,0.84
17044,7,2,2,256,64,2.3219,1.9766,1.084
17045,7,2,2,256,64,2.3219,1.9766,0.587
17046,7,2,2,256,64,2.3219,1.9766,1.12
17047,7,2,2,256,64,2.3219,1.9766,1.455
17048,7,2,2,256,64,2.3219,1.9766,1.438
17049,7,2,2,256,64,2.3219,1.9766,1.039
17050,7,2,2,256,64,2.3219,1.9766,1.961
17051,7,2,2,256,64,2.3219,1.9766,2.548
17052,7,2,2,256,64,2.3219,1.9766,1.528
17053,7,2,2,256,64,2.3219,1.9766,1.654
17054,7,2,2,256,64,2.3219,1.9766,1.031
17055,7,2,2,256,64,2.3219,1.9766,0.768
17056,7,2,2,256,64,2.3219,1.9766,1.3
17057,7,2,2,256,64,2.3219,1.9766,0.976
17058,7,2,2,256,64,2.3219,1.9766,1.102
17059,7,2,2,256,64,2.3219,1.9766,1.779
17060,7,2,2,256,128,1.585,1.5131,0.632
17061,7,2,2,256,128,1.585,1.5131,0.533
17062,7,2,2,256,128,1.585,1.5131,0.534
17063,7,2,2,256,128,1.585,1.5131,0.623
17064,7,2,2,256,128,1.585,1.5131,0.596
17065,7,2,2,256,128,1.585,1.5131,0.524
17066,7,2,2,256,128,1.585,1.5131,0.614
17067,7,2,2,256,128,1.585,1.5131,0.425
17068,7,2,2,256,128,1.585,1.5131,0.641
17069,7,2,2,256,128,1.585,1.5131,0.451
17070,7,2,2,256,128,1.585,1.5131,0.822
17071,7,2,2,256,128,1.585,1.5131,0.452
17072,7,2,2,256,128,1.585,1.5131,0.415
17073,7,2,2,256,128,1.585,1.5131,0.487
17074,7,2,2,256,128,1.585,1.5131,0.542
17075,7,2,2,256,128,1.585,1.5131,0.443
17076,7,2,2,256,128,1.585,1.5131,0.787
17077,7,2,2,256,128,1.585,1.5131,0.46
17078,7,2,2,256,128,1.585,1.5131,0.587
17079,7,2,2,256,128,1.585,1.5131,0.398
17080,7,2,2,256,96,1.8745,1.6349,0.615
17081,7,2,2,256,96,1.8745,1.6349,1.528
17082,7,2,2,256,96,1.8745,1.6349,0.714
17083,7,2,2,256,96,1.8745,1.6349,0.74
17084,7,2,2,256,96,1.8745,1.6349,0.912
17085,7,2,2,256,96,1.8745,1.6349,2.015
17086,7,2,2,256,96,1.8745,1.6349,1.112
17087,7,2,2,256,96,1.8745,1.6349,1.708
17088,7,2,2,256,96,1.8745,1.6349,0.56
17089,7,2,2,256,96,1.8745,1.6349,0.56
17090,7,2,2,256,96,1.8745,1.6349,1.329
17091,7,2,2,256,96,1.8745,1.6349,0.913
17092,7,2,2,256,96,1.8745,1.6349,0.551
17093,7,2,2,256,96,1.8745,1.6349,0.524
17094,7,2,2,256,96,1.8745,1.6349,0.677
17095,7,2,2,256,96,1.8745,1.6349,0.831
17096,7,2,2,256,96,1.8745,1.6349,0.696
17097,7,2,2,256,96,1.8745,1.6349,0.795
17098,7,2,2,256,96,1.8745,1.6349,0.606
17099,7,2,2,256,96,1.8745,1.6349,0.605
17100,7,2,2,1024,64,4.0875,3.7579,1.31
17101,7,2,2,1024,64,4.0875,3.7579,1.509
17102,7,2,2,1024,64,4.0875,3.7579,1.546
17103,7,2,2,1024,64,4.0875,3.7579,1.715
17104,7,2,2,1024,64,4.0875,3.7579,1.094
17105,7,2,2,1024,64,4.0875,3.7579,1.3
17106,7,2,2,1024,64,4.0875,3.7579,0.849
17107,7,2,2,1024,64,4.0875,3.7579,2.609
17108,7,2,2,1024,64,4.0875,3.7579,1.212
17109,7,2,2,1024,64,4.0875,3.7579,1.212
17110,7,2,2,1024,64,4.0875,3.7579,1.299
17111,7,2,2,1024,64,4.0875,3.7579,1.156
17112,7,2,2,1024,64,4.0875,3.7579,3.416
17113,7,2,2,1024,64,4.0875,3.7579,1.483
17114,7,2,2,1024,64,4.0875,3.7579,3.237
17115,7,2,2,1024,64,4.0875,3.7579,2.097
17116,7,2,2,1024,64,4.0875,3.7579,1.852
17117,7,2,2,1024,64,4.0875,3.7579,1.727
17118,7,2,2,1024,64,4.0875,3.7579,1.509
17119,7,2,2,1024,64,4.0875,3.7579,2.64
17120,7,2,2,1024,128,3.1699,3.1229,1.265
17121,7,2,2,1024,128,3.1699,3.1229,1.545
17122,7,2,2,1024,128,3.1699,3.1229,2.061
17123,7,2,2,1024,128,3.1699,3.1229,1.075
17124,7,2,2,1024,128,3.1699,3.1229,0.732
17125,7,2,2,1024,128,3.1699,3.1229,0.904
17126,7,2,2,1024,128,3.1699,3.1229,1.174
17127,7,2,2,1024,128,3.1699,3.1229,0.976
17128,7,2,2,1024,128,3.1699,3.1229,0.732
17129,7,2,2,1024,128,3.1699,3.1229,0.893
17130,7,2,2,1024,128,3.1699,3.1229,1.328
17131,7,2,2,1024,128,3.1699,3.1229,1.111
17132,7,2,2,1024,128,3.1699,3.1229,0.923
17133,7,2,2,1024,128,3.1699,3.1229,0.894
17134,7,2,2,1024,128,3.1699,3.1229,0.884
17135,7,2,2,1024,128,3.1699,3.1229,1.102
17136,7,2,2,1024,128,3.1699,3.1229,0.795
17137,7,2,2,1024,128,3.1699,3.1229,0.732
17138,7,2,2,1024,128,3.1699,3.1229,0.705
17139,7,2,2,1024,128,3.1699,3.1229,0.877
17140,7,2,2,1024,96,3.5443,3.292,1.58
17141,7,2,2,1024,96,3.5443,3.292,1.564
17142,7,2,2,1024,96,3.5443,3.292,1.192
17143,7,2,2,1024,96,3.5443,3.292,1.22
