"",participant,day,iteration,A,W,ID,IDe(2d),Duration
10560,1,1,0,1024,64,4.0875,3.7534,2.025
10561,1,1,0,1024,64,4.0875,3.7534,1.852
10562,1,1,0,1024,64,4.0875,3.7534,1.557
10563,1,1,0,1024,64,4.0875,3.7534,1.907
10564,1,1,0,1024,64,4.0875,3.7534,1.138
10565,1,1,0,1024,64,4.0875,3.7534,1.563
10566,1,1,0,1024,64,4.0875,3.7534,1.681
10567,1,1,0,1024,64,4.0875,3.7534,1.338
10568,1,1,0,1024,64,4.0875,3.7534,1.419
10569,1,1,0,1024,64,4.0875,3.7534,1.032
10570,1,1,0,1024,64,4.0875,3.7534,1.191
10571,1,1,0,1024,64,4.0875,3.7534,1.04
10572,1,1,0,1024,64,4.0875,3.7534,1.374
10573,1,1,0,1024,64,4.0875,3.7534,1.473
10574,1,1,0,1024,64,4.0875,3.7534,0.939
10575,1,1,0,1024,64,4.0875,3.7534,1.617
10576,1,1,0,1024,64,4.0875,3.7534,1.527
10577,1,1,0,1024,64,4.0875,3.7534,1.474
10578,1,1,0,1024,64,4.0875,3.7534,1.157
10579,1,1,0,1024,64,4.0875,3.7534,1.455
10580,1,1,0,1024,128,3.1699,3.0357,0.967
10581,1,1,0,1024,128,3.1699,3.0357,1.003
10582,1,1,0,1024,128,3.1699,3.0357,0.65
10583,1,1,0,1024,128,3.1699,3.0357,0.951
10584,1,1,0,1024,128,3.1699,3.0357,0.721
10585,1,1,0,1024,128,3.1699,3.0357,0.596
10586,1,1,0,1024,128,3.1699,3.0357,0.985
10587,1,1,0,1024,128,3.1699,3.0357,1.094
10588,1,1,0,1024,128,3.1699,3.0357,0.895
10589,1,1,0,1024,128,3.1699,3.0357,0.696
10590,1,1,0,1024,128,3.1699,3.0357,0.695
10591,1,1,0,1024,128,3.1699,3.0357,0.813
10592,1,1,0,1024,128,3.1699,3.0357,0.821
10593,1,1,0,1024,128,3.1699,3.0357,0.795
10594,1,1,0,1024,128,3.1699,3.0357,0.738
10595,1,1,0,1024,128,3.1699,3.0357,0.851
10596,1,1,0,1024,128,3.1699,3.0357,0.922
10597,1,1,0,1024,128,3.1699,3.0357,0.849
10598,1,1,0,1024,128,3.1699,3.0357,1.147
10599,1,1,0,1024,128,3.1699,3.0357,1.12
10600,1,1,0,1024,96,3.5443,3.2322,0.903
10601,1,1,0,1024,96,3.5443,3.2322,0.959
10602,1,1,0,1024,96,3.5443,3.2322,1.076
10603,1,1,0,1024,96,3.5443,3.2322,0.93
10604,1,1,0,1024,96,3.5443,3.2322,2.286
10605,1,1,0,1024,96,3.5443,3.2322,1.012
10606,1,1,0,1024,96,3.5443,3.2322,1.817
10607,1,1,0,1024,96,3.5443,3.2322,0.949
10608,1,1,0,1024,96,3.5443,3.2322,0.849
10609,1,1,0,1024,96,3.5443,3.2322,0.822
10610,1,1,0,1024,96,3.5443,3.2322,0.995
10611,1,1,0,1024,96,3.5443,3.2322,0.748
10612,1,1,0,1024,96,3.5443,3.2322,0.885
10613,1,1,0,1024,96,3.5443,3.2322,0.841
10614,1,1,0,1024,96,3.5443,3.2322,0.902
10615,1,1,0,1024,96,3.5443,3.2322,0.669
10616,1,1,0,1024,96,3.5443,3.2322,0.876
10617,1,1,0,1024,96,3.5443,3.2322,0.841
10618,1,1,0,1024,96,3.5443,3.2322,1.201
10619,1,1,0,1024,96,3.5443,3.2322,0.804
10620,1,1,0,256,64,2.3219,2.3004,1.003
10621,1,1,0,256,64,2.3219,2.3004,0.777
10622,1,1,0,256,64,2.3219,2.3004,0.723
10623,1,1,0,256,64,2.3219,2.3004,1.113
10624,1,1,0,256,64,2.3219,2.3004,0.533
10625,1,1,0,256,64,2.3219,2.3004,0.614
10626,1,1,0,256,64,2.3219,2.3004,0.65
10627,1,1,0,256,64,2.3219,2.3004,0.67
10628,1,1,0,256,64,2.3219,2.3004,0.841
10629,1,1,0,256,64,2.3219,2.3004,0.541
10630,1,1,0,256,64,2.3219,2.3004,0.659
10631,1,1,0,256,64,2.3219,2.3004,0.561
10632,1,1,0,256,64,2.3219,2.3004,0.686
10633,1,1,0,256,64,2.3219,2.3004,0.542
10634,1,1,0,256,64,2.3219,2.3004,0.994
10635,1,1,0,256,64,2.3219,2.3004,0.922
10636,1,1,0,256,64,2.3219,2.3004,1.029
10637,1,1,0,256,64,2.3219,2.3004,0.795
10638,1,1,0,256,64,2.3219,2.3004,0.632
10639,1,1,0,256,64,2.3219,2.3004,0.732
10640,1,1,0,256,128,1.585,1.5321,0.57
10641,1,1,0,256,128,1.585,1.5321,0.533
10642,1,1,0,256,128,1.585,1.5321,0.506
10643,1,1,0,256,128,1.585,1.5321,0.723
10644,1,1,0,256,128,1.585,1.5321,0.36
10645,1,1,0,256,128,1.585,1.5321,0.551
10646,1,1,0,256,128,1.585,1.5321,0.461
10647,1,1,0,256,128,1.585,1.5321,0.461
10648,1,1,0,256,128,1.585,1.5321,0.506
10649,1,1,0,256,128,1.585,1.5321,0.425
10650,1,1,0,256,128,1.585,1.5321,0.615
10651,1,1,0,256,128,1.585,1.5321,0.388
10652,1,1,0,256,128,1.585,1.5321,0.769
10653,1,1,0,256,128,1.585,1.5321,0.46
10654,1,1,0,256,128,1.585,1.5321,0.498
10655,1,1,0,256,128,1.585,1.5321,0.48
10656,1,1,0,256,128,1.585,1.5321,0.407
10657,1,1,0,256,128,1.585,1.5321,0.514
10658,1,1,0,256,128,1.585,1.5321,0.488
10659,1,1,0,256,128,1.585,1.5321,0.425
10660,1,1,0,256,96,1.8745,1.8832,0.497
10661,1,1,0,256,96,1.8745,1.8832,0.497
10662,1,1,0,256,96,1.8745,1.8832,0.432
10663,1,1,0,256,96,1.8745,1.8832,1.763
10664,1,1,0,256,96,1.8745,1.8832,0.433
10665,1,1,0,256,96,1.8745,1.8832,0.488
10666,1,1,0,256,96,1.8745,1.8832,0.479
10667,1,1,0,256,96,1.8745,1.8832,0.597
10668,1,1,0,256,96,1.8745,1.8832,0.687
10669,1,1,0,256,96,1.8745,1.8832,0.904
10670,1,1,0,256,96,1.8745,1.8832,0.642
10671,1,1,0,256,96,1.8745,1.8832,0.424
10672,1,1,0,256,96,1.8745,1.8832,1.319
10673,1,1,0,256,96,1.8745,1.8832,0.732
10674,1,1,0,256,96,1.8745,1.8832,1.328
10675,1,1,0,256,96,1.8745,1.8832,0.479
10676,1,1,0,256,96,1.8745,1.8832,0.64
10677,1,1,0,256,96,1.8745,1.8832,0.551
10678,1,1,0,256,96,1.8745,1.8832,0.642
10679,1,1,0,256,96,1.8745,1.8832,1.293
10680,1,1,0,1408,64,4.5236,4.327,1.202
10681,1,1,0,1408,64,4.5236,4.327,1.861
10682,1,1,0,1408,64,4.5236,4.327,1.392
10683,1,1,0,1408,64,4.5236,4.327,1.789
10684,1,1,0,1408,64,4.5236,4.327,1.273
10685,1,1,0,1408,64,4.5236,4.327,1.426
10686,1,1,0,1408,64,4.5236,4.327,1.582
10687,1,1,0,1408,64,4.5236,4.327,1.474
10688,1,1,0,1408,64,4.5236,4.327,1.854
10689,1,1,0,1408,64,4.5236,4.327,1.246
10690,1,1,0,1408,64,4.5236,4.327,2.159
10691,1,1,0,1408,64,4.5236,4.327,1.184
10692,1,1,0,1408,64,4.5236,4.327,1.211
10693,1,1,0,1408,64,4.5236,4.327,1.619
10694,1,1,0,1408,64,4.5236,4.327,1.734
10695,1,1,0,1408,64,4.5236,4.327,0.895
10696,1,1,0,1408,64,4.5236,4.327,1.056
10697,1,1,0,1408,64,4.5236,4.327,2.031
10698,1,1,0,1408,64,4.5236,4.327,1.219
10699,1,1,0,1408,64,4.5236,4.327,1.292
10700,1,1,0,1408,128,3.585,3.6064,0.929
10701,1,1,0,1408,128,3.585,3.6064,1.04
10702,1,1,0,1408,128,3.585,3.6064,1.003
10703,1,1,0,1408,128,3.585,3.6064,0.976
10704,1,1,0,1408,128,3.585,3.6064,0.967
10705,1,1,0,1408,128,3.585,3.6064,0.991
10706,1,1,0,1408,128,3.585,3.6064,1.518
10707,1,1,0,1408,128,3.585,3.6064,0.769
10708,1,1,0,1408,128,3.585,3.6064,1.057
10709,1,1,0,1408,128,3.585,3.6064,1.031
10710,1,1,0,1408,128,3.585,3.6064,1.056
10711,1,1,0,1408,128,3.585,3.6064,0.723
10712,1,1,0,1408,128,3.585,3.6064,0.822
10713,1,1,0,1408,128,3.585,3.6064,0.877
10714,1,1,0,1408,128,3.585,3.6064,0.94
10715,1,1,0,1408,128,3.585,3.6064,0.768
10716,1,1,0,1408,128,3.585,3.6064,1.112
10717,1,1,0,1408,128,3.585,3.6064,0.877
10718,1,1,0,1408,128,3.585,3.6064,1.022
10719,1,1,0,1408,128,3.585,3.6064,0.723
10720,1,1,0,1408,96,3.9696,3.7173,1.012
10721,1,1,0,1408,96,3.9696,3.7173,0.74
10722,1,1,0,1408,96,3.9696,3.7173,0.848
10723,1,1,0,1408,96,3.9696,3.7173,1.128
10724,1,1,0,1408,96,3.9696,3.7173,0.929
10725,1,1,0,1408,96,3.9696,3.7173,1.362
10726,1,1,0,1408,96,3.9696,3.7173,1.012
10727,1,1,0,1408,96,3.9696,3.7173,1.925
10728,1,1,0,1408,96,3.9696,3.7173,1.102
10729,1,1,0,1408,96,3.9696,3.7173,1.111
10730,1,1,0,1408,96,3.9696,3.7173,1.834
10731,1,1,0,1408,96,3.9696,3.7173,0.804
10732,1,1,0,1408,96,3.9696,3.7173,0.841
10733,1,1,0,1408,96,3.9696,3.7173,1.075
10734,1,1,0,1408,96,3.9696,3.7173,0.867
10735,1,1,0,1408,96,3.9696,3.7173,0.921
10736,1,1,0,1408,96,3.9696,3.7173,1.19
10737,1,1,0,1408,96,3.9696,3.7173,1.003
10738,1,1,0,1408,96,3.9696,3.7173,1.273
10739,1,1,0,1408,96,3.9696,3.7173,1.31
10740,1,1,0,512,64,3.1699,3.2396,1.301
10741,1,1,0,512,64,3.1699,3.2396,1.184
10742,1,1,0,512,64,3.1699,3.2396,0.867
10743,1,1,0,512,64,3.1699,3.2396,0.93
10744,1,1,0,512,64,3.1699,3.2396,0.993
10745,1,1,0,512,64,3.1699,3.2396,1.5
10746,1,1,0,512,64,3.1699,3.2396,1.04
10747,1,1,0,512,64,3.1699,3.2396,1.05
10748,1,1,0,512,64,3.1699,3.2396,1.519
10749,1,1,0,512,64,3.1699,3.2396,0.939
10750,1,1,0,512,64,3.1699,3.2396,0.642
10751,1,1,0,512,64,3.1699,3.2396,0.949
10752,1,1,0,512,64,3.1699,3.2396,0.886
10753,1,1,0,512,64,3.1699,3.2396,0.714
10754,1,1,0,512,64,3.1699,3.2396,1.084
10755,1,1,0,512,64,3.1699,3.2396,0.991
10756,1,1,0,512,64,3.1699,3.2396,1.075
10757,1,1,0,512,64,3.1699,3.2396,0.767
10758,1,1,0,512,64,3.1699,3.2396,1.005
10759,1,1,0,512,64,3.1699,3.2396,0.596
10760,1,1,0,512,128,2.3219,2.2884,0.614
10761,1,1,0,512,128,2.3219,2.2884,0.621
10762,1,1,0,512,128,2.3219,2.2884,0.597
