"",participant,day,iteration,A,W,ID,IDe(2d),Duration
15120,9,2,2,256,64,2.3219,2.1581,0.552
15121,9,2,2,256,64,2.3219,2.1581,0.687
15122,9,2,2,256,64,2.3219,2.1581,0.967
15123,9,2,2,256,64,2.3219,2.1581,0.877
15124,9,2,2,256,64,2.3219,2.1581,1.166
15125,9,2,2,256,64,2.3219,2.1581,1.672
15126,9,2,2,256,64,2.3219,2.1581,0.958
15127,9,2,2,256,64,2.3219,2.1581,1.392
15128,9,2,2,256,64,2.3219,2.1581,1.941
15129,9,2,2,256,64,2.3219,2.1581,0.913
15130,9,2,2,256,64,2.3219,2.1581,1.202
15131,9,2,2,256,64,2.3219,2.1581,0.804
15132,9,2,2,256,64,2.3219,2.1581,1.32
15133,9,2,2,256,64,2.3219,2.1581,0.842
15134,9,2,2,256,64,2.3219,2.1581,1.148
15135,9,2,2,256,64,2.3219,2.1581,0.84
15136,9,2,2,256,64,2.3219,2.1581,0.966
15137,9,2,2,256,64,2.3219,2.1581,0.497
15138,9,2,2,256,64,2.3219,2.1581,0.479
15139,9,2,2,256,64,2.3219,2.1581,0.569
15140,9,2,2,256,128,1.585,1.4128,0.497
15141,9,2,2,256,128,1.585,1.4128,0.381
15142,9,2,2,256,128,1.585,1.4128,1.273
15143,9,2,2,256,128,1.585,1.4128,0.38
15144,9,2,2,256,128,1.585,1.4128,0.415
15145,9,2,2,256,128,1.585,1.4128,0.424
15146,9,2,2,256,128,1.585,1.4128,0.459
15147,9,2,2,256,128,1.585,1.4128,0.506
15148,9,2,2,256,128,1.585,1.4128,0.533
15149,9,2,2,256,128,1.585,1.4128,0.415
15150,9,2,2,256,128,1.585,1.4128,1.545
15151,9,2,2,256,128,1.585,1.4128,0.739
15152,9,2,2,256,128,1.585,1.4128,0.569
15153,9,2,2,256,128,1.585,1.4128,0.415
15154,9,2,2,256,128,1.585,1.4128,0.732
15155,9,2,2,256,128,1.585,1.4128,0.641
15156,9,2,2,256,128,1.585,1.4128,0.453
15157,9,2,2,256,128,1.585,1.4128,0.463
15158,9,2,2,256,128,1.585,1.4128,0.487
15159,9,2,2,256,128,1.585,1.4128,0.407
15160,9,2,2,256,96,1.8745,1.7379,0.488
15161,9,2,2,256,96,1.8745,1.7379,0.532
15162,9,2,2,256,96,1.8745,1.7379,0.487
15163,9,2,2,256,96,1.8745,1.7379,0.56
15164,9,2,2,256,96,1.8745,1.7379,0.452
15165,9,2,2,256,96,1.8745,1.7379,0.569
15166,9,2,2,256,96,1.8745,1.7379,0.695
15167,9,2,2,256,96,1.8745,1.7379,0.479
15168,9,2,2,256,96,1.8745,1.7379,0.516
15169,9,2,2,256,96,1.8745,1.7379,0.506
15170,9,2,2,256,96,1.8745,1.7379,1.509
15171,9,2,2,256,96,1.8745,1.7379,0.649
15172,9,2,2,256,96,1.8745,1.7379,0.614
15173,9,2,2,256,96,1.8745,1.7379,0.47
15174,9,2,2,256,96,1.8745,1.7379,0.686
15175,9,2,2,256,96,1.8745,1.7379,0.803
15176,9,2,2,256,96,1.8745,1.7379,0.541
15177,9,2,2,256,96,1.8745,1.7379,0.524
15178,9,2,2,256,96,1.8745,1.7379,0.488
15179,9,2,2,256,96,1.8745,1.7379,0.533
15180,9,2,2,1408,64,4.5236,4.1931,1.428
15181,9,2,2,1408,64,4.5236,4.1931,3.579
15182,9,2,2,1408,64,4.5236,4.1931,1.267
15183,9,2,2,1408,64,4.5236,4.1931,1.247
15184,9,2,2,1408,64,4.5236,4.1931,1.464
15185,9,2,2,1408,64,4.5236,4.1931,2.35
15186,9,2,2,1408,64,4.5236,4.1931,1.671
15187,9,2,2,1408,64,4.5236,4.1931,1.354
15188,9,2,2,1408,64,4.5236,4.1931,3.805
15189,9,2,2,1408,64,4.5236,4.1931,2.134
15190,9,2,2,1408,64,4.5236,4.1931,1.816
15191,9,2,2,1408,64,4.5236,4.1931,1.501
15192,9,2,2,1408,64,4.5236,4.1931,1.473
15193,9,2,2,1408,64,4.5236,4.1931,2.053
15194,9,2,2,1408,64,4.5236,4.1931,1.482
15195,9,2,2,1408,64,4.5236,4.1931,1.383
15196,9,2,2,1408,64,4.5236,4.1931,2.404
15197,9,2,2,1408,64,4.5236,4.1931,1.488
15198,9,2,2,1408,64,4.5236,4.1931,1.627
15199,9,2,2,1408,64,4.5236,4.1931,2.006
15200,9,2,2,1408,128,3.585,3.5731,0.985
15201,9,2,2,1408,128,3.585,3.5731,0.873
15202,9,2,2,1408,128,3.585,3.5731,0.99
15203,9,2,2,1408,128,3.585,3.5731,1.021
15204,9,2,2,1408,128,3.585,3.5731,0.923
15205,9,2,2,1408,128,3.585,3.5731,0.994
15206,9,2,2,1408,128,3.585,3.5731,1.129
15207,9,2,2,1408,128,3.585,3.5731,0.931
15208,9,2,2,1408,128,3.585,3.5731,0.94
15209,9,2,2,1408,128,3.585,3.5731,1.021
15210,9,2,2,1408,128,3.585,3.5731,1.084
15211,9,2,2,1408,128,3.585,3.5731,1.13
15212,9,2,2,1408,128,3.585,3.5731,1.327
15213,9,2,2,1408,128,3.585,3.5731,1.267
15214,9,2,2,1408,128,3.585,3.5731,1.156
15215,9,2,2,1408,128,3.585,3.5731,0.985
15216,9,2,2,1408,128,3.585,3.5731,1.156
15217,9,2,2,1408,128,3.585,3.5731,0.759
15218,9,2,2,1408,128,3.585,3.5731,0.94
15219,9,2,2,1408,128,3.585,3.5731,1.039
15220,9,2,2,1408,96,3.9696,3.6543,0.967
15221,9,2,2,1408,96,3.9696,3.6543,1.0
15222,9,2,2,1408,96,3.9696,3.6543,0.803
15223,9,2,2,1408,96,3.9696,3.6543,1.398
15224,9,2,2,1408,96,3.9696,3.6543,1.003
15225,9,2,2,1408,96,3.9696,3.6543,0.922
15226,9,2,2,1408,96,3.9696,3.6543,0.985
15227,9,2,2,1408,96,3.9696,3.6543,1.049
15228,9,2,2,1408,96,3.9696,3.6543,1.085
15229,9,2,2,1408,96,3.9696,3.6543,0.887
15230,9,2,2,1408,96,3.9696,3.6543,1.373
15231,9,2,2,1408,96,3.9696,3.6543,1.049
15232,9,2,2,1408,96,3.9696,3.6543,1.743
15233,9,2,2,1408,96,3.9696,3.6543,1.121
15234,9,2,2,1408,96,3.9696,3.6543,1.798
15235,9,2,2,1408,96,3.9696,3.6543,2.04
15236,9,2,2,1408,96,3.9696,3.6543,1.194
15237,9,2,2,1408,96,3.9696,3.6543,0.983
15238,9,2,2,1408,96,3.9696,3.6543,1.175
15239,9,2,2,1408,96,3.9696,3.6543,0.804
15240,9,2,2,512,64,3.1699,2.9397,0.697
15241,9,2,2,512,64,3.1699,2.9397,0.587
15242,9,2,2,512,64,3.1699,2.9397,0.922
15243,9,2,2,512,64,3.1699,2.9397,1.571
15244,9,2,2,512,64,3.1699,2.9397,0.885
15245,9,2,2,512,64,3.1699,2.9397,0.686
15246,9,2,2,512,64,3.1699,2.9397,1.808
15247,9,2,2,512,64,3.1699,2.9397,0.84
15248,9,2,2,512,64,3.1699,2.9397,1.518
15249,9,2,2,512,64,3.1699,2.9397,1.303
15250,9,2,2,512,64,3.1699,2.9397,0.695
15251,9,2,2,512,64,3.1699,2.9397,0.84
15252,9,2,2,512,64,3.1699,2.9397,1.121
15253,9,2,2,512,64,3.1699,2.9397,1.103
15254,9,2,2,512,64,3.1699,2.9397,0.976
15255,9,2,2,512,64,3.1699,2.9397,0.994
15256,9,2,2,512,64,3.1699,2.9397,0.695
15257,9,2,2,512,64,3.1699,2.9397,1.093
15258,9,2,2,512,64,3.1699,2.9397,0.605
15259,9,2,2,512,64,3.1699,2.9397,1.065
15260,9,2,2,512,128,2.3219,2.2058,0.533
15261,9,2,2,512,128,2.3219,2.2058,0.552
15262,9,2,2,512,128,2.3219,2.2058,0.533
15263,9,2,2,512,128,2.3219,2.2058,0.967
15264,9,2,2,512,128,2.3219,2.2058,0.677
15265,9,2,2,512,128,2.3219,2.2058,0.605
15266,9,2,2,512,128,2.3219,2.2058,0.579
15267,9,2,2,512,128,2.3219,2.2058,0.623
15268,9,2,2,512,128,2.3219,2.2058,2.17
15269,9,2,2,512,128,2.3219,2.2058,1.077
15270,9,2,2,512,128,2.3219,2.2058,0.841
15271,9,2,2,512,128,2.3219,2.2058,0.686
15272,9,2,2,512,128,2.3219,2.2058,0.731
15273,9,2,2,512,128,2.3219,2.2058,0.659
15274,9,2,2,512,128,2.3219,2.2058,1.606
15275,9,2,2,512,128,2.3219,2.2058,0.642
15276,9,2,2,512,128,2.3219,2.2058,0.614
15277,9,2,2,512,128,2.3219,2.2058,0.659
15278,9,2,2,512,128,2.3219,2.2058,0.678
15279,9,2,2,512,128,2.3219,2.2058,0.614
15280,9,2,2,512,96,2.663,2.6335,0.623
15281,9,2,2,512,96,2.663,2.6335,0.767
15282,9,2,2,512,96,2.663,2.6335,0.678
15283,9,2,2,512,96,2.663,2.6335,0.669
15284,9,2,2,512,96,2.663,2.6335,0.641
15285,9,2,2,512,96,2.663,2.6335,0.614
15286,9,2,2,512,96,2.663,2.6335,1.048
15287,9,2,2,512,96,2.663,2.6335,1.384
15288,9,2,2,512,96,2.663,2.6335,0.993
15289,9,2,2,512,96,2.663,2.6335,0.868
15290,9,2,2,512,96,2.663,2.6335,1.32
15291,9,2,2,512,96,2.663,2.6335,0.723
15292,9,2,2,512,96,2.663,2.6335,2.432
15293,9,2,2,512,96,2.663,2.6335,1.02
15294,9,2,2,512,96,2.663,2.6335,1.002
15295,9,2,2,512,96,2.663,2.6335,0.831
15296,9,2,2,512,96,2.663,2.6335,1.103
15297,9,2,2,512,96,2.663,2.6335,0.768
15298,9,2,2,512,96,2.663,2.6335,0.776
15299,9,2,2,512,96,2.663,2.6335,0.741
15300,9,2,2,1024,64,4.0875,3.7802,0.751
15301,9,2,2,1024,64,4.0875,3.7802,1.165
15302,9,2,2,1024,64,4.0875,3.7802,1.167
15303,9,2,2,1024,64,4.0875,3.7802,1.185
15304,9,2,2,1024,64,4.0875,3.7802,1.192
15305,9,2,2,1024,64,4.0875,3.7802,1.239
15306,9,2,2,1024,64,4.0875,3.7802,1.843
15307,9,2,2,1024,64,4.0875,3.7802,1.185
15308,9,2,2,1024,64,4.0875,3.7802,1.001
15309,9,2,2,1024,64,4.0875,3.7802,1.699
15310,9,2,2,1024,64,4.0875,3.7802,1.429
15311,9,2,2,1024,64,4.0875,3.7802,1.021
15312,9,2,2,1024,64,4.0875,3.7802,2.141
15313,9,2,2,1024,64,4.0875,3.7802,2.061
15314,9,2,2,1024,64,4.0875,3.7802,1.456
15315,9,2,2,1024,64,4.0875,3.7802,1.012
15316,9,2,2,1024,64,4.0875,3.7802,1.348
15317,9,2,2,1024,64,4.0875,3.7802,1.076
15318,9,2,2,1024,64,4.0875,3.7802,1.055
15319,9,2,2,1024,64,4.0875,3.7802,1.374
15320,9,2,2,1024,128,3.1699,2.9621,0.722
