"",participant,day,iteration,A,W,ID,IDe(2d),Duration
9840,8,2,2,256,96,1.8745,1.9194,0.815
9841,8,2,2,256,96,1.8745,1.9194,0.804
9842,8,2,2,256,96,1.8745,1.9194,0.651
9843,8,2,2,256,96,1.8745,1.9194,0.578
9844,8,2,2,256,96,1.8745,1.9194,0.506
9845,8,2,2,256,96,1.8745,1.9194,0.587
9846,8,2,2,256,96,1.8745,1.9194,0.677
9847,8,2,2,256,96,1.8745,1.9194,0.768
9848,8,2,2,256,96,1.8745,1.9194,0.559
9849,8,2,2,256,96,1.8745,1.9194,0.488
9850,8,2,2,256,96,1.8745,1.9194,0.697
9851,8,2,2,256,96,1.8745,1.9194,0.533
9852,8,2,2,256,96,1.8745,1.9194,0.497
9853,8,2,2,256,96,1.8745,1.9194,0.832
9854,8,2,2,256,96,1.8745,1.9194,0.642
9855,8,2,2,256,96,1.8745,1.9194,0.434
9856,8,2,2,256,96,1.8745,1.9194,0.732
9857,8,2,2,256,96,1.8745,1.9194,0.522
9858,8,2,2,256,96,1.8745,1.9194,1.238
9859,8,2,2,256,96,1.8745,1.9194,0.606
9860,8,2,2,256,64,2.3219,2.3023,0.659
9861,8,2,2,256,64,2.3219,2.3023,0.741
9862,8,2,2,256,64,2.3219,2.3023,0.713
9863,8,2,2,256,64,2.3219,2.3023,0.687
9864,8,2,2,256,64,2.3219,2.3023,0.876
9865,8,2,2,256,64,2.3219,2.3023,0.614
9866,8,2,2,256,64,2.3219,2.3023,0.777
9867,8,2,2,256,64,2.3219,2.3023,0.668
9868,8,2,2,256,64,2.3219,2.3023,0.814
9869,8,2,2,256,64,2.3219,2.3023,0.676
9870,8,2,2,256,64,2.3219,2.3023,0.605
9871,8,2,2,256,64,2.3219,2.3023,1.608
9872,8,2,2,256,64,2.3219,2.3023,0.642
9873,8,2,2,256,64,2.3219,2.3023,0.741
9874,8,2,2,256,64,2.3219,2.3023,0.958
9875,8,2,2,256,64,2.3219,2.3023,0.633
9876,8,2,2,256,64,2.3219,2.3023,0.813
9877,8,2,2,256,64,2.3219,2.3023,0.713
9878,8,2,2,256,64,2.3219,2.3023,0.939
9879,8,2,2,256,64,2.3219,2.3023,0.885
9880,8,2,2,256,128,1.585,1.6084,0.868
9881,8,2,2,256,128,1.585,1.6084,0.533
9882,8,2,2,256,128,1.585,1.6084,0.849
9883,8,2,2,256,128,1.585,1.6084,0.867
9884,8,2,2,256,128,1.585,1.6084,0.694
9885,8,2,2,256,128,1.585,1.6084,0.615
9886,8,2,2,256,128,1.585,1.6084,0.488
9887,8,2,2,256,128,1.585,1.6084,0.515
9888,8,2,2,256,128,1.585,1.6084,0.624
9889,8,2,2,256,128,1.585,1.6084,0.389
9890,8,2,2,256,128,1.585,1.6084,0.569
9891,8,2,2,256,128,1.585,1.6084,0.479
9892,8,2,2,256,128,1.585,1.6084,0.477
9893,8,2,2,256,128,1.585,1.6084,0.596
9894,8,2,2,256,128,1.585,1.6084,0.416
9895,8,2,2,256,128,1.585,1.6084,0.652
9896,8,2,2,256,128,1.585,1.6084,0.461
9897,8,2,2,256,128,1.585,1.6084,0.533
9898,8,2,2,256,128,1.585,1.6084,0.542
9899,8,2,2,256,128,1.585,1.6084,0.635
9900,8,2,2,1024,96,3.5443,3.2931,0.949
9901,8,2,2,1024,96,3.5443,3.2931,1.228
9902,8,2,2,1024,96,3.5443,3.2931,0.959
9903,8,2,2,1024,96,3.5443,3.2931,0.921
9904,8,2,2,1024,96,3.5443,3.2931,2.015
9905,8,2,2,1024,96,3.5443,3.2931,0.994
9906,8,2,2,1024,96,3.5443,3.2931,0.876
9907,8,2,2,1024,96,3.5443,3.2931,1.184
9908,8,2,2,1024,96,3.5443,3.2931,1.166
9909,8,2,2,1024,96,3.5443,3.2931,1.076
9910,8,2,2,1024,96,3.5443,3.2931,1.084
