"",participant,day,iteration,A,W,ID,IDe(2d),Duration
18720,13,2,2,512,128,2.3219,2.5964,0.696
18721,13,2,2,512,128,2.3219,2.5964,0.696
18722,13,2,2,512,128,2.3219,2.5964,0.569
18723,13,2,2,512,128,2.3219,2.5964,0.661
18724,13,2,2,512,128,2.3219,2.5964,0.541
18725,13,2,2,512,128,2.3219,2.5964,0.559
18726,13,2,2,512,128,2.3219,2.5964,0.587
18727,13,2,2,512,128,2.3219,2.5964,1.862
18728,13,2,2,512,128,2.3219,2.5964,0.967
18729,13,2,2,512,128,2.3219,2.5964,0.895
18730,13,2,2,512,128,2.3219,2.5964,0.65
18731,13,2,2,512,128,2.3219,2.5964,0.759
18732,13,2,2,512,128,2.3219,2.5964,2.015
18733,13,2,2,512,128,2.3219,2.5964,0.914
18734,13,2,2,512,128,2.3219,2.5964,0.723
18735,13,2,2,512,128,2.3219,2.5964,0.823
18736,13,2,2,512,128,2.3219,2.5964,0.768
18737,13,2,2,512,128,2.3219,2.5964,0.895
18738,13,2,2,512,128,2.3219,2.5964,0.66
18739,13,2,2,512,128,2.3219,2.5964,0.614
18740,13,2,2,512,64,3.1699,3.1581,0.922
18741,13,2,2,512,64,3.1699,3.1581,1.155
18742,13,2,2,512,64,3.1699,3.1581,1.048
18743,13,2,2,512,64,3.1699,3.1581,0.858
18744,13,2,2,512,64,3.1699,3.1581,0.904
18745,13,2,2,512,64,3.1699,3.1581,1.039
18746,13,2,2,512,64,3.1699,3.1581,0.852
18747,13,2,2,512,64,3.1699,3.1581,0.85
18748,13,2,2,512,64,3.1699,3.1581,0.731
18749,13,2,2,512,64,3.1699,3.1581,1.708
18750,13,2,2,512,64,3.1699,3.1581,2.034
18751,13,2,2,512,64,3.1699,3.1581,0.777
18752,13,2,2,512,64,3.1699,3.1581,1.13
18753,13,2,2,512,64,3.1699,3.1581,1.039
18754,13,2,2,512,64,3.1699,3.1581,1.888
18755,13,2,2,512,64,3.1699,3.1581,0.966
18756,13,2,2,512,64,3.1699,3.1581,1.075
18757,13,2,2,512,64,3.1699,3.1581,0.958
18758,13,2,2,512,64,3.1699,3.1581,1.041
18759,13,2,2,512,64,3.1699,3.1581,1.165
18760,13,2,2,512,96,2.663,2.5865,0.632
18761,13,2,2,512,96,2.663,2.5865,0.669
18762,13,2,2,512,96,2.663,2.5865,0.704
18763,13,2,2,512,96,2.663,2.5865,1.816
18764,13,2,2,512,96,2.663,2.5865,1.555
18765,13,2,2,512,96,2.663,2.5865,0.659
18766,13,2,2,512,96,2.663,2.5865,0.64
18767,13,2,2,512,96,2.663,2.5865,1.744
18768,13,2,2,512,96,2.663,2.5865,0.597
18769,13,2,2,512,96,2.663,2.5865,0.786
18770,13,2,2,512,96,2.663,2.5865,0.831
18771,13,2,2,512,96,2.663,2.5865,0.632
18772,13,2,2,512,96,2.663,2.5865,2.313
18773,13,2,2,512,96,2.663,2.5865,0.696
18774,13,2,2,512,96,2.663,2.5865,0.913
18775,13,2,2,512,96,2.663,2.5865,0.687
18776,13,2,2,512,96,2.663,2.5865,0.949
18777,13,2,2,512,96,2.663,2.5865,0.606
18778,13,2,2,512,96,2.663,2.5865,0.885
18779,13,2,2,512,96,2.663,2.5865,0.686
18780,13,2,2,256,128,1.585,1.6389,1.428
18781,13,2,2,256,128,1.585,1.6389,0.443
18782,13,2,2,256,128,1.585,1.6389,0.388
18783,13,2,2,256,128,1.585,1.6389,0.542
18784,13,2,2,256,128,1.585,1.6389,0.452
18785,13,2,2,256,128,1.585,1.6389,0.606
18786,13,2,2,256,128,1.585,1.6389,0.402
18787,13,2,2,256,128,1.585,1.6389,0.569
18788,13,2,2,256,128,1.585,1.6389,0.424
18789,13,2,2,256,128,1.585,1.6389,0.498
18790,13,2,2,256,128,1.585,1.6389,0.524
18791,13,2,2,256,128,1.585,1.6389,0.55
18792,13,2,2,256,128,1.585,1.6389,0.622
18793,13,2,2,256,128,1.585,1.6389,0.433
18794,13,2,2,256,128,1.585,1.6389,0.533
18795,13,2,2,256,128,1.585,1.6389,0.542
18796,13,2,2,256,128,1.585,1.6389,0.533
18797,13,2,2,256,128,1.585,1.6389,0.46
18798,13,2,2,256,128,1.585,1.6389,0.506
18799,13,2,2,256,128,1.585,1.6389,0.489
18800,13,2,2,256,64,2.3219,2.5638,0.542
18801,13,2,2,256,64,2.3219,2.5638,0.624
18802,13,2,2,256,64,2.3219,2.5638,0.587
18803,13,2,2,256,64,2.3219,2.5638,0.904
18804,13,2,2,256,64,2.3219,2.5638,0.641
18805,13,2,2,256,64,2.3219,2.5638,0.513
18806,13,2,2,256,64,2.3219,2.5638,0.542
18807,13,2,2,256,64,2.3219,2.5638,0.542
18808,13,2,2,256,64,2.3219,2.5638,1.745
18809,13,2,2,256,64,2.3219,2.5638,0.56
18810,13,2,2,256,64,2.3219,2.5638,0.578
18811,13,2,2,256,64,2.3219,2.5638,0.551
18812,13,2,2,256,64,2.3219,2.5638,0.588
18813,13,2,2,256,64,2.3219,2.5638,0.714
18814,13,2,2,256,64,2.3219,2.5638,0.534
18815,13,2,2,256,64,2.3219,2.5638,0.813
18816,13,2,2,256,64,2.3219,2.5638,0.703
18817,13,2,2,256,64,2.3219,2.5638,1.003
18818,13,2,2,256,64,2.3219,2.5638,1.075
18819,13,2,2,256,64,2.3219,2.5638,0.794
18820,13,2,2,256,96,1.8745,1.9353,0.488
18821,13,2,2,256,96,1.8745,1.9353,0.561
18822,13,2,2,256,96,1.8745,1.9353,0.525
18823,13,2,2,256,96,1.8745,1.9353,0.443
18824,13,2,2,256,96,1.8745,1.9353,0.569
18825,13,2,2,256,96,1.8745,1.9353,0.569
18826,13,2,2,256,96,1.8745,1.9353,0.477
18827,13,2,2,256,96,1.8745,1.9353,0.461
18828,13,2,2,256,96,1.8745,1.9353,0.533
18829,13,2,2,256,96,1.8745,1.9353,0.46
18830,13,2,2,256,96,1.8745,1.9353,0.515
18831,13,2,2,256,96,1.8745,1.9353,0.506
18832,13,2,2,256,96,1.8745,1.9353,0.496
18833,13,2,2,256,96,1.8745,1.9353,0.569
18834,13,2,2,256,96,1.8745,1.9353,0.541
18835,13,2,2,256,96,1.8745,1.9353,0.515
18836,13,2,2,256,96,1.8745,1.9353,1.581
18837,13,2,2,256,96,1.8745,1.9353,0.615
18838,13,2,2,256,96,1.8745,1.9353,0.533
18839,13,2,2,256,96,1.8745,1.9353,0.525
18840,13,2,2,1024,128,3.1699,3.2489,0.832
18841,13,2,2,1024,128,3.1699,3.2489,1.03
18842,13,2,2,1024,128,3.1699,3.2489,0.777
18843,13,2,2,1024,128,3.1699,3.2489,0.984
18844,13,2,2,1024,128,3.1699,3.2489,0.821
18845,13,2,2,1024,128,3.1699,3.2489,0.843
18846,13,2,2,1024,128,3.1699,3.2489,0.804
18847,13,2,2,1024,128,3.1699,3.2489,3.001
18848,13,2,2,1024,128,3.1699,3.2489,2.277
18849,13,2,2,1024,128,3.1699,3.2489,0.921
18850,13,2,2,1024,128,3.1699,3.2489,0.976
18851,13,2,2,1024,128,3.1699,3.2489,0.814
18852,13,2,2,1024,128,3.1699,3.2489,0.822
18853,13,2,2,1024,128,3.1699,3.2489,0.85
18854,13,2,2,1024,128,3.1699,3.2489,1.021
18855,13,2,2,1024,128,3.1699,3.2489,0.921
18856,13,2,2,1024,128,3.1699,3.2489,1.112
18857,13,2,2,1024,128,3.1699,3.2489,0.794
18858,13,2,2,1024,128,3.1699,3.2489,1.157
18859,13,2,2,1024,128,3.1699,3.2489,0.795
18860,13,2,2,1024,64,4.0875,4.0333,0.894
18861,13,2,2,1024,64,4.0875,4.0333,0.957
18862,13,2,2,1024,64,4.0875,4.0333,1.155
18863,13,2,2,1024,64,4.0875,4.0333,2.376
18864,13,2,2,1024,64,4.0875,4.0333,1.084
18865,13,2,2,1024,64,4.0875,4.0333,2.532
18866,13,2,2,1024,64,4.0875,4.0333,0.938
18867,13,2,2,1024,64,4.0875,4.0333,1.147
18868,13,2,2,1024,64,4.0875,4.0333,1.273
18869,13,2,2,1024,64,4.0875,4.0333,1.084
18870,13,2,2,1024,64,4.0875,4.0333,1.191
18871,13,2,2,1024,64,4.0875,4.0333,0.948
18872,13,2,2,1024,64,4.0875,4.0333,1.102
18873,13,2,2,1024,64,4.0875,4.0333,1.031
18874,13,2,2,1024,64,4.0875,4.0333,0.994
18875,13,2,2,1024,64,4.0875,4.0333,1.437
18876,13,2,2,1024,64,4.0875,4.0333,1.308
18877,13,2,2,1024,64,4.0875,4.0333,1.048
18878,13,2,2,1024,64,4.0875,4.0333,1.283
18879,13,2,2,1024,64,4.0875,4.0333,1.084
18880,13,2,2,1024,96,3.5443,3.3893,0.947
18881,13,2,2,1024,96,3.5443,3.3893,1.075
18882,13,2,2,1024,96,3.5443,3.3893,0.884
18883,13,2,2,1024,96,3.5443,3.3893,1.094
18884,13,2,2,1024,96,3.5443,3.3893,0.693
18885,13,2,2,1024,96,3.5443,3.3893,0.786
18886,13,2,2,1024,96,3.5443,3.3893,0.804
18887,13,2,2,1024,96,3.5443,3.3893,0.896
18888,13,2,2,1024,96,3.5443,3.3893,3.525
18889,13,2,2,1024,96,3.5443,3.3893,0.967
18890,13,2,2,1024,96,3.5443,3.3893,1.229
18891,13,2,2,1024,96,3.5443,3.3893,0.895
18892,13,2,2,1024,96,3.5443,3.3893,1.03
18893,13,2,2,1024,96,3.5443,3.3893,1.454
18894,13,2,2,1024,96,3.5443,3.3893,1.148
18895,13,2,2,1024,96,3.5443,3.3893,0.958
18896,13,2,2,1024,96,3.5443,3.3893,1.293
18897,13,2,2,1024,96,3.5443,3.3893,2.124
18898,13,2,2,1024,96,3.5443,3.3893,1.165
18899,13,2,2,1024,96,3.5443,3.3893,0.705
