Unnamed: 0,Participant,MT,strategy,repetition,IDe
2177,12,0.3800000000000001,2,3,4.112057138971499
2178,12,1.71,2,3,4.112057138971499
2179,12,0.7400000000000002,2,3,4.112057138971499
2180,12,0.5700000000000003,2,3,4.112057138971499
2181,12,0.9700000000000006,2,3,4.112057138971499
2182,12,0.9700000000000006,2,3,4.112057138971499
2183,12,0.9800000000000004,2,3,4.112057138971499
2184,12,0.9400000000000012,2,3,4.112057138971499
2185,12,1.0399999999999991,2,3,4.112057138971499
2186,12,1.41,2,3,4.112057138971499
2187,12,1.1900000000000013,2,3,4.112057138971499
2188,12,0.9399999999999976,2,3,4.112057138971499
2189,12,1.09,2,3,4.112057138971499
2190,12,1.0700000000000005,2,3,4.112057138971499
2191,12,1.1099999999999994,2,3,4.112057138971499
2192,12,0.8499999999999943,2,3,4.112057138971499
