Unnamed: 0,Participant,MT,strategy,repetition,IDe
3856,16,0.94,1,2,1.7607147695490502
3857,16,0.5300000000000002,1,2,1.7607147695490502
3858,16,1.0,1,2,1.7607147695490502
3859,16,0.8599999999999994,1,2,1.7607147695490502
3860,16,0.5599999999999987,1,2,1.7607147695490502
3861,16,1.040000000000001,1,2,1.7607147695490502
3862,16,0.9700000000000024,1,2,1.7607147695490502
3863,16,0.870000000000001,1,2,1.7607147695490502
3864,16,1.2300000000000004,1,2,1.7607147695490502
3865,16,1.2800000000000011,1,2,1.7607147695490502
3866,16,1.3200000000000005,1,2,1.7607147695490502
3867,16,0.9400000000000048,1,2,1.7607147695490502
3868,16,0.9699999999999988,1,2,1.7607147695490502
3869,16,0.980000000000004,1,2,1.7607147695490502
3870,16,0.740000000000002,1,2,1.7607147695490502
3871,16,0.9499999999999956,1,2,1.7607147695490502
