Unnamed: 0,Participant,MT,strategy,repetition,IDe
6117,8,1.4900000000000002,2,5,3.6333606961994143
6118,8,1.709999999999999,2,5,3.6333606961994143
6119,8,1.4999999999999982,2,5,3.6333606961994143
6120,8,1.0199999999999996,2,5,3.6333606961994143
6121,8,1.379999999999999,2,5,3.6333606961994143
6122,8,1.34,2,5,3.6333606961994143
6123,8,0.8499999999999979,2,5,3.6333606961994143
6124,8,1.740000000000002,2,5,3.6333606961994143
6125,8,1.1400000000000006,2,5,3.6333606961994143
6126,8,1.6500000000000057,2,5,3.6333606961994143
6127,8,1.1799999999999995,2,5,3.6333606961994143
6128,8,1.2900000000000065,2,5,3.6333606961994143
6129,8,1.6799999999999995,2,5,3.6333606961994143
6130,8,1.93,2,5,3.6333606961994143
6131,8,1.5,2,5,3.6333606961994143
6080,8,1.16,2,4,3.6918662965200353
6081,8,1.3499999999999996,2,4,3.6918662965200353
6082,8,0.9699999999999998,2,4,3.6918662965200353
6083,8,1.1300000000000008,2,4,3.6918662965200353
6084,8,0.8999999999999986,2,4,3.6918662965200353
6085,8,0.8399999999999999,2,4,3.6918662965200353
6086,8,0.6700000000000017,2,4,3.6918662965200353
6087,8,1.1300000000000026,2,4,3.6918662965200353
6088,8,1.0599999999999987,2,4,3.6918662965200353
6089,8,0.8599999999999994,2,4,3.6918662965200353
6090,8,0.9400000000000012,2,4,3.6918662965200353
6091,8,0.7300000000000004,2,4,3.6918662965200353
6092,8,0.7899999999999991,2,4,3.6918662965200353
6093,8,1.0600000000000025,2,4,3.6918662965200353
6094,8,0.8000000000000043,2,4,3.6918662965200353
6095,8,0.7600000000000051,2,4,3.6918662965200353
6150,8,1.38,2,2,3.780823470750346
6151,8,1.2199999999999989,2,2,3.780823470750346
6152,8,1.1199999999999992,2,2,3.780823470750346
6153,8,1.120000000000001,2,2,3.780823470750346
6154,8,1.0300000000000011,2,2,3.780823470750346
6155,8,0.9600000000000009,2,2,3.780823470750346
6156,8,1.6499999999999986,2,2,3.780823470750346
6157,8,1.7200000000000024,2,2,3.780823470750346
6158,8,1.2899999999999991,2,2,3.780823470750346
6159,8,1.5399999999999991,2,2,3.780823470750346
6160,8,1.3999999999999986,2,2,3.780823470750346
6161,8,0.9299999999999996,2,2,3.780823470750346
6162,8,1.1499999999999986,2,2,3.780823470750346
6163,8,0.8100000000000023,2,2,3.780823470750346
6164,8,1.0700000000000005,2,2,3.780823470750346
6214,8,1.25,2,1,4.0271831002968765
6215,8,1.0399999999999991,2,1,4.0271831002968765
6216,8,1.5,2,1,4.0271831002968765
6217,8,1.2199999999999989,2,1,4.0271831002968765
6218,8,1.09,2,1,4.0271831002968765
6219,8,1.5199999999999996,2,1,4.0271831002968765
6220,8,1.84,2,1,4.0271831002968765
6221,8,1.75,2,1,4.0271831002968765
6222,8,1.519999999999996,2,1,4.0271831002968765
6223,8,1.019999999999996,2,1,4.0271831002968765
6224,8,2.0,2,1,4.0271831002968765
6225,8,1.4600000000000009,2,1,4.0271831002968765
6226,8,2.1000000000000014,2,1,4.0271831002968765
6227,8,2.1300000000000026,2,1,4.0271831002968765
6228,8,1.5699999999999932,2,1,4.0271831002968765
6229,8,1.8399999999999888,2,1,4.0271831002968765
6230,8,1.1299999999999957,2,1,4.0271831002968765
6060,8,0.7199999999999998,2,3,4.474877209522746
6061,8,1.009999999999999,2,3,4.474877209522746
6062,8,0.7700000000000014,2,3,4.474877209522746
6063,8,0.7599999999999998,2,3,4.474877209522746
6064,8,1.0700000000000005,2,3,4.474877209522746
6065,8,0.7100000000000009,2,3,4.474877209522746
6066,8,0.5899999999999999,2,3,4.474877209522746
6067,8,0.8399999999999999,2,3,4.474877209522746
6068,8,1.0599999999999987,2,3,4.474877209522746
6069,8,1.3500000000000014,2,3,4.474877209522746
6070,8,1.4100000000000037,2,3,4.474877209522746
6071,8,0.5799999999999983,2,3,4.474877209522746
6072,8,1.1400000000000006,2,3,4.474877209522746
6073,8,0.6499999999999986,2,3,4.474877209522746
6074,8,0.6599999999999966,2,3,4.474877209522746
6075,8,0.6600000000000037,2,3,4.474877209522746
6076,8,0.9200000000000016,2,3,4.474877209522746
6077,8,0.759999999999998,2,3,4.474877209522746
6078,8,0.6799999999999997,2,3,4.474877209522746
6079,8,1.0999999999999943,2,3,4.474877209522746
