Unnamed: 0,Participant,MT,strategy,repetition,IDe
1834,6,0.8400000000000001,4,1,5.229804455179522
1835,6,1.9099999999999997,4,1,5.229804455179522
1836,6,2.02,4,1,5.229804455179522
1837,6,1.6199999999999992,4,1,5.229804455179522
1838,6,2.0100000000000016,4,1,5.229804455179522
1839,6,2.009999999999998,4,1,5.229804455179522
1840,6,2.460000000000001,4,1,5.229804455179522
1841,6,1.7899999999999991,4,1,5.229804455179522
1842,6,1.4699999999999989,4,1,5.229804455179522
1843,6,1.9600000000000009,4,1,5.229804455179522
1844,6,2.25,4,1,5.229804455179522
1845,6,2.8599999999999994,4,1,5.229804455179522
1846,6,1.93,4,1,5.229804455179522
1847,6,2.269999999999996,4,1,5.229804455179522
1848,6,1.6899999999999975,4,1,5.229804455179522
1849,6,1.8299999999999983,4,1,5.229804455179522
1929,6,1.2999999999999998,4,5,5.984836207924573
1930,6,0.8599999999999994,4,5,5.984836207924573
1931,6,1.0699999999999985,4,5,5.984836207924573
1932,6,1.3900000000000006,4,5,5.984836207924573
1933,6,0.8300000000000001,4,5,5.984836207924573
1934,6,1.6799999999999995,4,5,5.984836207924573
1935,6,1.1799999999999995,4,5,5.984836207924573
1936,6,0.9600000000000009,4,5,5.984836207924573
1937,6,0.75,4,5,5.984836207924573
1938,6,1.4199999999999982,4,5,5.984836207924573
1939,6,1.7199999999999989,4,5,5.984836207924573
1940,6,1.5700000000000005,4,5,5.984836207924573
1941,6,1.0600000000000025,4,5,5.984836207924573
1942,6,1.8699999999999972,4,5,5.984836207924573
1943,6,0.7299999999999969,4,5,5.984836207924573
1850,6,1.47,4,3,6.869516085939714
1851,6,1.8500000000000003,4,3,6.869516085939714
1852,6,0.6799999999999997,4,3,6.869516085939714
1853,6,1.2299999999999986,4,3,6.869516085939714
1854,6,0.92,4,3,6.869516085939714
1855,6,1.2199999999999989,4,3,6.869516085939714
1856,6,1.4299999999999995,4,3,6.869516085939714
1857,6,1.7600000000000016,4,3,6.869516085939714
1858,6,1.4800000000000004,4,3,6.869516085939714
1859,6,1.150000000000002,4,3,6.869516085939714
1860,6,1.2499999999999964,4,3,6.869516085939714
1861,6,1.0500000000000045,4,3,6.869516085939714
1862,6,1.2600000000000051,4,3,6.869516085939714
1863,6,2.43,4,3,6.869516085939714
1864,6,1.7199999999999989,4,3,6.869516085939714
1865,6,1.509999999999998,4,3,6.869516085939714
1770,6,1.5000000000000004,4,4,7.81572566085129
1771,6,1.6400000000000006,4,4,7.81572566085129
1772,6,2.130000000000001,4,4,7.81572566085129
1773,6,1.8900000000000008,4,4,7.81572566085129
1774,6,1.59,4,4,7.81572566085129
1775,6,1.5,4,4,7.81572566085129
1776,6,1.4399999999999975,4,4,7.81572566085129
1777,6,1.8199999999999967,4,4,7.81572566085129
1778,6,1.5700000000000005,4,4,7.81572566085129
1779,6,2.0600000000000023,4,4,7.81572566085129
1780,6,1.6899999999999975,4,4,7.81572566085129
1781,6,2.289999999999999,4,4,7.81572566085129
1782,6,2.0799999999999983,4,4,7.81572566085129
1783,6,1.279999999999994,4,4,7.81572566085129
1784,6,1.6599999999999966,4,4,7.81572566085129
1785,6,1.3900000000000006,4,4,7.81572566085129
1549,6,1.66,4,2,7.948246539986833
1550,6,1.3200000000000005,4,2,7.948246539986833
1551,6,1.950000000000001,4,2,7.948246539986833
1552,6,1.4700000000000006,4,2,7.948246539986833
1553,6,1.9800000000000004,4,2,7.948246539986833
1554,6,2.2900000000000027,4,2,7.948246539986833
1555,6,1.5800000000000018,4,2,7.948246539986833
1556,6,1.620000000000001,4,2,7.948246539986833
1557,6,1.9800000000000004,4,2,7.948246539986833
1558,6,2.140000000000001,4,2,7.948246539986833
1559,6,1.7800000000000011,4,2,7.948246539986833
1560,6,1.6400000000000006,4,2,7.948246539986833
1561,6,2.0600000000000023,4,2,7.948246539986833
1562,6,1.0899999999999963,4,2,7.948246539986833
1563,6,1.6300000000000026,4,2,7.948246539986833
