"",Participant,MT,strategy,repetition,IDe
1137,10,1.7100000000000004,5,4,7.572341342708332
1138,10,2.9799999999999995,5,4,7.572341342708332
1139,10,1.370000000000001,5,4,7.572341342708332
1140,10,1.6000000000000014,5,4,7.572341342708332
1141,10,2.1900000000000013,5,4,7.572341342708332
1142,10,1.7600000000000016,5,4,7.572341342708332
1143,10,1.629999999999999,5,4,7.572341342708332
1144,10,1.4100000000000001,5,4,7.572341342708332
1145,10,1.3400000000000034,5,4,7.572341342708332
1146,10,2.030000000000001,5,4,7.572341342708332
1147,10,2.700000000000003,5,4,7.572341342708332
1148,10,1.3500000000000014,5,4,7.572341342708332
1149,10,1.7299999999999969,5,4,7.572341342708332
1150,10,1.9500000000000028,5,4,7.572341342708332
1151,10,1.2800000000000011,5,4,7.572341342708332
1152,10,1.5100000000000051,5,4,7.572341342708332
1153,10,1.4500000000000002,3,2,4.654203841852181
1154,10,1.13,3,2,4.654203841852181
1155,10,1.2400000000000002,3,2,4.654203841852181
1156,10,1.450000000000001,3,2,4.654203841852181
1157,10,0.9299999999999997,3,2,4.654203841852181
1158,10,1.360000000000003,3,2,4.654203841852181
1159,10,1.1699999999999982,3,2,4.654203841852181
1160,10,0.6099999999999994,3,2,4.654203841852181
1161,10,0.5599999999999987,3,2,4.654203841852181
1162,10,0.990000000000002,3,2,4.654203841852181
1163,10,0.740000000000002,3,2,4.654203841852181
1164,10,1.2000000000000028,3,2,4.654203841852181
1165,10,1.2899999999999991,3,2,4.654203841852181
1166,10,1.0899999999999963,3,2,4.654203841852181
1167,10,1.269999999999996,3,2,4.654203841852181
1168,10,1.1799999999999997,3,2,4.654203841852181
1169,10,0.7899999999999991,3,2,4.654203841852181
1170,10,0.45999999999999996,1,5,2.8432501988314542
1171,10,0.5900000000000003,1,5,2.8432501988314542
1172,10,0.4400000000000004,1,5,2.8432501988314542
1173,10,0.4899999999999993,1,5,2.8432501988314542
1174,10,0.9000000000000004,1,5,2.8432501988314542
1175,10,0.8900000000000006,1,5,2.8432501988314542
1176,10,0.5300000000000011,1,5,2.8432501988314542
1177,10,0.75,1,5,2.8432501988314542
1178,10,0.8999999999999986,1,5,2.8432501988314542
1179,10,1.0300000000000011,1,5,2.8432501988314542
1180,10,0.9199999999999982,1,5,2.8432501988314542
1181,10,0.9099999999999966,1,5,2.8432501988314542
1182,10,0.8699999999999974,1,5,2.8432501988314542
1183,10,0.7699999999999996,1,5,2.8432501988314542
1184,10,0.769999999999996,1,5,2.8432501988314542
1185,10,0.7299999999999969,1,5,2.8432501988314542
1186,10,3.56,5,1,7.964418781321423
1187,10,4.18,5,1,7.964418781321423
1188,10,1.9199999999999982,5,1,7.964418781321423
1189,10,2.1400000000000006,5,1,7.964418781321423
1190,10,2.7900000000000027,5,1,7.964418781321423
1191,10,2.730000000000004,5,1,7.964418781321423
1192,10,2.460000000000001,5,1,7.964418781321423
1193,10,4.369999999999997,5,1,7.964418781321423
1194,10,4.579999999999998,5,1,7.964418781321423
1195,10,2.489999999999995,5,1,7.964418781321423
1196,10,2.1600000000000037,5,1,7.964418781321423
1197,10,3.6499999999999915,5,1,7.964418781321423
1198,10,1.5,5,1,7.964418781321423
1199,10,3.010000000000005,5,1,7.964418781321423
1200,10,2.1099999999999994,5,1,7.964418781321423
1201,10,0.97,2,3,5.115504812656123
1202,10,1.0299999999999994,2,3,5.115504812656123
1203,10,1.2400000000000002,2,3,5.115504812656123
1204,10,1.1799999999999997,2,3,5.115504812656123
1205,10,0.9600000000000009,2,3,5.115504812656123
1206,10,1.3500000000000014,2,3,5.115504812656123
1207,10,0.9499999999999993,2,3,5.115504812656123
1208,10,0.9800000000000004,2,3,5.115504812656123
1209,10,0.6699999999999982,2,3,5.115504812656123
1210,10,1.3900000000000006,2,3,5.115504812656123
1211,10,1.3999999999999986,2,3,5.115504812656123
