Unnamed: 0,Participant,MT,strategy,repetition,IDe
2893,1,0.5499999999999999,1,2,2.042391421298776
2894,1,1.0599999999999996,1,2,2.042391421298776
2895,1,0.8399999999999999,1,2,2.042391421298776
2896,1,1.16,1,2,2.042391421298776
2897,1,0.8399999999999999,1,2,2.042391421298776
2898,1,0.6799999999999997,1,2,2.042391421298776
2899,1,0.7300000000000004,1,2,2.042391421298776
2900,1,0.8900000000000006,1,2,2.042391421298776
2901,1,0.8900000000000006,1,2,2.042391421298776
2902,1,0.8499999999999979,1,2,2.042391421298776
2903,1,0.5999999999999979,1,2,2.042391421298776
2904,1,0.7600000000000051,1,2,2.042391421298776
2905,1,0.4699999999999988,1,2,2.042391421298776
2906,1,0.8500000000000014,1,2,2.042391421298776
2908,1,0.6900000000000048,1,2,2.042391421298776
2973,1,0.6099999999999999,1,1,2.209052195078353
2974,1,0.6400000000000006,1,1,2.209052195078353
2975,1,0.6999999999999993,1,1,2.209052195078353
2976,1,0.5700000000000003,1,1,2.209052195078353
2977,1,0.4900000000000002,1,1,2.209052195078353
2978,1,0.6099999999999994,1,1,2.209052195078353
2979,1,0.5100000000000016,1,1,2.209052195078353
2980,1,0.3499999999999978,1,1,2.209052195078353
2981,1,0.7199999999999989,1,1,2.209052195078353
2982,1,0.5300000000000011,1,1,2.209052195078353
2983,1,0.3999999999999986,1,1,2.209052195078353
2984,1,0.5200000000000031,1,1,2.209052195078353
2985,1,0.6200000000000045,1,1,2.209052195078353
2986,1,0.4099999999999966,1,1,2.209052195078353
2987,1,0.4699999999999988,1,1,2.209052195078353
2988,1,0.5499999999999972,1,1,2.209052195078353
2925,1,0.9600000000000002,1,3,2.2156918224065483
2926,1,0.9000000000000004,1,3,2.2156918224065483
2927,1,0.7900000000000009,1,3,2.2156918224065483
2928,1,0.8300000000000001,1,3,2.2156918224065483
2929,1,0.7199999999999989,1,3,2.2156918224065483
2930,1,0.8900000000000006,1,3,2.2156918224065483
2931,1,0.7100000000000009,1,3,2.2156918224065483
2932,1,1.0499999999999972,1,3,2.2156918224065483
2933,1,1.1999999999999993,1,3,2.2156918224065483
2934,1,1.0300000000000011,1,3,2.2156918224065483
2935,1,0.5,1,3,2.2156918224065483
2936,1,0.6999999999999957,1,3,2.2156918224065483
2937,1,1.0300000000000011,1,3,2.2156918224065483
2938,1,0.8000000000000043,1,3,2.2156918224065483
2939,1,0.7099999999999937,1,3,2.2156918224065483
2940,1,1.1899999999999975,1,3,2.2156918224065483
3085,1,1.8600000000000003,3,4,2.684641497633023
3086,1,1.0099999999999998,3,4,2.684641497633023
3087,1,1.2599999999999998,3,4,2.684641497633023
3088,1,1.2300000000000004,3,4,2.684641497633023
3089,1,1.1300000000000008,3,4,2.684641497633023
3090,1,1.2899999999999991,3,4,2.684641497633023
3091,1,1.25,3,4,2.684641497633023
3092,1,1.7300000000000004,3,4,2.684641497633023
3093,1,1.120000000000001,3,4,2.684641497633023
3094,1,1.400000000000002,3,4,2.684641497633023
3095,1,1.5700000000000005,3,4,2.684641497633023
3096,1,1.240000000000002,3,4,2.684641497633023
3097,1,1.6200000000000043,3,4,2.684641497633023
3098,1,1.3599999999999994,3,4,2.684641497633023
3099,1,1.5900000000000034,3,4,2.684641497633023
3100,1,1.1199999999999974,3,4,2.684641497633023
3101,1,0.759999999999998,3,4,2.684641497633023
3134,1,0.8599999999999999,2,1,3.0581002493015244
3136,1,0.450000000000001,2,1,3.0581002493015244
3137,1,0.5500000000000007,2,1,3.0581002493015244
3138,1,0.6900000000000013,2,1,3.0581002493015244
3139,1,0.4800000000000004,2,1,3.0581002493015244
3140,1,0.5800000000000018,2,1,3.0581002493015244
3141,1,1.0399999999999991,2,1,3.0581002493015244
3142,1,0.7800000000000011,2,1,3.0581002493015244
3143,1,1.0700000000000005,2,1,3.0581002493015244
3144,1,0.6799999999999997,2,1,3.0581002493015244
3145,1,0.75,2,1,3.0581002493015244
3146,1,0.8400000000000034,2,1,3.0581002493015244
3147,1,0.6499999999999986,2,1,3.0581002493015244
3148,1,0.6199999999999974,2,1,3.0581002493015244
3149,1,0.8800000000000026,2,1,3.0581002493015244
2941,1,0.9000000000000001,1,4,3.1100331703214223
2942,1,1.02,1,4,3.1100331703214223
2943,1,0.8399999999999999,1,4,3.1100331703214223
2944,1,0.6799999999999997,1,4,3.1100331703214223
2945,1,0.4299999999999997,1,4,3.1100331703214223
2946,1,0.9400000000000012,1,4,3.1100331703214223
2947,1,1.25,1,4,3.1100331703214223
2948,1,1.2100000000000009,1,4,3.1100331703214223
2949,1,1.34,1,4,3.1100331703214223
2950,1,1.5500000000000007,1,4,3.1100331703214223
2951,1,0.9800000000000004,1,4,3.1100331703214223
2952,1,0.990000000000002,1,4,3.1100331703214223
2953,1,1.0,1,4,3.1100331703214223
2954,1,0.9500000000000028,1,4,3.1100331703214223
2955,1,1.0,1,4,3.1100331703214223
2956,1,1.0499999999999972,1,4,3.1100331703214223
2764,1,0.88,1,5,3.6487943162787326
2765,1,0.7899999999999996,1,5,3.6487943162787326
2766,1,1.0200000000000005,1,5,3.6487943162787326
2767,1,1.0500000000000007,1,5,3.6487943162787326
2768,1,0.8100000000000005,1,5,3.6487943162787326
2769,1,1.179999999999998,1,5,3.6487943162787326
2770,1,0.6900000000000013,1,5,3.6487943162787326
2771,1,0.8499999999999979,1,5,3.6487943162787326
2773,1,0.8200000000000003,1,5,3.6487943162787326
2774,1,0.8900000000000006,1,5,3.6487943162787326
2775,1,0.3999999999999986,1,5,3.6487943162787326
2776,1,0.8299999999999983,1,5,3.6487943162787326
2777,1,0.6900000000000048,1,5,3.6487943162787326
2778,1,0.8399999999999963,1,5,3.6487943162787326
2779,1,0.9499999999999956,1,5,3.6487943162787326
3053,1,0.6800000000000002,2,2,3.809270082642274
3054,1,0.8899999999999997,2,2,3.809270082642274
3055,1,0.5600000000000005,2,2,3.809270082642274
3056,1,0.5399999999999991,2,2,3.809270082642274
3057,1,0.8399999999999999,2,2,3.809270082642274
3058,1,1.0700000000000005,2,2,3.809270082642274
3059,1,0.8399999999999999,2,2,3.809270082642274
3060,1,0.8999999999999986,2,2,3.809270082642274
3061,1,0.6999999999999993,2,2,3.809270082642274
3062,1,0.7899999999999991,2,2,3.809270082642274
3063,1,0.7000000000000028,2,2,3.809270082642274
3064,1,0.5500000000000043,2,2,3.809270082642274
3065,1,0.4100000000000037,2,2,3.809270082642274
3066,1,0.6799999999999997,2,2,3.809270082642274
3067,1,0.759999999999998,2,2,3.809270082642274
3068,1,0.7800000000000011,2,2,3.809270082642274
3118,1,1.17,3,5,3.9041308576990152
3119,1,1.4800000000000004,3,5,3.9041308576990152
3120,1,1.1899999999999995,3,5,3.9041308576990152
3121,1,1.0099999999999998,3,5,3.9041308576990152
3122,1,1.2599999999999998,3,5,3.9041308576990152
3123,1,1.1399999999999988,3,5,3.9041308576990152
3124,1,0.9699999999999988,3,5,3.9041308576990152
3125,1,1.1099999999999994,3,5,3.9041308576990152
3126,1,1.099999999999998,3,5,3.9041308576990152
3127,1,1.2100000000000009,3,5,3.9041308576990152
3128,1,1.2600000000000016,3,5,3.9041308576990152
3129,1,1.5799999999999983,3,5,3.9041308576990152
3130,1,1.0999999999999943,3,5,3.9041308576990152
3131,1,1.1499999999999986,3,5,3.9041308576990152
3132,1,0.8699999999999974,3,5,3.9041308576990152
3133,1,0.7100000000000009,3,5,3.9041308576990152
2780,1,2.08,4,1,4.207077543631252
2781,1,1.9799999999999995,4,1,4.207077543631252
2782,1,0.8399999999999999,4,1,4.207077543631252
2783,1,1.5299999999999994,4,1,4.207077543631252
2784,1,0.879999999999999,4,1,4.207077543631252
2785,1,0.7799999999999976,4,1,4.207077543631252
2786,1,1.4499999999999993,4,1,4.207077543631252
2787,1,1.490000000000002,4,1,4.207077543631252
2788,1,1.5399999999999991,4,1,4.207077543631252
2789,1,0.5499999999999972,4,1,4.207077543631252
2790,1,0.8900000000000006,4,1,4.207077543631252
2791,1,0.8599999999999994,4,1,4.207077543631252
2792,1,1.230000000000004,4,1,4.207077543631252
2793,1,1.1100000000000063,4,1,4.207077543631252
2794,1,1.0899999999999963,4,1,4.207077543631252
2795,1,0.9300000000000068,4,1,4.207077543631252
2796,1,1.2299999999999969,4,1,4.207077543631252
2877,1,1.02,2,3,4.618106338983693
2878,1,0.5100000000000002,2,3,4.618106338983693
2879,1,0.92,2,3,4.618106338983693
2880,1,1.2300000000000004,2,3,4.618106338983693
2881,1,1.1999999999999993,2,3,4.618106338983693
2882,1,1.41,2,3,4.618106338983693
2883,1,1.3900000000000006,2,3,4.618106338983693
