participant,set,strategy,ID,IDe,MT,A,W
1,39,0,4.142957953842043,3.861484790810025,0.652832,400,24
1,39,0,4.142957953842043,3.861484790810025,0.5727539,400,24
1,39,0,4.142957953842043,3.861484790810025,0.800293,400,24
1,39,0,4.142957953842043,3.861484790810025,0.9064940999999999,400,24
1,39,0,4.142957953842043,3.861484790810025,0.6262207,400,24
1,39,0,4.142957953842043,3.861484790810025,0.6923828000000001,400,24
1,39,0,4.142957953842043,3.861484790810025,0.7600098000000001,400,24
1,39,0,4.142957953842043,3.861484790810025,0.854248,400,24
1,39,0,4.142957953842043,3.861484790810025,0.8000488,400,24
1,39,0,4.142957953842043,3.861484790810025,0.7875977,400,24
1,39,0,4.142957953842043,3.861484790810025,0.7729491999999999,400,24
1,39,0,4.142957953842043,3.861484790810025,0.9335938,400,24
1,39,0,4.142957953842043,3.861484790810025,0.5598145,400,24
1,39,0,4.142957953842043,3.861484790810025,0.7470703000000001,400,24
1,39,0,4.142957953842043,4.275657408633043,0.5874023,400,24
1,39,0,4.142957953842043,4.275657408633043,0.6269531,400,24
1,39,0,4.142957953842043,4.275657408633043,0.6271973000000001,400,24
1,39,0,4.142957953842043,4.275657408633043,0.7199707,400,24
1,39,0,4.142957953842043,4.275657408633043,0.6674805,400,24
1,39,0,4.142957953842043,4.275657408633043,0.6928711,400,24
1,39,0,4.142957953842043,4.275657408633043,0.7875977,400,24
1,39,0,4.142957953842043,4.275657408633043,0.7468262,400,24
1,39,0,4.142957953842043,4.275657408633043,0.7873535,400,24
1,39,0,4.142957953842043,4.275657408633043,0.6665039,400,24
1,39,0,4.142957953842043,4.275657408633043,0.734375,400,24
1,39,0,4.142957953842043,4.275657408633043,0.786377,400,24
1,39,0,4.142957953842043,4.275657408633043,0.7341309,400,24
1,39,0,4.142957953842043,4.275657408633043,0.7866211,400,24
1,39,0,4.142957953842043,4.275657408633043,0.7866211,400,24
1,39,0,4.142957953842043,4.275657408633043,0.6672363,400,24
1,39,0,4.142957953842043,4.275657408633043,0.7731934,400,24
1,39,0,4.142957953842043,4.275657408633043,0.5866699000000001,400,24
1,39,0,4.142957953842043,4.275657408633043,0.6413574000000001,400,24
1,39,0,4.142957953842043,4.275657408633043,0.6132813,400,24
1,40,1,4.142957953842043,4.725728841430481,0.9999084,400,24
1,40,1,4.142957953842043,4.725728841430481,0.9596252000000001,400,24
1,40,1,4.142957953842043,4.725728841430481,0.9076538000000001,400,24
1,40,1,4.142957953842043,4.725728841430481,1.092163,400,24
1,40,1,4.142957953842043,4.725728841430481,1.121063,400,24
1,40,1,4.142957953842043,4.725728841430481,1.013306,400,24
1,40,1,4.142957953842043,4.725728841430481,1.0147709999999999,400,24
1,40,1,4.142957953842043,4.725728841430481,0.9866943000000001,400,24
1,40,1,4.142957953842043,4.725728841430481,0.9321594000000001,400,24
1,40,1,4.142957953842043,4.725728841430481,0.9081116,400,24
1,40,1,4.142957953842043,4.725728841430481,0.9736328000000002,400,24
1,40,1,4.142957953842043,4.725728841430481,0.9869690000000001,400,24
1,40,1,4.142957953842043,4.725728841430481,0.8531189,400,24
1,40,1,4.142957953842043,4.725728841430481,0.8668823,400,24
1,40,1,4.142957953842043,4.725728841430481,1.080994,400,24
1,40,1,4.142957953842043,4.725728841430481,0.9346924000000001,400,24
1,40,1,4.142957953842043,4.725728841430481,1.132751,400,24
1,40,1,4.142957953842043,4.725728841430481,1.0011290000000002,400,24
1,40,1,4.142957953842043,4.725728841430481,1.132599,400,24
1,40,1,4.142957953842043,4.725728841430481,0.8146057,400,24
1,40,1,4.142957953842043,4.725728841430481,0.7734985,400,24
1,40,1,4.142957953842043,4.805351714805146,1.0272219999999999,400,24
1,40,1,4.142957953842043,4.805351714805146,0.9595031999999999,400,24
1,40,1,4.142957953842043,4.805351714805146,1.04071,400,24
1,40,1,4.142957953842043,4.805351714805146,0.9602356,400,24
1,40,1,4.142957953842043,4.805351714805146,0.747406,400,24
1,40,1,4.142957953842043,4.805351714805146,0.9341431,400,24
1,40,1,4.142957953842043,4.805351714805146,0.7997131,400,24
1,40,1,4.142957953842043,4.805351714805146,0.8278503,400,24
1,40,1,4.142957953842043,4.805351714805146,0.9997864,400,24
1,40,1,4.142957953842043,4.805351714805146,1.052948,400,24
1,40,1,4.142957953842043,4.805351714805146,0.9211425999999999,400,24
1,40,1,4.142957953842043,4.805351714805146,0.9871521000000001,400,24
1,40,1,4.142957953842043,4.805351714805146,0.9205933000000001,400,24
1,40,1,4.142957953842043,4.805351714805146,0.7595215,400,24
1,40,1,4.142957953842043,4.805351714805146,1.133728,400,24
1,40,1,4.142957953842043,4.805351714805146,0.9338379000000001,400,24
1,40,1,4.142957953842043,4.805351714805146,0.9598999,400,24
1,40,1,4.142957953842043,4.805351714805146,0.8540039,400,24
1,40,1,4.142957953842043,4.805351714805146,0.8135376,400,24
1,40,1,4.142957953842043,4.805351714805146,1.173218,400,24
1,40,1,4.142957953842043,4.7278106910492035,1.146393,400,24
1,40,1,4.142957953842043,4.7278106910492035,0.9347534,400,24
1,40,1,4.142957953842043,4.7278106910492035,1.186676,400,24
1,40,1,4.142957953842043,4.7278106910492035,0.8007506999999999,400,24
1,40,1,4.142957953842043,4.7278106910492035,1.1192469999999999,400,24
1,40,1,4.142957953842043,4.7278106910492035,0.8813324,400,24
1,40,1,4.142957953842043,4.7278106910492035,1.052917,400,24
1,40,1,4.142957953842043,4.7278106910492035,0.9626312,400,24
1,40,1,4.142957953842043,4.7278106910492035,1.01178,400,24
1,40,1,4.142957953842043,4.7278106910492035,0.8270110999999999,400,24
1,40,1,4.142957953842043,4.7278106910492035,0.8941498,400,24
1,40,1,4.142957953842043,4.7278106910492035,0.8668365,400,24
1,40,1,4.142957953842043,4.7278106910492035,0.8402405000000001,400,24
1,40,1,4.142957953842043,4.7278106910492035,0.7862395999999999,400,24
1,40,1,4.142957953842043,4.7278106910492035,0.8011017,400,24
1,40,1,4.142957953842043,4.7278106910492035,0.8805084000000001,400,24
1,40,1,4.142957953842043,4.7278106910492035,0.8124847,400,24
1,40,1,4.142957953842043,4.7278106910492035,0.8809051999999999,400,24
1,40,1,4.142957953842043,4.7278106910492035,0.8135834,400,24
1,40,1,4.142957953842043,4.7278106910492035,0.9465485,400,24
1,40,1,4.142957953842043,4.7278106910492035,0.9600371999999999,400,24
1,41,2,4.142957953842043,4.910799446392867,1.054443,400,24
1,41,2,4.142957953842043,4.910799446392867,0.7857666,400,24
1,41,2,4.142957953842043,4.910799446392867,1.067017,400,24
1,41,2,4.142957953842043,4.910799446392867,1.053711,400,24
1,41,2,4.142957953842043,4.910799446392867,1.080444,400,24
1,41,2,4.142957953842043,4.910799446392867,1.0004879999999998,400,24
1,41,2,4.142957953842043,4.910799446392867,1.079834,400,24
1,41,2,4.142957953842043,4.910799446392867,1.133789,400,24
1,41,2,4.142957953842043,4.910799446392867,1.014282,400,24
1,41,2,4.142957953842043,4.910799446392867,1.013184,400,24
1,41,2,4.142957953842043,4.910799446392867,0.973999,400,24
1,41,2,4.142957953842043,4.910799446392867,1.040283,400,24
1,41,2,4.142957953842043,4.910799446392867,1.040894,400,24
1,41,2,4.142957953842043,4.910799446392867,1.079468,400,24
1,41,2,4.142957953842043,4.910799446392867,1.147705,400,24
1,41,2,4.142957953842043,4.910799446392867,1.2261959999999998,400,24
1,41,2,4.142957953842043,4.910799446392867,1.160767,400,24
1,41,2,4.142957953842043,4.910799446392867,0.9342040999999999,400,24
1,41,2,4.142957953842043,4.910799446392867,0.9464111,400,24
1,41,2,4.142957953842043,4.910799446392867,0.9735107,400,24
1,41,2,4.142957953842043,4.732002171366164,0.9726563,400,24
1,41,2,4.142957953842043,4.732002171366164,0.9597167999999999,400,24
1,41,2,4.142957953842043,4.732002171366164,0.9996338,400,24
1,41,2,4.142957953842043,4.732002171366164,1.266846,400,24
1,41,2,4.142957953842043,4.732002171366164,1.1073,400,24
1,41,2,4.142957953842043,4.732002171366164,1.240234,400,24
1,41,2,4.142957953842043,4.732002171366164,1.040894,400,24
1,41,2,4.142957953842043,4.732002171366164,1.014893,400,24
1,41,2,4.142957953842043,4.732002171366164,1.0113530000000002,400,24
1,41,2,4.142957953842043,4.732002171366164,1.0272219999999999,400,24
1,41,2,4.142957953842043,4.732002171366164,1.134033,400,24
1,41,2,4.142957953842043,4.732002171366164,1.0667719999999998,400,24
1,41,2,4.142957953842043,4.732002171366164,0.93396,400,24
1,41,2,4.142957953842043,4.732002171366164,0.9605713,400,24
1,41,2,4.142957953842043,4.732002171366164,0.9328613000000001,400,24
1,41,2,4.142957953842043,4.732002171366164,0.934082,400,24
1,41,2,4.142957953842043,4.732002171366164,1.0802,400,24
1,41,2,4.142957953842043,4.732002171366164,0.9334716999999999,400,24
1,41,2,4.142957953842043,4.732002171366164,0.9334716999999999,400,24
1,41,2,4.142957953842043,4.732002171366164,1.027466,400,24
1,41,2,4.142957953842043,4.732002171366164,0.973877,400,24
1,41,2,4.142957953842043,5.582733702838814,0.9068603999999999,400,24
1,41,2,4.142957953842043,5.582733702838814,0.9744873,400,24
1,41,2,4.142957953842043,5.582733702838814,1.0660399999999999,400,24
1,41,2,4.142957953842043,5.582733702838814,1.067627,400,24
1,41,2,4.142957953842043,5.582733702838814,1.681152,400,24
1,41,2,4.142957953842043,5.582733702838814,1.105957,400,24
1,41,2,4.142957953842043,5.582733702838814,1.040405,400,24
1,41,2,4.142957953842043,5.582733702838814,1.0268549999999999,400,24
1,41,2,4.142957953842043,5.582733702838814,1.094971,400,24
1,41,2,4.142957953842043,5.582733702838814,1.132935,400,24
1,41,2,4.142957953842043,5.582733702838814,1.1602780000000001,400,24
1,41,2,4.142957953842043,5.582733702838814,1.146729,400,24
1,41,2,4.142957953842043,5.582733702838814,1.027466,400,24
1,41,2,4.142957953842043,5.582733702838814,1.0668950000000001,400,24
1,41,2,4.142957953842043,5.582733702838814,1.081299,400,24
1,41,2,4.142957953842043,5.582733702838814,1.013184,400,24
1,41,2,4.142957953842043,5.582733702838814,1.093018,400,24
1,41,2,4.142957953842043,5.582733702838814,1.1995850000000001,400,24
1,41,2,4.142957953842043,5.582733702838814,1.107178,400,24
1,41,2,4.142957953842043,5.582733702838814,1.080444,400,24
2,42,0,4.142957953842043,4.967212395627533,0.8270264,400,24
2,42,0,4.142957953842043,4.967212395627533,0.8148193,400,24
2,42,0,4.142957953842043,4.967212395627533,0.8378905999999999,400,24
2,42,0,4.142957953842043,4.967212395627533,0.9886475,400,24
2,42,0,4.142957953842043,4.967212395627533,1.039185,400,24
2,42,0,4.142957953842043,4.967212395627533,0.934082,400,24
2,42,0,4.142957953842043,4.967212395627533,0.9335938,400,24
2,42,0,4.142957953842043,4.967212395627533,0.9993896000000001,400,24
2,42,0,4.142957953842043,4.967212395627533,0.9484863000000001,400,24
2,42,0,4.142957953842043,4.967212395627533,0.8657226999999998,400,24
2,42,0,4.142957953842043,4.967212395627533,0.9207764,400,24
2,42,0,4.142957953842043,4.967212395627533,0.9213867,400,24
2,42,0,4.142957953842043,4.967212395627533,1.078857,400,24
2,42,0,4.142957953842043,4.967212395627533,0.9349365,400,24
2,42,0,4.142957953842043,4.967212395627533,0.7598876999999999,400,24
2,42,0,4.142957953842043,4.967212395627533,0.800415,400,24
2,42,0,4.142957953842043,4.967212395627533,0.9190674000000001,400,24
2,42,0,4.142957953842043,4.967212395627533,0.8669434000000001,400,24
2,42,0,4.142957953842043,4.967212395627533,0.7867432,400,24
2,42,0,4.142957953842043,4.967212395627533,0.8818359,400,24
2,42,0,4.142957953842043,4.325272847872707,0.7851563,400,24
2,42,0,4.142957953842043,4.325272847872707,0.8809814,400,24
2,42,0,4.142957953842043,4.325272847872707,0.9589844000000001,400,24
2,42,0,4.142957953842043,4.325272847872707,0.9748535,400,24
2,42,0,4.142957953842043,4.325272847872707,0.9486084000000001,400,24
2,42,0,4.142957953842043,4.325272847872707,0.9584961,400,24
2,42,0,4.142957953842043,4.325272847872707,0.9190674000000001,400,24
2,42,0,4.142957953842043,4.325272847872707,0.8282470999999999,400,24
2,42,0,4.142957953842043,4.325272847872707,0.7990723000000001,400,24
2,42,0,4.142957953842043,4.325272847872707,0.9338379000000001,400,24
2,42,0,4.142957953842043,4.325272847872707,1.040283,400,24
2,42,0,4.142957953842043,4.325272847872707,0.9207764,400,24
2,42,0,4.142957953842043,4.325272847872707,0.8531494000000001,400,24
2,42,0,4.142957953842043,4.325272847872707,0.8143311,400,24
2,42,0,4.142957953842043,4.325272847872707,0.866333,400,24
2,42,0,4.142957953842043,4.325272847872707,0.8671875,400,24
2,42,0,4.142957953842043,4.325272847872707,0.8253174000000001,400,24
2,42,0,4.142957953842043,4.325272847872707,1.0271,400,24
2,42,0,4.142957953842043,4.325272847872707,0.9735107,400,24
2,42,0,4.142957953842043,4.325272847872707,0.8935546999999998,400,24
2,42,0,4.142957953842043,4.325272847872707,0.8007813,400,24
2,42,0,4.142957953842043,4.16595186745578,0.7196045,400,24
2,42,0,4.142957953842043,4.16595186745578,0.8529053,400,24
2,42,0,4.142957953842043,4.16595186745578,0.8284912,400,24
2,42,0,4.142957953842043,4.16595186745578,0.8387450999999999,400,24
2,42,0,4.142957953842043,4.16595186745578,0.7747803000000001,400,24
2,42,0,4.142957953842043,4.16595186745578,0.7724609,400,24
2,42,0,4.142957953842043,4.16595186745578,0.8951415999999999,400,24
2,42,0,4.142957953842043,4.16595186745578,0.7858887,400,24
2,42,0,4.142957953842043,4.16595186745578,0.7625732,400,24
2,42,0,4.142957953842043,4.16595186745578,0.6804199000000001,400,24
2,42,0,4.142957953842043,4.16595186745578,0.864502,400,24
2,42,0,4.142957953842043,4.16595186745578,0.8930664,400,24
2,42,0,4.142957953842043,4.16595186745578,1.095093,400,24
2,42,0,4.142957953842043,4.16595186745578,0.7617188,400,24
2,42,0,4.142957953842043,4.16595186745578,0.758667,400,24
2,42,0,4.142957953842043,4.16595186745578,0.8809814,400,24
2,42,0,4.142957953842043,4.16595186745578,0.7595215,400,24
2,42,0,4.142957953842043,4.16595186745578,0.9869385,400,24
2,42,0,4.142957953842043,4.16595186745578,0.8410645,400,24
2,42,0,4.142957953842043,4.16595186745578,0.9731445,400,24
2,42,0,4.142957953842043,4.16595186745578,0.8928223,400,24
2,43,1,4.142957953842043,4.809910930878105,1.067383,400,24
2,43,1,4.142957953842043,4.809910930878105,1.053833,400,24
2,43,1,4.142957953842043,4.809910930878105,0.9620361,400,24
2,43,1,4.142957953842043,4.809910930878105,1.0783690000000001,400,24
2,43,1,4.142957953842043,4.809910930878105,1.333801,400,24
2,43,1,4.142957953842043,4.809910930878105,0.9994506999999999,400,24
2,43,1,4.142957953842043,4.809910930878105,0.8667603000000002,400,24
2,43,1,4.142957953842043,4.809910930878105,1.041077,400,24
2,43,1,4.142957953842043,4.809910930878105,0.8809203999999999,400,24
2,43,1,4.142957953842043,4.809910930878105,0.882019,400,24
2,43,1,4.142957953842043,4.809910930878105,0.8250732,400,24
2,43,1,4.142957953842043,4.809910930878105,0.8254395,400,24
2,43,1,4.142957953842043,4.809910930878105,0.8266601999999998,400,24
2,43,1,4.142957953842043,4.809910930878105,0.8273925999999999,400,24
2,43,1,4.142957953842043,4.809910930878105,0.8929443000000001,400,24
2,43,1,4.142957953842043,4.809910930878105,0.9343261999999999,400,24
2,43,1,4.142957953842043,4.809910930878105,0.8399048000000001,400,24
2,43,1,4.142957953842043,4.809910930878105,0.9066771999999998,400,24
2,43,1,4.142957953842043,4.809910930878105,0.9885254000000001,400,24
2,43,1,4.142957953842043,4.809910930878105,0.9882813,400,24
2,43,1,4.142957953842043,5.0693020264816955,0.8815308000000001,400,24
2,43,1,4.142957953842043,5.0693020264816955,0.7056885,400,24
2,43,1,4.142957953842043,5.0693020264816955,1.1201780000000001,400,24
2,43,1,4.142957953842043,5.0693020264816955,1.012634,400,24
2,43,1,4.142957953842043,5.0693020264816955,0.8399658000000001,400,24
2,43,1,4.142957953842043,5.0693020264816955,0.961731,400,24
2,43,1,4.142957953842043,5.0693020264816955,0.8934325999999999,400,24
2,43,1,4.142957953842043,5.0693020264816955,0.8816528,400,24
2,43,1,4.142957953842043,5.0693020264816955,0.8256836,400,24
2,43,1,4.142957953842043,5.0693020264816955,0.907959,400,24
2,43,1,4.142957953842043,5.0693020264816955,1.011536,400,24
2,43,1,4.142957953842043,5.0693020264816955,0.8150024,400,24
2,43,1,4.142957953842043,5.0693020264816955,1.013428,400,24
2,43,1,4.142957953842043,5.0693020264816955,0.8804931999999999,400,24
2,43,1,4.142957953842043,5.0693020264816955,0.7865601,400,24
2,43,1,4.142957953842043,5.0693020264816955,0.9324341,400,24
2,43,1,4.142957953842043,5.0693020264816955,0.8566895,400,24
2,43,1,4.142957953842043,5.0693020264816955,0.87854,400,24
2,43,1,4.142957953842043,5.0693020264816955,0.8669434000000001,400,24
2,43,1,4.142957953842043,5.0693020264816955,1.079102,400,24
2,43,1,4.142957953842043,5.0693020264816955,1.042786,400,24
2,43,1,4.142957953842043,4.466376637312821,0.9480591,400,24
2,43,1,4.142957953842043,4.466376637312821,0.9337158000000001,400,24
2,43,1,4.142957953842043,4.466376637312821,0.9622803,400,24
2,43,1,4.142957953842043,4.466376637312821,0.9054565,400,24
2,43,1,4.142957953842043,4.466376637312821,1.1616819999999999,400,24
2,43,1,4.142957953842043,4.466376637312821,0.9713745,400,24
2,43,1,4.142957953842043,4.466376637312821,1.1732790000000002,400,24
2,43,1,4.142957953842043,4.466376637312821,0.6812134,400,24
2,43,1,4.142957953842043,4.466376637312821,1.0420530000000001,400,24
2,43,1,4.142957953842043,4.466376637312821,1.025513,400,24
2,43,1,4.142957953842043,4.466376637312821,0.8936768,400,24
2,43,1,4.142957953842043,4.466376637312821,0.8803711,400,24
2,43,1,4.142957953842043,4.466376637312821,0.9202271000000001,400,24
2,43,1,4.142957953842043,4.466376637312821,0.8948364,400,24
2,43,1,4.142957953842043,4.466376637312821,1.078125,400,24
2,43,1,4.142957953842043,4.466376637312821,0.8411865,400,24
2,43,1,4.142957953842043,4.466376637312821,0.947876,400,24
2,43,1,4.142957953842043,4.466376637312821,0.9862061,400,24
2,43,1,4.142957953842043,4.466376637312821,0.800354,400,24
2,43,1,4.142957953842043,4.466376637312821,0.7335815,400,24
2,43,1,4.142957953842043,4.466376637312821,0.9869995,400,24
2,43,1,4.142957953842043,4.466376637312821,0.90802,400,24
2,44,2,4.142957953842043,4.732829935065886,1.091797,400,24
2,44,2,4.142957953842043,4.732829935065886,0.9484863000000001,400,24
2,44,2,4.142957953842043,4.732829935065886,0.8425292999999999,400,24
2,44,2,4.142957953842043,4.732829935065886,1.011475,400,24
2,44,2,4.142957953842043,4.732829935065886,1.106934,400,24
2,44,2,4.142957953842043,4.732829935065886,1.160156,400,24
2,44,2,4.142957953842043,4.732829935065886,1.067383,400,24
2,44,2,4.142957953842043,4.732829935065886,0.8803711,400,24
2,44,2,4.142957953842043,4.732829935065886,0.8132324000000001,400,24
2,44,2,4.142957953842043,4.732829935065886,0.9086914,400,24
2,44,2,4.142957953842043,4.732829935065886,0.8120116999999999,400,24
2,44,2,4.142957953842043,4.732829935065886,1.013672,400,24
2,44,2,4.142957953842043,4.732829935065886,0.8933105,400,24
2,44,2,4.142957953842043,4.732829935065886,1.121338,400,24
2,44,2,4.142957953842043,4.732829935065886,1.119629,400,24
2,44,2,4.142957953842043,4.732829935065886,0.8269042999999999,400,24
2,44,2,4.142957953842043,4.732829935065886,0.8925780999999999,400,24
2,44,2,4.142957953842043,4.732829935065886,1.081787,400,24
2,44,2,4.142957953842043,4.732829935065886,0.9736328000000002,400,24
2,44,2,4.142957953842043,4.732829935065886,0.9489745999999999,400,24
2,44,2,4.142957953842043,4.732829935065886,1.038086,400,24
2,44,2,4.142957953842043,4.732829935065886,0.8137207,400,24
2,44,2,4.142957953842043,4.610197688395487,0.958252,400,24
2,44,2,4.142957953842043,4.610197688395487,0.9863280999999999,400,24
2,44,2,4.142957953842043,4.610197688395487,0.7751465,400,24
2,44,2,4.142957953842043,4.610197688395487,1.0002440000000001,400,24
2,44,2,4.142957953842043,4.610197688395487,1.133545,400,24
2,44,2,4.142957953842043,4.610197688395487,0.9729004000000001,400,24
2,44,2,4.142957953842043,4.610197688395487,0.9609375,400,24
2,44,2,4.142957953842043,4.610197688395487,1.000977,400,24
2,44,2,4.142957953842043,4.610197688395487,0.9729004000000001,400,24
2,44,2,4.142957953842043,4.610197688395487,0.8405761999999999,400,24
2,44,2,4.142957953842043,4.610197688395487,0.8527832000000001,400,24
2,44,2,4.142957953842043,4.610197688395487,1.096436,400,24
2,44,2,4.142957953842043,4.610197688395487,1.105225,400,24
2,44,2,4.142957953842043,4.610197688395487,0.9204101999999998,400,24
2,44,2,4.142957953842043,4.610197688395487,0.880127,400,24
2,44,2,4.142957953842043,4.610197688395487,1.0671389999999998,400,24
2,44,2,4.142957953842043,4.610197688395487,1.041992,400,24
2,44,2,4.142957953842043,4.610197688395487,0.9438476999999998,400,24
2,44,2,4.142957953842043,4.610197688395487,1.095215,400,24
2,44,2,4.142957953842043,4.610197688395487,1.038818,400,24
2,44,2,4.142957953842043,4.610197688395487,0.9084473,400,24
2,44,2,4.142957953842043,4.9427757433346615,1.1203610000000002,400,24
2,44,2,4.142957953842043,4.9427757433346615,1.467041,400,24
2,44,2,4.142957953842043,4.9427757433346615,1.26709,400,24
2,44,2,4.142957953842043,4.9427757433346615,1.040527,400,24
2,44,2,4.142957953842043,4.9427757433346615,0.9602050999999999,400,24
2,44,2,4.142957953842043,4.9427757433346615,0.8937988000000001,400,24
2,44,2,4.142957953842043,4.9427757433346615,1.078857,400,24
2,44,2,4.142957953842043,4.9427757433346615,1.04126,400,24
2,44,2,4.142957953842043,4.9427757433346615,1.029053,400,24
2,44,2,4.142957953842043,4.9427757433346615,0.878418,400,24
2,44,2,4.142957953842043,4.9427757433346615,0.8271484,400,24
2,44,2,4.142957953842043,4.9427757433346615,1.067383,400,24
2,44,2,4.142957953842043,4.9427757433346615,0.7460938,400,24
2,44,2,4.142957953842043,4.9427757433346615,1.092773,400,24
2,44,2,4.142957953842043,4.9427757433346615,1.268066,400,24
2,44,2,4.142957953842043,4.9427757433346615,0.9069824000000001,400,24
2,44,2,4.142957953842043,4.9427757433346615,0.8408203000000002,400,24
2,44,2,4.142957953842043,4.9427757433346615,0.9868164,400,24
2,44,2,4.142957953842043,4.9427757433346615,1.012451,400,24
2,44,2,4.142957953842043,4.9427757433346615,1.108154,400,24
2,44,2,4.142957953842043,4.9427757433346615,0.9199219000000001,400,24
3,45,0,4.142957953842043,4.1422693464887645,0.7194824000000001,400,24
3,45,0,4.142957953842043,4.1422693464887645,0.6546630999999999,400,24
3,45,0,4.142957953842043,4.1422693464887645,0.6530762,400,24
3,45,0,4.142957953842043,4.1422693464887645,0.7333984,400,24
3,45,0,4.142957953842043,4.1422693464887645,0.6513671999999999,400,24
3,45,0,4.142957953842043,4.1422693464887645,0.7209473000000001,400,24
3,45,0,4.142957953842043,4.1422693464887645,0.6958008000000001,400,24
3,45,0,4.142957953842043,4.1422693464887645,0.5997314,400,24
3,45,0,4.142957953842043,4.1422693464887645,0.7042236,400,24
3,45,0,4.142957953842043,4.1422693464887645,0.7995605,400,24
3,45,0,4.142957953842043,4.1422693464887645,0.7216796999999999,400,24
3,45,0,4.142957953842043,4.1422693464887645,0.7463379,400,24
3,45,0,4.142957953842043,4.1422693464887645,0.7209473000000001,400,24
3,45,0,4.142957953842043,4.1422693464887645,0.6779785,400,24
3,45,0,4.142957953842043,4.1422693464887645,0.7600098000000001,400,24
3,45,0,4.142957953842043,4.1422693464887645,0.8395995999999999,400,24
3,45,0,4.142957953842043,4.1422693464887645,0.5883789,400,24
3,45,0,4.142957953842043,4.1422693464887645,0.6385498000000001,400,24
3,45,0,4.142957953842043,4.1422693464887645,0.7059326,400,24
3,45,0,4.142957953842043,4.1422693464887645,0.6812744000000001,400,24
3,45,0,4.142957953842043,4.1422693464887645,0.6419678000000001,400,24
3,45,0,4.142957953842043,4.243162381392773,0.6403809,400,24
3,45,0,4.142957953842043,4.243162381392773,0.5872803000000001,400,24
3,45,0,4.142957953842043,4.243162381392773,0.7597656,400,24
3,45,0,4.142957953842043,4.243162381392773,0.6258545,400,24
3,45,0,4.142957953842043,4.243162381392773,0.7094727,400,24
3,45,0,4.142957953842043,4.243162381392773,0.7589111,400,24
3,45,0,4.142957953842043,4.243162381392773,0.7337646,400,24
3,45,0,4.142957953842043,4.243162381392773,0.6651611,400,24
3,45,0,4.142957953842043,4.243162381392773,0.6281738,400,24
3,45,0,4.142957953842043,4.243162381392773,0.6799316,400,24
3,45,0,4.142957953842043,4.243162381392773,0.6158446999999999,400,24
3,45,0,4.142957953842043,4.243162381392773,0.6424561,400,24
3,45,0,4.142957953842043,4.243162381392773,0.666626,400,24
3,45,0,4.142957953842043,4.243162381392773,0.6386719,400,24
3,45,0,4.142957953842043,4.243162381392773,0.6951904000000001,400,24
3,45,0,4.142957953842043,4.243162381392773,0.6668701,400,24
3,45,0,4.142957953842043,4.243162381392773,0.7711182,400,24
3,45,0,4.142957953842043,4.243162381392773,0.6542969,400,24
3,45,0,4.142957953842043,4.243162381392773,0.7056885,400,24
3,45,0,4.142957953842043,4.243162381392773,0.8679199000000001,400,24
3,45,0,4.142957953842043,4.243162381392773,0.6936035,400,24
3,45,0,4.142957953842043,4.3737601908209145,0.6269531,400,24
3,45,0,4.142957953842043,4.3737601908209145,0.6547852,400,24
3,45,0,4.142957953842043,4.3737601908209145,0.5710449000000001,400,24
3,45,0,4.142957953842043,4.3737601908209145,0.6668701,400,24
3,45,0,4.142957953842043,4.3737601908209145,0.6685791,400,24
3,45,0,4.142957953842043,4.3737601908209145,0.6282959,400,24
3,45,0,4.142957953842043,4.3737601908209145,0.6512451,400,24
3,45,0,4.142957953842043,4.3737601908209145,0.6260986,400,24
3,45,0,4.142957953842043,4.3737601908209145,0.6564941,400,24
3,45,0,4.142957953842043,4.3737601908209145,0.7059326,400,24
3,45,0,4.142957953842043,4.3737601908209145,0.5997314,400,24
3,45,0,4.142957953842043,4.3737601908209145,0.7064209,400,24
3,45,0,4.142957953842043,4.3737601908209145,0.6414795,400,24
3,45,0,4.142957953842043,4.3737601908209145,0.7193604,400,24
3,45,0,4.142957953842043,4.3737601908209145,0.642334,400,24
3,45,0,4.142957953842043,4.3737601908209145,0.6918945,400,24
3,45,0,4.142957953842043,4.3737601908209145,0.7078857,400,24
3,45,0,4.142957953842043,4.3737601908209145,0.7198486,400,24
3,45,0,4.142957953842043,4.3737601908209145,0.6531982,400,24
3,45,0,4.142957953842043,4.3737601908209145,0.6932373000000001,400,24
3,45,0,4.142957953842043,4.3737601908209145,0.6679688,400,24
3,46,1,4.142957953842043,4.339787479297995,0.6933594,400,24
3,46,1,4.142957953842043,4.339787479297995,0.6802979,400,24
3,46,1,4.142957953842043,4.339787479297995,0.7868958,400,24
3,46,1,4.142957953842043,4.339787479297995,0.8007201999999999,400,24
3,46,1,4.142957953842043,4.339787479297995,0.8948364,400,24
3,46,1,4.142957953842043,4.339787479297995,0.7738953000000001,400,24
3,46,1,4.142957953842043,4.339787479297995,0.8945923000000001,400,24
3,46,1,4.142957953842043,4.339787479297995,0.7866820999999999,400,24
3,46,1,4.142957953842043,4.339787479297995,1.108765,400,24
3,46,1,4.142957953842043,4.339787479297995,0.7058411,400,24
3,46,1,4.142957953842043,4.339787479297995,0.8390198,400,24
3,46,1,4.142957953842043,4.339787479297995,0.8277893,400,24
3,46,1,4.142957953842043,4.339787479297995,0.9082336,400,24
3,46,1,4.142957953842043,4.339787479297995,0.7590637,400,24
3,46,1,4.142957953842043,4.339787479297995,0.8135376,400,24
